% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
-1.5868e-14,-1.289,0,0,0.38045,0,-0.3867,0.49593,1.8509
0,-1.2497,0,0,0.39225,0,-0.3749,0.51131,1.7944
-1.5868e-14,-1.0742,0,0,0.44488,0,-0.32227,0.57991,1.5425
1.5868e-14,-1.1152,0,0,0.4326,0,-0.33455,0.5639,1.6013
0,-1.2187,0,0,0.40155,0,-0.3656,0.52343,1.7499
-1.5868e-14,-1.1448,0,0,0.42371,0,-0.34345,0.55231,1.6438
0,-1.465,0,0,0.32764,0,-0.43951,0.42709,2.1036
1.5868e-14,-1.2845,0,0,0.38182,0,-0.38534,0.49771,1.8443
-1.5868e-14,-1.1721,0,0,0.41554,0,-0.35162,0.54166,1.6829
1.5868e-14,-1.483,0,0,0.32225,0,-0.4449,0.42006,2.1294
0,-1.4636,0,0,0.32808,0,-0.43907,0.42766,2.1015
0,-1.2582,0,0,0.38971,0,-0.37745,0.50799,1.8066
0,-1.3797,0,0,0.35326,0,-0.4139,0.46048,1.981
-1.5868e-14,-1.7447,0,0,0.24375,0,-0.5234,0.31774,2.5051
0,-1.3657,0,0,0.35745,0,-0.40971,0.46594,1.961
-1.5868e-14,-1.1852,0,0,0.41159,0,-0.35556,0.53652,1.7018
0,-1.0833,0,0,0.44215,0,-0.325,0.57636,1.5555
0,-1.3452,0,0,0.36359,0,-0.40356,0.47395,1.9316
0,-1.3503,0,0,0.36207,0,-0.40509,0.47196,1.9389
0,-1.3715,0,0,0.3557,0,-0.41145,0.46366,1.9693
-1.5868e-14,-1.4323,0,0,0.33747,0,-0.42968,0.4399,2.0566
1.5868e-14,-1.3104,0,0,0.37402,0,-0.39313,0.48754,1.8816
1.5868e-14,-1.1827,0,0,0.41234,0,-0.35482,0.53749,1.6983
-1.5868e-14,-1.4185,0,0,0.34161,0,-0.42555,0.44529,2.0368
0,-1.5881,0,0,0.29072,0,-0.47644,0.37896,2.2804
1.5868e-14,-1.8867,0,0,0.20114,0,-0.56602,0.26219,2.7091
1.5868e-14,-1.0658,0,0,0.44741,0,-0.31974,0.58321,1.5304
-1.5868e-14,-1.2311,0,0,0.39782,0,-0.36934,0.51856,1.7677
-1.5868e-14,-1.2818,0,0,0.38262,0,-0.38453,0.49875,1.8405
-1.5868e-14,-1.1276,0,0,0.42889,0,-0.33827,0.55906,1.619
1.5868e-14,-1.5273,0,0,0.30895,0,-0.4582,0.40272,2.1931
0,-1.366,0,0,0.35734,0,-0.40981,0.4658,1.9615
-1.5868e-14,-1.2109,0,0,0.40388,0,-0.36328,0.52646,1.7387
0,-1.5165,0,0,0.31219,0,-0.45496,0.40695,2.1776
1.5868e-14,-1.5113,0,0,0.31378,0,-0.45338,0.40902,2.17
0,-1.2691,0,0,0.38641,0,-0.38074,0.5037,1.8223
0,-1.4908,0,0,0.3199,0,-0.44725,0.417,2.1407
1.5868e-14,-1.1756,0,0,0.41449,0,-0.35267,0.54029,1.688
1.5868e-14,-1.379,0,0,0.35346,0,-0.4137,0.46074,1.9801
1.5868e-14,-1.3256,0,0,0.36946,0,-0.39769,0.4816,1.9035
0,-1.1493,0,0,0.42237,0,-0.34478,0.55057,1.6502
-1.5868e-14,-1.2064,0,0,0.40522,0,-0.36193,0.52822,1.7323
0,-1.6552,0,0,0.27059,0,-0.49656,0.35272,2.3767
0,-1.1976,0,0,0.40787,0,-0.35929,0.53166,1.7197
1.5868e-14,-1.11,0,0,0.43414,0,-0.33301,0.56591,1.5939
0,-1.2544,0,0,0.39083,0,-0.37632,0.50945,1.8012
1.5868e-14,-1.1849,0,0,0.41168,0,-0.35548,0.53663,1.7014
-1.5868e-14,-1.249,0,0,0.39245,0,-0.3747,0.51157,1.7934
0,-1.1578,0,0,0.41982,0,-0.34733,0.54724,1.6624
0,-1.6424,0,0,0.27442,0,-0.49273,0.35771,2.3584
