% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-1.0194,0,0,0.40105,0,-0.30581,0.56737,1.4637
0,-1.3193,0,0,0.31108,0,-0.39578,0.44009,1.8943
1.5868e-14,-1.1704,0,0,0.35573,0,-0.35113,0.50325,1.6806
1.5868e-14,-1.068,0,0,0.38647,0,-0.32039,0.54675,1.5335
1.5868e-14,-1.151,0,0,0.36155,0,-0.34531,0.51149,1.6528
1.5868e-14,-1.1549,0,0,0.36041,0,-0.34646,0.50987,1.6582
0,-1.1337,0,0,0.36676,0,-0.3401,0.51886,1.6278
-1.5868e-14,-1.1292,0,0,0.36809,0,-0.33877,0.52074,1.6214
0,-1.0692,0,0,0.3861,0,-0.32077,0.54621,1.5353
0,-0.98927,0,0,0.41008,0,-0.29678,0.58014,1.4205
-1.5868e-14,-2.1323,0,0,0.067173,0,-0.63969,0.095029,3.0617
-1.5868e-14,-1.188,0,0,0.35048,0,-0.35639,0.49582,1.7058
-1.5868e-14,-1.2753,0,0,0.32428,0,-0.38258,0.45876,1.8311
0,-1.2653,0,0,0.32727,0,-0.3796,0.46298,1.8169
0,-1.2137,0,0,0.34276,0,-0.3641,0.48491,1.7427
1.5868e-14,-1.2935,0,0,0.31882,0,-0.38805,0.45103,1.8573
-1.5868e-14,-1.1854,0,0,0.35124,0,-0.35562,0.4969,1.7021
0,-1.0863,0,0,0.38097,0,-0.32589,0.53896,1.5598
3.1736e-14,-1.2916,0,1.4827e-14,0.31939,0,-0.38748,0.45184,1.8546
0,-1.1221,0,0,0.37023,0,-0.33663,0.52377,1.6112
-1.5868e-14,-1.2916,0,0,0.31939,0,-0.38747,0.45185,1.8545
1.5868e-14,-1.1953,0,0,0.34827,0,-0.35859,0.4927,1.7163
1.5868e-14,-1.1693,0,0,0.35607,0,-0.35079,0.50373,1.679
0,-1.5083,0,0,0.25437,0,-0.45249,0.35986,2.1658
1.5868e-14,-1.0608,0,0,0.38863,0,-0.31823,0.5498,1.5231
0,-1.0303,0,0,0.39778,0,-0.30909,0.56273,1.4794
0,-1.1286,0,0,0.3683,0,-0.33857,0.52103,1.6205
1.5868e-14,-1.2201,0,0,0.34082,0,-0.36604,0.48216,1.752
1.5868e-14,-0.97594,0,0,0.41408,0,-0.29278,0.5858,1.4013
-1.5868e-14,-1.2646,0,0,0.32748,0,-0.37938,0.46329,1.8158
0,-1.1159,0,0,0.37208,0,-0.33478,0.52639,1.6024
0,-1.2838,0,0,0.32172,0,-0.38514,0.45514,1.8434
-1.5868e-14,-1.1877,0,0,0.35055,0,-0.35631,0.49593,1.7054
0,-1.1514,0,0,0.36143,0,-0.34543,0.51131,1.6534
-1.5868e-14,-0.98982,0,0,0.40992,0,-0.29695,0.57991,1.4213
1.5868e-14,-1.0275,0,0,0.3986,0,-0.30826,0.5639,1.4754
0,-1.1229,0,0,0.36999,0,-0.33687,0.52343,1.6124
-1.5868e-14,-1.0548,0,0,0.39041,0,-0.31645,0.55231,1.5146
0,-1.3499,0,0,0.30189,0,-0.40497,0.42709,1.9383
1.5868e-14,-1.1835,0,0,0.35181,0,-0.35505,0.49771,1.6994
-1.5868e-14,-1.0799,0,0,0.38288,0,-0.32398,0.54166,1.5507
1.5868e-14,-1.3665,0,0,0.29693,0,-0.40994,0.42006,1.9621
0,-1.3485,0,0,0.3023,0,-0.40456,0.42766,1.9364
0,-1.1593,0,0,0.35908,0,-0.34778,0.50799,1.6646
0,-1.2712,0,0,0.3255,0,-0.38137,0.46048,1.8253
-1.5868e-14,-1.6075,0,0,0.2246,0,-0.48226,0.31774,2.3083
0,-1.2584,0,0,0.32936,0,-0.37751,0.46594,1.8069
-1.5868e-14,-1.0921,0,0,0.37925,0,-0.32762,0.53652,1.5681
0,-0.99819,0,0,0.4074,0,-0.29946,0.57636,1.4333
0,-1.2395,0,0,0.33502,0,-0.37185,0.47395,1.7798
0,-1.2442,0,0,0.33361,0,-0.37325,0.47196,1.7865
0,-1.2637,0,0,0.32774,0,-0.37912,0.46366,1.8146
-1.5868e-14,-1.3197,0,0,0.31095,0,-0.39591,0.4399,1.895
1.5868e-14,-1.2075,0,0,0.34463,0,-0.36224,0.48754,1.7338
1.5868e-14,-1.0898,0,0,0.37993,0,-0.32693,0.53749,1.5648
-1.5868e-14,-1.307,0,0,0.31476,0,-0.3921,0.44529,1.8767
0,-1.4633,0,0,0.26787,0,-0.43899,0.37896,2.1011
1.5868e-14,-1.7384,0,0,0.18533,0,-0.52153,0.26219,2.4962
1.5868e-14,-0.98204,0,0,0.41225,0,-0.29461,0.58321,1.4101
-1.5868e-14,-1.1344,0,0,0.36655,0,-0.34031,0.51856,1.6288
-1.5868e-14,-1.181,0,0,0.35255,0,-0.35431,0.49875,1.6958
-1.5868e-14,-1.0389,0,0,0.39518,0,-0.31168,0.55906,1.4918
1.5868e-14,-1.4073,0,0,0.28467,0,-0.42219,0.40272,2.0207
0,-1.2587,0,0,0.32926,0,-0.3776,0.4658,1.8073
-1.5868e-14,-1.1158,0,0,0.37214,0,-0.33473,0.52646,1.6021
0,-1.3974,0,0,0.28765,0,-0.41921,0.40695,2.0065
1.5868e-14,-1.3925,0,0,0.28912,0,-0.41774,0.40902,1.9994
0,-1.1694,0,0,0.35604,0,-0.35082,0.5037,1.6791
0,-1.3737,0,0,0.29476,0,-0.4121,0.417,1.9724
1.5868e-14,-1.0832,0,0,0.38191,0,-0.32495,0.54029,1.5553
1.5868e-14,-1.2706,0,0,0.32568,0,-0.38118,0.46074,1.8245
1.5868e-14,-1.2215,0,0,0.34042,0,-0.36644,0.4816,1.7539
0,-1.0589,0,0,0.38918,0,-0.31768,0.55057,1.5205
-1.5868e-14,-1.1116,0,0,0.37338,0,-0.33349,0.52822,1.5962
0,-1.5251,0,0,0.24932,0,-0.45754,0.35272,2.1899
0,-1.1035,0,0,0.37581,0,-0.33105,0.53166,1.5845
1.5868e-14,-1.0228,0,0,0.40002,0,-0.30684,0.56591,1.4686
0,-1.1558,0,0,0.36011,0,-0.34675,0.50945,1.6596
1.5868e-14,-1.0918,0,0,0.37932,0,-0.32754,0.53663,1.5677
-1.5868e-14,-1.1508,0,0,0.36161,0,-0.34525,0.51157,1.6525
0,-1.0668,0,0,0.38682,0,-0.32004,0.54724,1.5318
0,-1.5134,0,0,0.25285,0,-0.45401,0.35771,2.173
