% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
0.09157,-12.621,-0.99995,0.026555,4.1165,-0.049998,-0.84142,0.83172,54.233
0.0883,-11.22,5.5423,0.025607,4.2146,0.27711,-0.74798,0.8504,48.21
-1.3627,-13.483,2.1391,-0.39517,4.0562,0.10696,-0.89884,0.82023,57.934
-1.9014,-13.503,-5.8972,-0.55142,4.0548,-0.29486,-0.90022,0.81996,58.022
1.3517,-16.724,3.756,0.392,3.8293,0.1878,-1.1149,0.77702,71.86
-1.5041,-15.575,-7.4528,-0.4362,3.9097,-0.37264,-1.0383,0.79233,66.924
-0.17905,-20.43,-12.561,-0.051925,3.5699,-0.62803,-1.362,0.7276,87.787
0.52794,-16.041,-2.8347,0.1531,3.8771,-0.14174,-1.0694,0.78612,68.927
-1.3312,-13.612,-4.8468,-0.38605,4.0471,-0.24234,-0.9075,0.8185,58.491
-0.13878,-13.032,-10.495,-0.040245,4.0878,-0.52476,-0.8688,0.82624,55.997
-0.37458,-10.439,0.40019,-0.10863,4.2692,0.020009,-0.69596,0.86081,44.857
-0.34176,-16.351,-3.8661,-0.099111,3.8554,-0.19331,-1.0901,0.78199,70.258
-0.46609,-12.014,-0.9066,-0.13517,4.159,-0.04533,-0.80092,0.83982,51.622
-2.1148,-15.342,-29.848,-0.61329,3.926,-1.4924,-1.0228,0.79544,65.925
1.0468,-17.478,2.9764,0.30357,3.7765,0.14882,-1.1652,0.76696,75.101
-0.50085,-15.316,0.71029,-0.14525,3.9279,0.035515,-1.0211,0.79579,65.812
-0.065095,-17.969,-11.696,-0.018878,3.7422,-0.58481,-1.1979,0.76041,77.211
-0.03342,-13.73,-4.758,-0.0096919,4.0389,-0.2379,-0.91534,0.81693,58.997
0.86518,-15.831,2.5045,0.2509,3.8919,0.12522,-1.0554,0.78893,68.022
-0.64132,-11.033,-7.5048,-0.18598,4.2277,-0.37524,-0.73553,0.85289,47.407
-1.9162,-11.152,-9.5619,-0.55569,4.2194,-0.4781,-0.74347,0.85131,47.919
-0.85327,-20.158,-18.111,-0.24745,3.589,-0.90554,-1.3439,0.73123,86.616
1.1484,-19.363,-16.72,0.33304,3.6446,-0.83599,-1.2909,0.74182,83.203
0.8706,-11.626,1.2952,0.25247,4.1862,0.064758,-0.77506,0.84499,49.955
-0.44923,-12.758,-0.19622,-0.13028,4.107,-0.009811,-0.8505,0.8299,54.818
-2.2551,-12.426,-15.663,-0.65399,4.1302,-0.78314,-0.82839,0.83432,53.393
-1.3863,-16.54,-8.2389,-0.40204,3.8422,-0.41194,-1.1027,0.77947,71.071
-0.92086,-13.536,-1.4443,-0.26705,4.0525,-0.072216,-0.90243,0.81951,58.164
0.228,-19.541,-2.9958,0.06612,3.6321,-0.14979,-1.3027,0.73945,83.966
0.191,-21.327,3.1555,0.05539,3.5071,0.15778,-1.4218,0.71564,91.641
-0.70128,-13.426,-2.6859,-0.20337,4.0602,-0.1343,-0.89508,0.82098,57.691
-0.60894,-15.026,0.080794,-0.17659,3.9482,0.0040397,-1.0018,0.79965,64.567
-1.0763,-12.462,-3.6187,-0.31213,4.1277,-0.18093,-0.83078,0.83384,53.546
-0.40981,-10.492,-1.0527,-0.11885,4.2655,-0.052635,-0.6995,0.8601,45.085
-1.136,-14.671,-7.6993,-0.32944,3.973,-0.38497,-0.97806,0.80439,63.039
0.29543,-15.95,-3.3499,0.085675,3.8835,-0.16749,-1.0633,0.78734,68.535
-1.214,-14.607,-1.1573,-0.35205,3.9775,-0.057867,-0.97377,0.80525,62.763
-0.42708,-19.843,-10.163,-0.12385,3.611,-0.50816,-1.3229,0.73543,85.263
-0.46263,-13.942,-3.9308,-0.13416,4.024,-0.19654,-0.92949,0.8141,59.909
-0.58277,-11.989,-0.78234,-0.169,4.1608,-0.039117,-0.79927,0.84015,51.516
1.6549,-20.027,-1.9741,0.47992,3.5981,-0.098705,-1.3351,0.73298,86.053
-0.98447,-14.211,-6.5744,-0.2855,4.0052,-0.32872,-0.9474,0.81052,61.063
-0.27934,-15.591,-5.4822,-0.081007,3.9087,-0.27411,-1.0394,0.79213,66.991
-0.78887,-16.454,-3.8297,-0.22877,3.8482,-0.19148,-1.0969,0.78061,70.701
1.1867,-11.823,-4.1489,0.34413,4.1724,-0.20745,-0.78819,0.84236,50.802
0.23579,-15.988,-3.8734,0.06838,3.8809,-0.19367,-1.0658,0.78683,68.697
-2.2193,-23.167,-3.6232,-0.6436,3.3783,-0.18116,-1.5445,0.6911,99.547
-0.99039,-12.559,-6.5471,-0.28721,4.1208,-0.32736,-0.8373,0.83254,53.967
-2.4674,-13.359,-6.1438,-0.71554,4.0649,-0.30719,-0.8906,0.82188,57.402
-0.41705,-12.204,-1.0461,-0.12094,4.1457,-0.052304,-0.81358,0.83728,52.438
-0.77397,-10.939,-7.6153,-0.22445,4.2342,-0.38076,-0.7293,0.85414,47.006
0.58532,-16.218,0.65202,0.16974,3.8648,0.032601,-1.0812,0.78376,69.686
1.2776,-19.159,-7.9907,0.3705,3.6589,-0.39953,-1.2773,0.74454,82.325
1.0375,-21.319,-3.5651,0.30089,3.5077,-0.17826,-1.4212,0.71575,91.604
0.30509,-16.184,-0.2406,0.088477,3.8671,-0.01203,-1.0789,0.78422,69.54
0.5947,-14.85,-4.9248,0.17246,3.9605,-0.24624,-0.99002,0.802,63.81
-1.2656,-17.663,0.18032,-0.36702,3.7636,0.0090162,-1.1776,0.76449,75.898
0.29946,-11.233,2.7456,0.086842,4.2137,0.13728,-0.74887,0.85023,48.267
-0.64812,-14.721,-1.072,-0.18795,3.9695,-0.053598,-0.98141,0.80372,63.255
-2.7264,-16.422,-13.438,-0.79065,3.8505,-0.67189,-1.0948,0.78104,70.563
1.04,-12.266,-0.47507,0.30161,4.1414,-0.023753,-0.81776,0.83645,52.707
0.44869,-21.436,4.2292,0.13012,3.4995,0.21146,-1.4291,0.71418,92.109
1.812,-15.228,-0.41646,0.52549,3.9341,-0.020823,-1.0152,0.79696,65.432
2.4849,-59.418,3.1227,0.72061,0.84072,0.15614,-3.9612,0.20776,255.31
0.44907,-19.447,-1.5229,0.13023,3.6387,-0.076145,-1.2965,0.7407,83.563
-1.9876,-20.773,-2.6609,-0.57642,3.5459,-0.13304,-1.3849,0.72302,89.261
-0.34845,-15.595,1.1674,-0.10105,3.9084,0.058371,-1.0397,0.79207,67.01
0.019682,-22.309,-2.3437,0.0057077,3.4384,-0.11718,-1.4873,0.70255,95.859
-0.33738,-11.658,-4.8176,-0.09784,4.1839,-0.24088,-0.77721,0.84456,50.094
-0.97106,-13.533,-1.9557,-0.28161,4.0527,-0.097784,-0.90222,0.81956,58.151
2.5012,-24.33,-0.71654,0.72536,3.2969,-0.035827,-1.622,0.67559,104.55
-0.55336,-13.922,-14.768,-0.16048,4.0255,-0.7384,-0.92812,0.81438,59.821
0.87086,-15.94,-13.919,0.25255,3.8842,-0.69593,-1.0627,0.78747,68.492
0.67023,-10.369,2.9912,0.19437,4.2741,0.14956,-0.69129,0.86174,44.556
0.72491,-16.846,-4.0265,0.21022,3.8208,-0.20132,-1.1231,0.77538,72.387
0.1145,-11.103,-1.3918,0.033205,4.2228,-0.069591,-0.74021,0.85196,47.709
-1.9052,-19.053,-12.702,-0.55251,3.6663,-0.63512,-1.2702,0.74596,81.87
-0.3647,-11.998,-0.77604,-0.10576,4.1601,-0.038802,-0.79987,0.84003,51.554
-0.36673,-14.814,-2.4531,-0.10635,3.963,-0.12265,-0.9876,0.80248,63.654
0.15336,-16.964,-11.759,0.044474,3.8125,-0.58793,-1.1309,0.77382,72.891
-2.477,-18.057,-4.6078,-0.71833,3.736,-0.23039,-1.2038,0.75923,77.591
-0.090376,-16.557,-3.6227,-0.026209,3.841,-0.18114,-1.1038,0.77924,71.143
-0.26216,-13.194,3.9095,-0.076025,4.0764,0.19547,-0.87961,0.82408,56.694
-0.88971,-13.733,-5.6988,-0.25802,4.0387,-0.28494,-0.9155,0.8169,59.007
-1.3385,-23.372,-6.1091,-0.38817,3.3639,-0.30546,-1.5582,0.68837,100.43
0.27498,-10.726,-0.50589,0.079743,4.2492,-0.025294,-0.71507,0.85699,46.089
0.13351,-12.355,-1.8318,0.038718,4.1351,-0.09159,-0.82368,0.83526,53.089
-1.142,-13.176,-3.7284,-0.33118,4.0777,-0.18642,-0.87841,0.82432,56.616
-0.59192,-15.758,-3.15,-0.17166,3.8969,-0.1575,-1.0506,0.78989,67.712
0.96435,-25.781,-9.1243,0.27966,3.1953,-0.45622,-1.7187,0.65625,110.78
2.4587,-31.128,-10.143,0.71303,2.821,-0.50714,-2.0752,0.58496,133.75
1.1785,-18.755,-1.5993,0.34175,3.6872,-0.079966,-1.2503,0.74994,80.586
0.028378,-13.559,-4.0321,0.0082296,4.0509,-0.2016,-0.90395,0.81921,58.263
-0.20282,-15.639,-3.5133,-0.058817,3.9053,-0.17566,-1.0426,0.79148,67.199
-0.94864,-18.275,-4.4499,-0.27511,3.7207,-0.2225,-1.2183,0.75633,78.526
-0.6004,-12.948,-9.6132,-0.17412,4.0936,-0.48066,-0.8632,0.82736,55.636
0.052149,-15.393,-0.4108,0.015123,3.9225,-0.02054,-1.0262,0.79476,66.141
0.59703,-17.242,-5.3531,0.17314,3.793,-0.26765,-1.1495,0.7701,74.088
-0.03991,-11.67,-3.0112,-0.011574,4.1831,-0.15056,-0.778,0.8444,50.145
-0.70976,-12.739,-3.1829,-0.20583,4.1083,-0.15915,-0.84925,0.83015,54.737
1.3155,-12.311,-3.8648,0.3815,4.1382,-0.19324,-0.82072,0.83586,52.898
-1.343,-12.393,-0.48205,-0.38947,4.1325,-0.024103,-0.82622,0.83476,53.253
-0.12915,-11.505,-5.213,-0.037453,4.1947,-0.26065,-0.76698,0.8466,49.434
0.0629,-23.189,-1.3561,0.018241,3.3768,-0.067805,-1.5459,0.69081,99.64
-0.7507,-17.287,-2.8339,-0.2177,3.7899,-0.14169,-1.1525,0.7695,74.282
-0.17234,-17.676,-8.7849,-0.049979,3.7627,-0.43924,-1.1784,0.76432,75.951
0.24148,-14.869,1.8362,0.07003,3.9592,0.091812,-0.99126,0.80175,63.89
0.31838,-14.946,-8.1732,0.092331,3.9538,-0.40866,-0.99638,0.80072,64.22
-0.60487,-14.145,-3.7145,-0.17541,4.0098,-0.18572,-0.94302,0.8114,60.781
-0.98576,-11.583,0.084015,-0.28587,4.1892,0.0042007,-0.77218,0.84556,49.769
0.038194,-10.946,-1.3219,0.011076,4.2338,-0.066095,-0.72975,0.85405,47.035
0.61975,-16.531,-2.5169,0.17973,3.8428,-0.12585,-1.1021,0.77958,71.033
1.4413,-11.75,-0.067109,0.41797,4.1775,-0.0033555,-0.78333,0.84333,50.488
0.23847,-16.059,-6.1551,0.069157,3.8759,-0.30775,-1.0706,0.78588,69.005
-0.33997,-12.661,-5.3816,-0.09859,4.1137,-0.26908,-0.84408,0.83118,54.404
-2.0934,-24.242,-10.17,-0.60707,3.3031,-0.5085,-1.6161,0.67678,104.16
-0.03619,-12.161,-1.0038,-0.010495,4.1488,-0.05019,-0.8107,0.83786,52.252
1.4058,-12.025,-3.4001,0.40768,4.1582,-0.17,-0.8017,0.83966,51.672
-0.14336,-20.111,-2.2601,-0.041575,3.5922,-0.113,-1.3407,0.73185,86.415
0.29066,-13.459,3.5343,0.084293,4.0579,0.17671,-0.89726,0.82055,57.831
1.557,-14.227,3.1593,0.45153,4.0041,0.15797,-0.94847,0.81031,61.132
-1.9236,-19.622,-1.1093,-0.55784,3.6265,-0.055465,-1.3081,0.73838,84.313
-0.67528,-18.663,-6.06,-0.19583,3.6936,-0.303,-1.2442,0.75117,80.191
-0.70874,-12.241,-3.0428,-0.20553,4.1431,-0.15214,-0.81606,0.83679,52.598
0.057494,-15.764,-5.078,0.016673,3.8965,-0.2539,-1.0509,0.78981,67.736
