% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-2.658,0,0,1.0457,0,-0.79739,0.56737,3.8165
0,-3.4399,0,0,0.81114,0,-1.032,0.44009,4.9393
1.5868e-14,-3.0519,0,0,0.92756,0,-0.91556,0.50325,4.3821
1.5868e-14,-2.7847,0,0,1.0077,0,-0.8354,0.54675,3.9985
1.5868e-14,-3.0013,0,0,0.94273,0,-0.90038,0.51149,4.3095
1.5868e-14,-3.0112,0,0,0.93975,0,-0.90337,0.50987,4.3238
0,-2.956,0,0,0.95632,0,-0.8868,0.51886,4.2445
-1.5868e-14,-2.9444,0,0,0.95979,0,-0.88333,0.52074,4.2279
0,-2.788,0,0,1.0067,0,-0.83639,0.54621,4.0032
0,-2.5795,0,0,1.0693,0,-0.77384,0.58014,3.7038
-1.5868e-14,-5.5599,0,0,0.17515,0,-1.668,0.095029,7.9834
-1.5868e-14,-3.0975,0,0,0.91385,0,-0.92926,0.49582,4.4477
-1.5868e-14,-3.3252,0,0,0.84555,0,-0.99757,0.45876,4.7746
0,-3.2993,0,0,0.85333,0,-0.98978,0.46298,4.7374
0,-3.1646,0,0,0.89374,0,-0.94938,0.48491,4.544
1.5868e-14,-3.3727,0,0,0.8313,0,-1.0118,0.45103,4.8428
-1.5868e-14,-3.0909,0,0,0.91584,0,-0.92727,0.4969,4.4382
0,-2.8325,0,0,0.99336,0,-0.84975,0.53896,4.0672
3.1736e-14,-3.3678,0,1.4827e-14,0.83279,0,-1.0103,0.45184,4.8357
0,-2.9258,0,0,0.96537,0,-0.87774,0.52377,4.2011
-1.5868e-14,-3.3677,0,0,0.83281,0,-1.0103,0.45185,4.8356
1.5868e-14,-3.1167,0,0,0.9081,0,-0.93502,0.4927,4.4753
1.5868e-14,-3.0489,0,0,0.92844,0,-0.91468,0.50373,4.3779
0,-3.9329,0,0,0.66326,0,-1.1799,0.35986,5.6472
1.5868e-14,-2.7659,0,0,1.0133,0,-0.82977,0.5498,3.9715
0,-2.6864,0,0,1.0372,0,-0.80593,0.56273,3.8574
0,-2.9427,0,0,0.96032,0,-0.8828,0.52103,4.2253
1.5868e-14,-3.1815,0,0,0.88867,0,-0.95445,0.48216,4.5683
1.5868e-14,-2.5447,0,0,1.0797,0,-0.76342,0.5858,3.654
-1.5868e-14,-3.2974,0,0,0.8539,0,-0.98921,0.46329,4.7347
0,-2.9097,0,0,0.97019,0,-0.87292,0.52639,4.1781
0,-3.3475,0,0,0.83888,0,-1.0042,0.45514,4.8066
