% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
-1.5868e-14,-299.65,0,0,98.687,0,-89.896,0.52331,430.27
0,-370.93,0,0,77.303,0,-111.28,0.40991,532.62
1.5868e-14,-269.72,0,0,107.67,0,-80.917,0.57092,387.29
1.5868e-14,-295.53,0,0,99.924,0,-88.659,0.52987,424.35
1.5868e-14,-339.45,0,0,86.748,0,-101.83,0.46,487.41
1.5868e-14,-341.76,0,0,86.055,0,-102.53,0.45632,490.73
-1.5868e-14,-331.91,0,0,89.01,0,-99.573,0.47199,476.59
0,-448.13,0,0,54.143,0,-134.44,0.2871,643.47
0,-330.12,0,0,89.548,0,-99.036,0.47484,474.01
-1.5868e-14,-359.98,0,0,80.589,0,-107.99,0.42734,516.89
0,-334.16,0,0,88.336,0,-100.25,0.46842,479.81
1.5868e-14,-307.93,0,0,96.205,0,-92.378,0.51015,442.15
-1.5868e-14,-286.32,0,0,102.69,0,-85.896,0.54452,411.12
-1.5868e-14,-320.97,0,0,92.291,0,-96.292,0.48939,460.88
1.5868e-14,-283.9,0,0,103.41,0,-85.169,0.54838,407.64
1.5868e-14,-307.31,0,0,96.39,0,-92.193,0.51113,441.26
0,-333.36,0,0,88.576,0,-100.01,0.46969,478.66
0,-258.76,0,0,110.96,0,-77.627,0.58837,371.54
0,-310.79,0,0,95.348,0,-93.236,0.5056,446.25
0,-289.46,0,0,101.74,0,-86.839,0.53952,415.64
0,-383.2,0,0,73.624,0,-114.96,0.39041,550.23
-1.5868e-14,-256.06,0,0,111.77,0,-76.817,0.59266,367.67
1.5868e-14,-403.9,0,0,67.414,0,-121.17,0.35748,579.95
-3.1736e-14,-278.66,0,0,104.99,0,-83.598,0.5567,400.12
-1.5868e-14,-284.3,0,0,103.29,0,-85.291,0.54773,408.23
1.5868e-14,-557.05,0,0,21.469,0,-167.11,0.11385,799.86
1.5868e-14,-319.15,0,0,92.839,0,-95.744,0.4923,458.26
0,-301.45,0,0,98.147,0,-90.436,0.52044,432.85
0,-261.74,0,0,110.06,0,-78.523,0.58362,375.83
-1.5868e-14,-338.5,0,0,87.033,0,-101.55,0.46151,486.05
1.5868e-14,-320.02,0,0,92.578,0,-96.005,0.49091,459.51
0,-329.5,0,0,89.732,0,-98.851,0.47582,473.13
1.5868e-14,-313.06,0,0,94.664,0,-93.919,0.50197,449.52
0,-291.28,0,0,101.2,0,-87.383,0.53663,418.24
0,-375.4,0,0,75.962,0,-112.62,0.4028,539.04
-1.5868e-14,-313.38,0,0,94.569,0,-94.014,0.50147,449.98
0,-322.92,0,0,91.708,0,-96.875,0.4863,463.67
-1.5868e-14,-268.02,0,0,108.18,0,-80.407,0.57362,384.85
1.5868e-14,-328.54,0,0,90.022,0,-98.562,0.47736,471.74
0,-325.03,0,0,91.073,0,-97.51,0.48293,466.71
0,-344.26,0,0,85.305,0,-103.28,0.45235,494.32
1.5868e-14,-345.5,0,0,84.934,0,-103.65,0.45038,496.1
0,-311.55,0,0,95.12,0,-93.464,0.50439,447.34
0,-281.64,0,0,104.09,0,-84.493,0.55196,404.41
-1.5868e-14,-314,0,0,94.382,0,-94.201,0.50048,450.87
0,-339.72,0,0,86.668,0,-101.92,0.45957,487.8
1.5868e-14,-277.3,0,0,105.39,0,-83.19,0.55887,398.17
0,-271.96,0,0,107,0,-81.587,0.56737,390.5
0,-351.96,0,0,82.994,0,-105.59,0.44009,505.38
1.5868e-14,-312.26,0,0,94.905,0,-93.678,0.50325,448.37
1.5868e-14,-284.92,0,0,103.11,0,-85.476,0.54675,409.11
1.5868e-14,-307.08,0,0,96.458,0,-92.125,0.51149,440.94
1.5868e-14,-308.1,0,0,96.153,0,-92.431,0.50987,442.4
0,-302.45,0,0,97.848,0,-90.735,0.51886,434.28
-1.5868e-14,-301.27,0,0,98.203,0,-90.38,0.52074,432.58
0,-285.26,0,0,103.01,0,-85.577,0.54621,409.6
0,-263.93,0,0,109.41,0,-79.178,0.58014,378.97
-1.5868e-14,-568.87,0,0,17.921,0,-170.66,0.095029,816.84
-1.5868e-14,-316.93,0,0,93.503,0,-95.08,0.49582,455.08
-1.5868e-14,-340.23,0,0,86.515,0,-102.07,0.45876,488.53
0,-337.57,0,0,87.311,0,-101.27,0.46298,484.72
0,-323.79,0,0,91.445,0,-97.138,0.48491,464.93
1.5868e-14,-345.09,0,0,85.057,0,-103.53,0.45103,495.51
-1.5868e-14,-316.25,0,0,93.707,0,-94.876,0.4969,454.11
0,-289.82,0,0,101.64,0,-86.945,0.53896,416.14
3.1736e-14,-344.58,0,1.4827e-14,85.209,0,-103.37,0.45184,494.78
0,-299.36,0,0,98.775,0,-89.809,0.52377,429.85
-1.5868e-14,-344.58,0,0,85.211,0,-103.37,0.45185,494.77
1.5868e-14,-318.9,0,0,92.914,0,-95.669,0.4927,457.9
1.5868e-14,-311.96,0,0,94.995,0,-93.588,0.50373,447.94
0,-402.4,0,0,67.863,0,-120.72,0.35986,577.8
1.5868e-14,-283,0,0,103.68,0,-84.9,0.5498,406.36
0,-274.87,0,0,106.12,0,-82.461,0.56273,394.68
