% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-0.071426,0,0,0.017985,0,-0.021428,0.45632,0.10256
-1.5868e-14,-0.069368,0,0,0.018603,0,-0.02081,0.47199,0.099604
0,-0.093658,0,0,0.011316,0,-0.028097,0.2871,0.13448
0,-0.068993,0,0,0.018715,0,-0.020698,0.47484,0.099067
-1.5868e-14,-0.075234,0,0,0.016843,0,-0.02257,0.42734,0.10803
0,-0.069837,0,0,0.018462,0,-0.020951,0.46842,0.10028
1.5868e-14,-0.064355,0,0,0.020106,0,-0.019306,0.51015,0.092407
-1.5868e-14,-0.059839,0,0,0.021461,0,-0.017952,0.54452,0.085923
-1.5868e-14,-0.067082,0,0,0.019288,0,-0.020124,0.48939,0.096322
1.5868e-14,-0.059333,0,0,0.021613,0,-0.0178,0.54838,0.085195
1.5868e-14,-0.064227,0,0,0.020145,0,-0.019268,0.51113,0.092222
0,-0.06967,0,0,0.018512,0,-0.020901,0.46969,0.10004
0,-0.054079,0,0,0.023189,0,-0.016224,0.58837,0.077651
0,-0.064953,0,0,0.019927,0,-0.019486,0.5056,0.093265
0,-0.060497,0,0,0.021264,0,-0.018149,0.53952,0.086866
0,-0.080086,0,0,0.015387,0,-0.024026,0.39041,0.11499
-1.5868e-14,-0.053515,0,0,0.023359,0,-0.016054,0.59266,0.076841
1.5868e-14,-0.084412,0,0,0.014089,0,-0.025324,0.35748,0.12121
-3.1736e-14,-0.058239,0,0,0.021941,0,-0.017472,0.5567,0.083624
-1.5868e-14,-0.059418,0,0,0.021588,0,-0.017825,0.54773,0.085318
1.5868e-14,-0.11642,0,0,0.004487,0,-0.034926,0.11385,0.16717
1.5868e-14,-0.0667,0,0,0.019403,0,-0.02001,0.4923,0.095774
0,-0.063002,0,0,0.020512,0,-0.018901,0.52044,0.090464
0,-0.054703,0,0,0.023002,0,-0.016411,0.58362,0.078547
-1.5868e-14,-0.070745,0,0,0.018189,0,-0.021224,0.46151,0.10158
1.5868e-14,-0.066882,0,0,0.019348,0,-0.020065,0.49091,0.096035
0,-0.068865,0,0,0.018754,0,-0.020659,0.47582,0.098882
1.5868e-14,-0.065429,0,0,0.019784,0,-0.019629,0.50197,0.093948
0,-0.060875,0,0,0.02115,0,-0.018263,0.53663,0.08741
0,-0.078458,0,0,0.015876,0,-0.023537,0.4028,0.11266
-1.5868e-14,-0.065495,0,0,0.019764,0,-0.019649,0.50147,0.094044
0,-0.067488,0,0,0.019167,0,-0.020246,0.4863,0.096905
-1.5868e-14,-0.056016,0,0,0.022608,0,-0.016805,0.57362,0.080433
1.5868e-14,-0.068663,0,0,0.018814,0,-0.020599,0.47736,0.098592
0,-0.06793,0,0,0.019034,0,-0.020379,0.48293,0.09754
0,-0.071949,0,0,0.017828,0,-0.021585,0.45235,0.10331
1.5868e-14,-0.072207,0,0,0.017751,0,-0.021662,0.45038,0.10368
0,-0.065111,0,0,0.01988,0,-0.019533,0.50439,0.093493
0,-0.058862,0,0,0.021754,0,-0.017659,0.55196,0.084519
-1.5868e-14,-0.065625,0,0,0.019725,0,-0.019688,0.50048,0.094231
0,-0.070999,0,0,0.018113,0,-0.0213,0.45957,0.10195
1.5868e-14,-0.057954,0,0,0.022027,0,-0.017386,0.55887,0.083216
0,-0.056837,0,0,0.022362,0,-0.017051,0.56737,0.081612
0,-0.073559,0,0,0.017345,0,-0.022068,0.44009,0.10562
1.5868e-14,-0.065261,0,0,0.019835,0,-0.019578,0.50325,0.093707
1.5868e-14,-0.059547,0,0,0.021549,0,-0.017864,0.54675,0.085503
1.5868e-14,-0.064179,0,0,0.020159,0,-0.019254,0.51149,0.092154
1.5868e-14,-0.064392,0,0,0.020095,0,-0.019318,0.50987,0.092459
0,-0.06321,0,0,0.02045,0,-0.018963,0.51886,0.090763
-1.5868e-14,-0.062963,0,0,0.020524,0,-0.018889,0.52074,0.090408
0,-0.059617,0,0,0.021528,0,-0.017885,0.54621,0.085604
0,-0.055159,0,0,0.022865,0,-0.016548,0.58014,0.079202
-1.5868e-14,-0.11889,0,0,0.0037454,0,-0.035668,0.095029,0.17072
-1.5868e-14,-0.066237,0,0,0.019542,0,-0.019871,0.49582,0.09511
-1.5868e-14,-0.071106,0,0,0.018081,0,-0.021332,0.45876,0.1021
