% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-4.8121,0,0,1.183,0,-1.4436,0.45038,6.9097
0,-4.3392,0,0,1.3248,0,-1.3018,0.50439,6.2307
0,-3.9228,0,0,1.4498,0,-1.1768,0.55196,5.6326
-1.5868e-14,-4.3735,0,0,1.3146,0,-1.312,0.50048,6.2798
0,-4.7316,0,0,1.2071,0,-1.4195,0.45957,6.7941
1.5868e-14,-3.8623,0,0,1.4679,0,-1.1587,0.55887,5.5458
0,-3.7878,0,0,1.4903,0,-1.1364,0.56737,5.4389
0,-4.9022,0,0,1.156,0,-1.4707,0.44009,7.039
1.5868e-14,-4.3492,0,0,1.3219,0,-1.3048,0.50325,6.245
1.5868e-14,-3.9684,0,0,1.4361,0,-1.1905,0.54675,5.6982
1.5868e-14,-4.2771,0,0,1.3435,0,-1.2831,0.51149,6.1414
1.5868e-14,-4.2913,0,0,1.3392,0,-1.2874,0.50987,6.1618
0,-4.2126,0,0,1.3628,0,-1.2638,0.51886,6.0488
-1.5868e-14,-4.1961,0,0,1.3678,0,-1.2588,0.52074,6.0251
0,-3.9731,0,0,1.4347,0,-1.1919,0.54621,5.7049
0,-3.676,0,0,1.5238,0,-1.1028,0.58014,5.2783
-1.5868e-14,-7.9234,0,0,0.24961,0,-2.377,0.095029,11.377
-1.5868e-14,-4.4143,0,0,1.3023,0,-1.3243,0.49582,6.3384
-1.5868e-14,-4.7388,0,0,1.205,0,-1.4216,0.45876,6.8043
0,-4.7018,0,0,1.2161,0,-1.4105,0.46298,6.7512
0,-4.5098,0,0,1.2737,0,-1.353,0.48491,6.4756
1.5868e-14,-4.8064,0,0,1.1847,0,-1.4419,0.45103,6.9015
-1.5868e-14,-4.4048,0,0,1.3052,0,-1.3215,0.4969,6.3249
0,-4.0366,0,0,1.4156,0,-1.211,0.53896,5.7961
3.1736e-14,-4.7994,0,1.4827e-14,1.1868,0,-1.4398,0.45184,6.8914
0,-4.1696,0,0,1.3757,0,-1.2509,0.52377,5.987
-1.5868e-14,-4.7993,0,0,1.1868,0,-1.4398,0.45185,6.8912
1.5868e-14,-4.4416,0,0,1.2941,0,-1.3325,0.4927,6.3777
1.5868e-14,-4.345,0,0,1.3231,0,-1.3035,0.50373,6.239
0,-5.6047,0,0,0.9452,0,-1.6814,0.35986,8.0477
