% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-2.5332,0,0,0.92997,0,-0.75995,0.5503,3.6373
0,-2.4873,0,0,0.94373,0,-0.74619,0.55845,3.5715
0,-3.6389,0,0,0.59825,0,-1.0917,0.35401,5.225
-1.5868e-14,-2.9236,0,0,0.81284,0,-0.87707,0.481,4.1979
3.1736e-14,-3.0618,0,1.4827e-14,0.77137,0,-0.91855,0.45645,4.3965
-1.5868e-14,-2.9042,0,0,0.81867,0,-0.87125,0.48444,4.1701
0,-2.8694,0,0,0.82909,0,-0.86083,0.49061,4.1202
1.5868e-14,-3.4237,0,0,0.66282,0,-1.0271,0.39222,4.916
0,-2.8927,0,0,0.8221,0,-0.86782,0.48647,4.1536
-1.5868e-14,-2.9377,0,0,0.80861,0,-0.88131,0.47849,4.2182
0,-2.2773,0,0,1.0067,0,-0.68319,0.59573,3.2699
1.5868e-14,-3.0985,0,0,0.76037,0,-0.92954,0.44995,4.4491
0,-3.2035,0,0,0.72888,0,-0.96104,0.43131,4.5998
0,-2.4147,0,0,0.9655,0,-0.72441,0.57133,3.4673
1.5868e-14,-2.8437,0,0,0.83682,0,-0.8531,0.49518,4.0832
-1.5868e-14,-2.6868,0,0,0.88389,0,-0.80603,0.52304,3.8579
0,-2.5048,0,0,0.93848,0,-0.75144,0.55534,3.5966
0,-2.835,0,0,0.83941,0,-0.8505,0.49672,4.0708
0,-3.1669,0,0,0.73984,0,-0.95008,0.4378,4.5473
0,-2.9223,0,0,0.81323,0,-0.87669,0.48122,4.1961
0,-2.8574,0,0,0.8327,0,-0.85722,0.49275,4.1029
0,-3.6058,0,0,0.60819,0,-1.0817,0.35989,5.1775
0,-3.0827,0,0,0.76509,0,-0.92482,0.45274,4.4265
0,-2.6696,0,0,0.88904,0,-0.80087,0.52609,3.8332
-1.5868e-14,-2.5559,0,0,0.92314,0,-0.76678,0.54626,3.67
0,-2.5263,0,0,0.93203,0,-0.75789,0.55152,3.6275
0,-2.7073,0,0,0.87772,0,-0.81219,0.51939,3.8874
1.5868e-14,-2.8949,0,0,0.82144,0,-0.86848,0.48608,4.1568
1.5868e-14,-2.7969,0,0,0.85086,0,-0.83906,0.50349,4.016
0,-2.9577,0,0,0.80262,0,-0.8873,0.47495,4.2469
-1.5868e-14,-3.0825,0,0,0.76515,0,-0.92476,0.45278,4.4262
-1.5868e-14,-2.5291,0,0,0.9312,0,-0.75872,0.55103,3.6315
0,-2.5273,0,0,0.93174,0,-0.75818,0.55135,3.6289
0,-2.9457,0,0,0.80621,0,-0.88371,0.47707,4.2297
1.5868e-14,-2.6587,0,0,0.89231,0,-0.79761,0.52802,3.8176
0,-2.5406,0,0,0.92774,0,-0.76218,0.54899,3.648
0,-3.2116,0,0,0.72645,0,-0.96347,0.42987,4.6114
0,-2.4015,0,0,0.96948,0,-0.72044,0.57368,3.4482
1.5868e-14,-3.0728,0,0,0.76808,0,-0.92184,0.45451,4.4122
-1.5868e-14,-3.1741,0,0,0.73767,0,-0.95224,0.43651,4.5577
-1.5868e-14,-2.669,0,0,0.88921,0,-0.80071,0.52618,3.8324
-1.5868e-14,-3.4303,0,0,0.66082,0,-1.0291,0.39103,4.9256
-1.5868e-14,-2.6852,0,0,0.88435,0,-0.80557,0.52331,3.8557
0,-3.324,0,0,0.69272,0,-0.9972,0.40991,4.7729
1.5868e-14,-2.417,0,0,0.96481,0,-0.72511,0.57092,3.4706
1.5868e-14,-2.6483,0,0,0.89543,0,-0.79449,0.52987,3.8026
1.5868e-14,-3.0418,0,0,0.77736,0,-0.91255,0.46,4.3678
1.5868e-14,-3.0626,0,0,0.77115,0,-0.91877,0.45632,4.3975
-1.5868e-14,-2.9743,0,0,0.79763,0,-0.89229,0.47199,4.2707
0,-4.0158,0,0,0.48518,0,-1.2047,0.2871,5.7662
0,-2.9582,0,0,0.80245,0,-0.88747,0.47484,4.2477
-1.5868e-14,-3.2258,0,0,0.72217,0,-0.96775,0.42734,4.6319
0,-2.9944,0,0,0.79159,0,-0.89832,0.46842,4.2996
1.5868e-14,-2.7594,0,0,0.86211,0,-0.82781,0.51015,3.9621
-1.5868e-14,-2.5657,0,0,0.92019,0,-0.76972,0.54452,3.6841
-1.5868e-14,-2.8763,0,0,0.82704,0,-0.86288,0.48939,4.13
1.5868e-14,-2.544,0,0,0.92671,0,-0.76321,0.54838,3.6529
1.5868e-14,-2.7539,0,0,0.86376,0,-0.82616,0.51113,3.9542
0,-2.9872,0,0,0.79374,0,-0.89617,0.46969,4.2894
0,-2.3187,0,0,0.9943,0,-0.69562,0.58837,3.3295
0,-2.785,0,0,0.85442,0,-0.8355,0.5056,3.9989
0,-2.5939,0,0,0.91174,0,-0.77818,0.53952,3.7246
0,-3.4339,0,0,0.65976,0,-1.0302,0.39041,4.9306
-1.5868e-14,-2.2946,0,0,1.0016,0,-0.68837,0.59266,3.2947
1.5868e-14,-3.6194,0,0,0.60411,0,-1.0858,0.35748,5.197
-3.1736e-14,-2.4971,0,0,0.94078,0,-0.74913,0.5567,3.5856
-1.5868e-14,-2.5477,0,0,0.92561,0,-0.7643,0.54773,3.6582
1.5868e-14,-4.9918,0,0,0.19239,0,-1.4975,0.11385,7.1676
