% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
-1.5868e-14,-5.738,0,0,1.1293,0,-1.7214,0.39614,8.2391
0,-4.8864,0,0,1.3847,0,-1.4659,0.48575,7.0164
0,-4.8616,0,0,1.3922,0,-1.4585,0.48837,6.9807
0,-4.8478,0,0,1.3963,0,-1.4543,0.48982,6.9609
1.5868e-14,-4.9658,0,0,1.3609,0,-1.4897,0.4774,7.1303
0,-4.6905,0,0,1.4435,0,-1.4071,0.50638,6.735
-1.5868e-14,-4.6567,0,0,1.4536,0,-1.397,0.50993,6.6865
-1.5868e-14,-4.8891,0,0,1.3839,0,-1.4667,0.48547,7.0202
-1.5868e-14,-4.1383,0,0,1.6092,0,-1.2415,0.56449,5.9422
0,-4.9902,0,0,1.3536,0,-1.497,0.47484,7.1653
0,-4.3397,0,0,1.5488,0,-1.3019,0.5433,6.2313
1.5868e-14,-4.9189,0,0,1.375,0,-1.4757,0.48234,7.063
-1.5868e-14,-4.1857,0,0,1.5949,0,-1.2557,0.5595,6.0102
0,-5.8081,0,0,1.1082,0,-1.7424,0.38876,8.3398
0,-5.0962,0,0,1.3218,0,-1.5288,0.46368,7.3175
1.5868e-14,-4.8144,0,0,1.4063,0,-1.4443,0.49333,6.913
-1.5868e-14,-4.7749,0,0,1.4182,0,-1.4325,0.49749,6.8562
0,-4.3012,0,0,1.5603,0,-1.2904,0.54734,6.1761
0,-5.3306,0,0,1.2515,0,-1.5992,0.43902,7.6541
0,-4.7125,0,0,1.4369,0,-1.4138,0.50406,6.7666
1.5868e-14,-5.0415,0,0,1.3382,0,-1.5124,0.46944,7.239
0,-4.4974,0,0,1.5014,0,-1.3492,0.52669,6.4578
0,-4.7902,0,0,1.4136,0,-1.4371,0.49588,6.8782
-1.5868e-14,-5.0278,0,0,1.3423,0,-1.5084,0.47087,7.2194
1.5868e-14,-5.345,0,0,1.2472,0,-1.6035,0.4375,7.6748
-1.5868e-14,-4.4141,0,0,1.5264,0,-1.3242,0.53546,6.3382
0,-4.9048,0,0,1.3792,0,-1.4714,0.48382,7.0427
-1.5868e-14,-4.7088,0,0,1.438,0,-1.4126,0.50445,6.7613
0,-4.3545,0,0,1.5443,0,-1.3064,0.54174,6.2526
-1.5868e-14,-5.5087,0,0,1.198,0,-1.6526,0.42027,7.9099
1.5868e-14,-5.1375,0,0,1.3094,0,-1.5413,0.45933,7.3769
-3.1736e-14,-6.2286,0,0,0.98208,0,-1.8686,0.34451,8.9435
1.5868e-14,-4.373,0,0,1.5388,0,-1.3119,0.53979,6.2791
0,-4.1365,0,0,1.6097,0,-1.241,0.56467,5.9396
0,-4.6939,0,0,1.4425,0,-1.4082,0.50602,6.7399
1.5868e-14,-6.1431,0,0,1.0077,0,-1.8429,0.3535,8.8208
0,-4.462,0,0,1.512,0,-1.3386,0.53042,6.407
-1.5868e-14,-4.0544,0,0,1.6343,0,-1.2163,0.57332,5.8217
0,-4.8141,0,0,1.4064,0,-1.4442,0.49337,6.9125
0,-4.9733,0,0,1.3587,0,-1.492,0.47662,7.141
0,-4.8112,0,0,1.4073,0,-1.4434,0.49367,6.9083
1.5868e-14,-4.2731,0,0,1.5687,0,-1.2819,0.5503,6.1357
0,-4.1957,0,0,1.5919,0,-1.2587,0.55845,6.0245
0,-6.1383,0,0,1.0092,0,-1.8415,0.35401,8.8139
-1.5868e-14,-4.9317,0,0,1.3712,0,-1.4795,0.481,7.0813
3.1736e-14,-5.1649,0,1.4827e-14,1.3012,0,-1.5495,0.45645,7.4162
-1.5868e-14,-4.8989,0,0,1.381,0,-1.4697,0.48444,7.0343
0,-4.8403,0,0,1.3986,0,-1.4521,0.49061,6.9502
1.5868e-14,-5.7752,0,0,1.1181,0,-1.7326,0.39222,8.2926
0,-4.8796,0,0,1.3868,0,-1.4639,0.48647,7.0066
-1.5868e-14,-4.9555,0,0,1.364,0,-1.4866,0.47849,7.1155
0,-3.8415,0,0,1.6982,0,-1.1524,0.59573,5.5159
1.5868e-14,-5.2267,0,0,1.2826,0,-1.568,0.44995,7.505
0,-5.4038,0,0,1.2295,0,-1.6211,0.43131,7.7592
0,-4.0733,0,0,1.6287,0,-1.222,0.57133,5.8488
1.5868e-14,-4.7969,0,0,1.4116,0,-1.4391,0.49518,6.8878
-1.5868e-14,-4.5322,0,0,1.491,0,-1.3597,0.52304,6.5077
0,-4.2253,0,0,1.5831,0,-1.2676,0.55534,6.067
0,-4.7823,0,0,1.416,0,-1.4347,0.49672,6.8668
0,-5.3421,0,0,1.248,0,-1.6026,0.4378,7.6707
0,-4.9295,0,0,1.3718,0,-1.4789,0.48122,7.0782
0,-4.82,0,0,1.4046,0,-1.446,0.49275,6.921
0,-6.0824,0,0,1.0259,0,-1.8247,0.35989,8.7336
0,-5.2002,0,0,1.2906,0,-1.56,0.45274,7.4668
0,-4.5032,0,0,1.4997,0,-1.351,0.52609,6.4661
-1.5868e-14,-4.3115,0,0,1.5572,0,-1.2934,0.54626,6.1908
0,-4.2615,0,0,1.5722,0,-1.2785,0.55152,6.119
0,-4.5668,0,0,1.4806,0,-1.3701,0.51939,6.5575
1.5868e-14,-4.8833,0,0,1.3857,0,-1.465,0.48608,7.0119
1.5868e-14,-4.7179,0,0,1.4353,0,-1.4154,0.50349,6.7744
0,-4.9891,0,0,1.3539,0,-1.4967,0.47495,7.1639
-1.5868e-14,-5.1998,0,0,1.2907,0,-1.5599,0.45278,7.4664
-1.5868e-14,-4.2662,0,0,1.5708,0,-1.2799,0.55103,6.1258
0,-4.2631,0,0,1.5717,0,-1.2789,0.55135,6.1214
