% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-2.8682,0,0,0.83781,0,-0.86046,0.49333,4.1184
-1.5868e-14,-2.8446,0,0,0.84488,0,-0.85339,0.49749,4.0846
0,-2.5625,0,0,0.92953,0,-0.76874,0.54734,3.6794
0,-3.1757,0,0,0.74556,0,-0.9527,0.43902,4.5599
0,-2.8075,0,0,0.85603,0,-0.84224,0.50406,4.0312
1.5868e-14,-3.0034,0,0,0.79723,0,-0.90103,0.46944,4.3126
0,-2.6793,0,0,0.89447,0,-0.8038,0.52669,3.8472
0,-2.8538,0,0,0.84214,0,-0.85613,0.49588,4.0977
-1.5868e-14,-2.9953,0,0,0.79967,0,-0.8986,0.47087,4.3009
1.5868e-14,-3.1843,0,0,0.74299,0,-0.95528,0.4375,4.5722
-1.5868e-14,-2.6297,0,0,0.90935,0,-0.78891,0.53546,3.776
0,-2.922,0,0,0.82166,0,-0.87661,0.48382,4.1957
-1.5868e-14,-2.8053,0,0,0.85669,0,-0.84158,0.50445,4.028
0,-2.5942,0,0,0.92001,0,-0.77825,0.54174,3.725
-1.5868e-14,-3.2818,0,0,0.71372,0,-0.98454,0.42027,4.7123
1.5868e-14,-3.0607,0,0,0.78007,0,-0.9182,0.45933,4.3948
-3.1736e-14,-3.7106,0,0,0.58507,0,-1.1132,0.34451,5.3281
1.5868e-14,-2.6052,0,0,0.91671,0,-0.78156,0.53979,3.7408
0,-2.4643,0,0,0.95897,0,-0.7393,0.56467,3.5385
0,-2.7964,0,0,0.85936,0,-0.83891,0.50602,4.0153
1.5868e-14,-3.6597,0,0,0.60034,0,-1.0979,0.3535,5.255
0,-2.6582,0,0,0.90079,0,-0.79747,0.53042,3.8169
-1.5868e-14,-2.4154,0,0,0.97364,0,-0.72462,0.57332,3.4682
0,-2.868,0,0,0.83787,0,-0.8604,0.49337,4.1181
0,-2.9628,0,0,0.80943,0,-0.88884,0.47662,4.2542
0,-2.8662,0,0,0.83839,0,-0.85987,0.49367,4.1156
1.5868e-14,-2.5457,0,0,0.93456,0,-0.7637,0.5503,3.6553
0,-2.4996,0,0,0.94839,0,-0.74987,0.55845,3.5891
0,-3.6569,0,0,0.60121,0,-1.0971,0.35401,5.2508
-1.5868e-14,-2.938,0,0,0.81686,0,-0.88141,0.481,4.2187
3.1736e-14,-3.077,0,1.4827e-14,0.77518,0,-0.92309,0.45645,4.4182
-1.5868e-14,-2.9185,0,0,0.82271,0,-0.87555,0.48444,4.1907
0,-2.8836,0,0,0.83318,0,-0.86508,0.49061,4.1405
1.5868e-14,-3.4406,0,0,0.66609,0,-1.0322,0.39222,4.9403
0,-2.907,0,0,0.82616,0,-0.87211,0.48647,4.1742
-1.5868e-14,-2.9522,0,0,0.8126,0,-0.88566,0.47849,4.239
0,-2.2885,0,0,1.0117,0,-0.68656,0.59573,3.2861
1.5868e-14,-3.1138,0,0,0.76413,0,-0.93414,0.44995,4.471
0,-3.2193,0,0,0.73248,0,-0.96579,0.43131,4.6225
0,-2.4266,0,0,0.97027,0,-0.72799,0.57133,3.4844
1.5868e-14,-2.8577,0,0,0.84095,0,-0.85731,0.49518,4.1034
-1.5868e-14,-2.7,0,0,0.88826,0,-0.81001,0.52304,3.8769
0,-2.5172,0,0,0.94311,0,-0.75515,0.55534,3.6144
0,-2.849,0,0,0.84356,0,-0.85471,0.49672,4.0909
0,-3.1826,0,0,0.7435,0,-0.95477,0.4378,4.5698
0,-2.9367,0,0,0.81724,0,-0.88102,0.48122,4.2168
0,-2.8715,0,0,0.83681,0,-0.86145,0.49275,4.1232
0,-3.6236,0,0,0.61119,0,-1.0871,0.35989,5.203
0,-3.098,0,0,0.76887,0,-0.92939,0.45274,4.4483
0,-2.6828,0,0,0.89344,0,-0.80483,0.52609,3.8521
-1.5868e-14,-2.5686,0,0,0.9277,0,-0.77057,0.54626,3.6882
0,-2.5388,0,0,0.93663,0,-0.76163,0.55152,3.6454
0,-2.7207,0,0,0.88206,0,-0.81621,0.51939,3.9066
1.5868e-14,-2.9092,0,0,0.8255,0,-0.87277,0.48608,4.1773
1.5868e-14,-2.8107,0,0,0.85506,0,-0.8432,0.50349,4.0358
0,-2.9723,0,0,0.80659,0,-0.89168,0.47495,4.2678
-1.5868e-14,-3.0978,0,0,0.76893,0,-0.92933,0.45278,4.4481
-1.5868e-14,-2.5416,0,0,0.9358,0,-0.76247,0.55103,3.6494
0,-2.5398,0,0,0.93634,0,-0.76193,0.55135,3.6468
0,-2.9602,0,0,0.81019,0,-0.88807,0.47707,4.2506
1.5868e-14,-2.6718,0,0,0.89672,0,-0.80155,0.52802,3.8364
0,-2.5531,0,0,0.93232,0,-0.76594,0.54899,3.666
0,-3.2274,0,0,0.73004,0,-0.96823,0.42987,4.6342
0,-2.4133,0,0,0.97426,0,-0.724,0.57368,3.4653
1.5868e-14,-3.088,0,0,0.77187,0,-0.92639,0.45451,4.434
-1.5868e-14,-3.1898,0,0,0.74132,0,-0.95695,0.43651,4.5802
-1.5868e-14,-2.6822,0,0,0.8936,0,-0.80467,0.52618,3.8514
-1.5868e-14,-3.4473,0,0,0.66408,0,-1.0342,0.39103,4.9499
-1.5868e-14,-2.6985,0,0,0.88872,0,-0.80955,0.52331,3.8747
0,-3.3404,0,0,0.69614,0,-1.0021,0.40991,4.7965
1.5868e-14,-2.429,0,0,0.96957,0,-0.72869,0.57092,3.4877
1.5868e-14,-2.6614,0,0,0.89985,0,-0.79841,0.52987,3.8214
1.5868e-14,-3.0569,0,0,0.7812,0,-0.91706,0.46,4.3893
1.5868e-14,-3.0777,0,0,0.77496,0,-0.92331,0.45632,4.4192
-1.5868e-14,-2.989,0,0,0.80157,0,-0.89669,0.47199,4.2918
