% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
130.38,-1130.7,72.271,37.81,300.98,3.6135,-16.485,0.95663,4858.6
-114.41,-863.92,-302.73,-33.178,319.66,-15.137,-12.595,0.96687,3712.2
-192.07,-1208.4,-357.46,-55.7,295.54,-17.873,-17.618,0.95365,5192.6
-405.09,-1249.1,-819.83,-117.48,292.7,-40.991,-18.21,0.95209,5367.1
64.961,-942.45,82.56,18.839,314.16,4.128,-13.74,0.96385,4049.6
120.43,-1316.7,487.66,34.925,287.96,24.383,-19.197,0.9495,5657.9
12.347,-871.34,-68.483,3.5807,319.14,-3.4241,-12.703,0.96658,3744
-75.348,-1033.3,-491.79,-21.851,307.8,-24.589,-15.065,0.96037,4440
-145.99,-1197.3,-435.55,-42.336,296.32,-21.778,-17.456,0.95408,5144.8
-10.414,-925.86,-235.51,-3.0202,315.33,-11.775,-13.498,0.96449,3978.3
-96.203,-838.73,-229.09,-27.899,321.42,-11.454,-12.228,0.96783,3603.9
-32.968,-1506.9,186.22,-9.5608,274.65,9.3111,-21.969,0.94221,6474.9
64.422,-794.66,126.34,18.682,324.51,6.3171,-11.586,0.96952,3414.6
-82.961,-1016.1,-418.2,-24.059,309.01,-20.91,-14.814,0.96103,4366.1
-27.106,-1026.4,-189.71,-7.8608,308.29,-9.4855,-14.964,0.96063,4410.4
-49.494,-981.87,-216.28,-14.353,311.4,-10.814,-14.315,0.96234,4219
-15.359,-876.61,246.06,-4.454,318.77,12.303,-12.78,0.96638,3766.7
-18.937,-1085.3,-575.48,-5.4916,304.16,-28.774,-15.823,0.95837,4663.5
-59.555,-954.24,-453.21,-17.271,313.34,-22.66,-13.912,0.9634,4100.3
-128.45,-1097.9,-479.26,-37.251,303.28,-23.963,-16.007,0.95789,4717.7
15.407,-861.88,-95.584,4.4679,319.8,-4.7792,-12.566,0.96694,3703.4
11.074,-1382.4,-392.77,3.2116,283.37,-19.639,-20.154,0.94698,5940
-95.873,-970.08,-327.39,-27.803,312.23,-16.369,-14.143,0.96279,4168.3
-6.0945,-1190.1,70.104,-1.7674,296.83,3.5052,-17.351,0.95436,5113.7
83.324,-957.71,33.501,24.164,313.1,1.6751,-13.963,0.96327,4115.2
33.843,-1548.9,597.72,9.8144,271.71,29.886,-22.582,0.94059,6655.6
-34.759,-926.76,-95.97,-10.08,315.26,-4.7985,-13.511,0.96446,3982.2
45.976,-747.71,113,13.333,327.8,5.6501,-10.901,0.97132,3212.8
33.044,-1007.6,-153.9,9.5829,309.6,-7.6952,-14.69,0.96136,4329.5
-279.84,-2553,-1871.1,-81.154,201.43,-93.553,-37.22,0.90209,10970
-39.219,-1812.1,-183.33,-11.373,253.29,-9.1666,-26.42,0.9305,7786.6
77.711,-966.7,140.38,22.536,312.47,7.0192,-14.094,0.96292,4153.8
-61.844,-1230.7,-548.57,-17.935,293.99,-27.428,-17.943,0.9528,5288.2
24.652,-1283.4,-4.542,7.1491,290.3,-0.2271,-18.71,0.95078,5514.4
202.66,-1522.3,-4.147,58.77,273.57,-0.20735,-22.195,0.94161,6541.3
-197.51,-1824.1,-907.66,-57.277,252.45,-45.383,-26.594,0.93004,7837.9
40.954,-1981.2,-717.54,11.877,241.45,-35.877,-28.884,0.92402,8512.9
-96.39,-1705.1,-884.15,-27.953,260.78,-44.208,-24.859,0.9346,7326.7
52.947,-1077.3,-104.13,15.355,304.72,-5.2063,-15.706,0.95868,4629
-52.683,-901.57,-373.27,-15.278,317.02,-18.663,-13.144,0.96542,3874
-63.756,-1095.2,225.8,-18.489,303.47,11.29,-15.968,0.95799,4706.2
-46.55,-1055.8,-589.08,-13.5,306.23,-29.454,-15.393,0.95951,4536.7
2.4584,-769.83,-93.801,0.71294,326.25,-4.69,-11.224,0.97047,3307.9
-34.586,-1214.9,148.53,-10.03,295.09,7.4265,-17.712,0.95341,5220.2
-88.932,-927.74,-3.419,-25.79,315.19,-0.17095,-13.526,0.96442,3986.4
8.5762,-1765.2,-814.26,2.4871,256.57,-40.713,-25.735,0.9323,7584.8
-7.7696,-1227.3,-255.01,-2.2532,294.23,-12.751,-17.893,0.95293,5273.4
-104.24,-1170.7,-17.561,-30.229,298.19,-0.87803,-17.067,0.9551,5030.2
99.216,-894.22,50.779,28.773,317.54,2.539,-13.037,0.9657,3842.4
-169.45,-1358.1,-1279.8,-49.139,285.07,-63.99,-19.799,0.94791,5835.4
51.658,-855.53,-218.99,14.981,320.25,-10.95,-12.473,0.96719,3676.1
-22.195,-843.68,-102.63,-6.4365,321.08,-5.1314,-12.3,0.96764,3625.2
-467.98,-1531.2,-964.61,-135.71,272.95,-48.231,-22.324,0.94127,6579.6
-5.2596,-1228.5,-26.396,-1.5253,294.14,-1.3198,-17.911,0.95288,5278.7
113.79,-1139.8,-87.058,32.999,300.35,-4.3529,-16.617,0.95629,4897.5
-12.99,-1072.4,-144.9,-3.767,305.06,-7.2451,-15.635,0.95887,4608.2
18.356,-1121.2,-106.19,5.3234,301.65,-5.3097,-16.346,0.957,4817.7
-106.54,-1329.3,-669.95,-30.896,287.08,-33.497,-19.38,0.94902,5711.9
47.955,-1382.2,-195.17,13.907,283.38,-9.7587,-20.152,0.94699,5939.3
13.989,-1220.3,-139.22,4.0569,294.71,-6.9612,-17.791,0.9532,5243.6
5.813,-1009.2,-43.734,1.6858,309.49,-2.1867,-14.714,0.96129,4336.6
-38.26,-1180.4,-66.314,-11.095,297.51,-3.3157,-17.209,0.95473,5072
-113.87,-917.25,-329.42,-33.023,315.93,-16.471,-13.373,0.96482,3941.3
4.978,-761.89,-32.48,1.4436,326.8,-1.624,-11.108,0.97078,3273.8
32.391,-1228,-0.89831,9.3934,294.17,-0.044916,-17.904,0.9529,5276.7
87.099,-1632.4,205.37,25.259,265.87,10.269,-23.799,0.93739,7014.3
30.846,-832.54,-191.83,8.9454,321.86,-9.5914,-12.138,0.96807,3577.3
-42.348,-969.11,-277.59,-12.281,312.3,-13.88,-14.129,0.96283,4164.2
-74.289,-784.89,-32.567,-21.544,325.19,-1.6283,-11.443,0.9699,3372.6
-37.888,-876.76,-121.58,-10.988,318.76,-6.0791,-12.782,0.96637,3767.3
-66.998,-1359,-132.31,-19.429,285,-6.6155,-19.813,0.94788,5839.5
-71.589,-1101,-294.15,-20.761,303.06,-14.707,-16.052,0.95777,4730.9
62.18,-1329.1,-143.03,18.032,287.1,-7.1515,-19.377,0.94903,5710.9
-159.83,-1662.2,-395.11,-46.351,263.78,-19.755,-24.234,0.93625,7142.5
-257.07,-1549.8,-534.33,-74.549,271.65,-26.716,-22.594,0.94056,6659.1
-125.15,-1193.4,-414.79,-36.293,296.6,-20.74,-17.398,0.95423,5127.7
194.8,-1127,-8.4655,56.492,301.24,-0.42327,-16.431,0.95678,4842.6
8.1527,-1139.7,-525.15,2.3643,300.36,-26.257,-16.616,0.95629,4897.2
14.9,-808.6,5.8221,4.3209,323.53,0.2911,-11.789,0.96899,3474.5
10.867,-2186.8,53.527,3.1514,227.06,2.6763,-31.882,0.91613,9396.5
-7.8566,-1053.7,-111.07,-2.2784,306.37,-5.5535,-15.363,0.95959,4527.8
-36.383,-1133.6,-679.63,-10.551,300.78,-33.982,-16.527,0.95652,4870.9
25.335,-722.94,-163.2,7.3472,329.53,-8.16,-10.54,0.97227,3106.4
-95.321,-1351.9,-232.21,-27.643,285.5,-11.61,-19.71,0.94815,5809.1
7.0562,-1221.4,-320.58,2.0463,294.64,-16.029,-17.807,0.95316,5248.2
32.191,-1070.5,-46.988,9.3354,305.2,-2.3494,-15.608,0.95894,4600
54.114,-1122.3,53.738,15.693,301.58,2.6869,-16.362,0.95696,4822.3
-26.508,-1233.2,-411.3,-7.6874,293.81,-20.565,-17.979,0.9527,5298.9
-27.135,-715.05,-131.58,-7.869,330.08,-6.5792,-10.425,0.97258,3072.5
-57.731,-905.47,-152.56,-16.742,316.75,-7.6282,-13.201,0.96527,3890.7
85.949,-1125.2,-503.13,24.925,301.37,-25.157,-16.404,0.95685,4834.8
63.791,-1048.2,-908.91,18.499,306.76,-45.445,-15.282,0.9598,4504.1
-91.343,-1602.9,-931.07,-26.489,267.93,-46.554,-23.37,0.93852,6887.7
-11.264,-1146.5,282.06,-3.2664,299.88,14.103,-16.715,0.95603,4926.4
55.074,-1388.9,-1128.9,15.971,282.91,-56.444,-20.249,0.94673,5968.1
-23.007,-914.91,-576.48,-6.672,316.09,-28.824,-13.339,0.96491,3931.3
-14.955,-1105.2,-52.627,-4.3369,302.77,-2.6314,-16.112,0.95761,4748.7
-49.305,-1008.8,706.66,-14.299,309.52,35.333,-14.708,0.96131,4334.8
40.805,-1303.1,-471.11,11.833,288.92,-23.555,-18.998,0.95002,5599.3
85.923,-1064.2,-29.789,24.918,305.64,-1.4895,-15.515,0.95919,4572.8
-66.131,-1615.2,-647.55,-19.178,267.07,-32.377,-23.548,0.93805,6940.3
38.459,-1012.1,-18.8,11.153,309.29,-0.93999,-14.756,0.96118,4349
18.19,-1259.6,-271.22,5.2751,291.97,-13.561,-18.363,0.95169,5412.2
-9.1237,-1234.7,-219.19,-2.6459,293.71,-10.96,-18,0.95265,5305.2
56.21,-1361,491.86,16.301,284.86,24.593,-19.842,0.9478,5848.1
25.654,-1095.2,-77.347,7.4397,303.47,-3.8674,-15.967,0.958,4705.9
12.374,-862.36,-106.06,3.5886,319.77,-5.3028,-12.572,0.96693,3705.5
-20.782,-875.79,-123.4,-6.0267,318.83,-6.1699,-12.768,0.96641,3763.2
-139.5,-1254.5,-266.43,-40.454,292.32,-13.321,-18.289,0.95189,5390.3
38.086,-1579.3,-1146.2,11.045,269.58,-57.312,-23.026,0.93943,6786.3
29.885,-1220.4,6.1571,8.6666,294.71,0.30786,-17.792,0.9532,5243.7
46.079,-936.78,-144.89,13.363,314.56,-7.2446,-13.657,0.96407,4025.2
42.443,-1240.7,-82.271,12.308,293.28,-4.1136,-18.089,0.95241,5331.3
-113.28,-1504.8,-430.95,-32.851,274.8,-21.548,-21.938,0.94229,6465.8
-43.809,-844,-86.852,-12.705,321.06,-4.3426,-12.305,0.96763,3626.6
-98.644,-1170.7,-298.01,-28.607,298.19,-14.901,-17.068,0.9551,5030.3
26.242,-850.3,-97.004,7.6102,320.61,-4.8502,-12.397,0.96739,3653.7
-109.97,-914.5,-880.44,-31.89,316.12,-44.022,-13.333,0.96493,3929.5
63.524,-918.15,-295.89,18.422,315.86,-14.794,-13.386,0.96479,3945.2
-125.7,-1394.2,-629.28,-36.452,282.54,-31.464,-20.327,0.94653,5990.9
16.751,-1171.3,109.28,4.8579,298.15,5.464,-17.076,0.95508,5032.8
-14.031,-1059.5,27.449,-4.0689,305.97,1.3724,-15.447,0.95936,4552.7
81.843,-1077,-268.08,23.734,304.75,-13.404,-15.701,0.9587,4627.5
16.225,-1222.5,-15.772,4.7053,294.56,-0.78859,-17.823,0.95311,5253
-114.13,-1378.8,-452.34,-33.098,283.62,-22.617,-20.101,0.94712,5924.4
-91.6,-1656.7,-177.44,-26.564,264.17,-8.8718,-24.153,0.93646,7118.5
7.3019,-896.83,-21.965,2.1176,317.36,-1.0982,-13.075,0.9656,3853.6
-12.112,-900.91,-87.339,-3.5124,317.07,-4.367,-13.135,0.96545,3871.1
-3.8499,-963.23,-89.945,-1.1165,312.71,-4.4972,-14.043,0.96306,4138.9
26.518,-1032.5,-298.47,7.6903,307.86,-14.923,-15.053,0.9604,4436.6
-132.57,-801.13,-695.13,-38.446,324.06,-34.757,-11.68,0.96927,3442.4
-133.09,-1171.8,-40.269,-38.596,298.11,-2.0134,-17.084,0.95506,5035.2
-155.12,-1552,-598.82,-44.985,271.5,-29.941,-22.627,0.94048,6668.7
140.21,-1531.9,85.376,40.661,272.9,4.2688,-22.334,0.94125,6582.5
75.241,-1326.7,-136.27,21.82,287.27,-6.8136,-19.342,0.94912,5700.6
56.991,-1205.1,-901.88,16.527,295.78,-45.094,-17.57,0.95378,5178.2
-10.852,-1135.5,-192.29,-3.1471,300.65,-9.6145,-16.555,0.95645,4879.3
40.099,-1296.5,112.74,11.629,289.38,5.6368,-18.902,0.95027,5571
108.97,-1260.2,333.83,31.601,291.92,16.692,-18.372,0.95167,5414.9
-199.87,-1199.2,-672.2,-57.963,296.19,-33.61,-17.483,0.95401,5152.8
-64.881,-1061.3,-319.16,-18.815,305.84,-15.958,-15.473,0.9593,4560.4
22.065,-956.45,78.822,6.3988,313.18,3.9411,-13.944,0.96332,4109.8
-22.557,-1007,-189.8,-6.5415,309.65,-9.49,-14.681,0.96138,4326.9
-93.172,-966.12,-254.13,-27.02,312.51,-12.706,-14.085,0.96295,4151.3
15.87,-1481.8,192.47,4.6024,276.41,9.6237,-21.604,0.94317,6367.3
-6.113,-1380.6,-276.79,-1.7728,283.49,-13.84,-20.128,0.94705,5932.2
42.692,-1029.2,-584.26,12.381,308.09,-29.213,-15.005,0.96053,4422.3
-30.947,-1148.4,-13.129,-8.9746,299.75,-0.65644,-16.743,0.95596,4934.5
-22.532,-988.98,-65.72,-6.5344,310.91,-3.286,-14.419,0.96207,4249.5
128.85,-1312.3,150.92,37.367,288.28,7.5462,-19.132,0.94967,5638.7
-57.689,-1397.2,-745.25,-16.73,282.33,-37.263,-20.37,0.94641,6003.7
42.017,-1243,-422.02,12.185,293.12,-21.101,-18.123,0.95233,5341.2
-79.093,-1937.7,-834.38,-22.937,244.49,-41.719,-28.251,0.92568,8326.3
49.95,-1023.5,-657.75,14.486,308.49,-32.888,-14.922,0.96075,4397.8
-30.805,-1111.4,-872.66,-8.9334,302.34,-43.633,-16.203,0.95738,4775.5
35.453,-1227,-596,10.282,294.24,-29.8,-17.889,0.95294,5272.4
44.63,-1097.1,-172.72,12.943,303.34,-8.6359,-15.996,0.95792,4714.3
-45.31,-1412.2,185.06,-13.14,281.28,9.2532,-20.589,0.94584,6068
-177.03,-1361.3,-1333.4,-51.337,284.85,-66.669,-19.846,0.94779,5849.2
-26.403,-977.84,-231.78,-7.6569,311.69,-11.589,-14.256,0.9625,4201.7
75.731,-989.47,-63.787,21.962,310.87,-3.1893,-14.426,0.96205,4251.7
-57.275,-1152.1,-218.86,-16.61,299.49,-10.943,-16.796,0.95582,4950.3
19.517,-775.97,15.596,5.66,325.82,0.77982,-11.313,0.97024,3334.3
48.304,-966.13,-99.958,14.008,312.51,-4.9979,-14.085,0.96295,4151.3
-86.129,-1197.5,-333.48,-24.977,296.31,-16.674,-17.458,0.95407,5145.5
41.414,-1298.8,-253.34,12.01,289.22,-12.667,-18.935,0.95019,5580.8
-144.49,-1127.3,-667.56,-41.901,301.22,-33.378,-16.436,0.95676,4844
-35.25,-1064.1,-630.22,-10.223,305.65,-31.511,-15.513,0.95919,4572.2
-60.987,-1374.9,-571.33,-17.686,283.89,-28.567,-20.045,0.94727,5907.8
107.78,-1657.7,-1107,31.256,264.09,-55.35,-24.169,0.93642,7123.1
-153.95,-1352.4,-355.85,-44.645,285.47,-17.793,-19.717,0.94813,5811.2
40.899,-913.35,169.68,11.861,316.2,8.4841,-13.316,0.96497,3924.6
18.326,-1034,-434.81,5.3144,307.76,-21.74,-15.075,0.96034,4442.9
-241.84,-1117.3,-387.5,-70.133,301.93,-19.375,-16.289,0.95715,4800.8
-61.42,-1299.6,-692.86,-17.812,289.16,-34.643,-18.948,0.95016,5584.4
-124.24,-1092.9,-605.21,-36.029,303.63,-30.26,-15.934,0.95808,4696.3
-135.92,-1512.1,-338.6,-39.416,274.29,-16.93,-22.046,0.94201,6497.4
46.083,-1094.6,-360.61,13.364,303.51,-18.03,-15.959,0.95802,4703.5
-115.28,-1401.2,-437.06,-33.432,282.05,-21.853,-20.428,0.94626,6020.8
-138.96,-1366.6,-629.69,-40.297,284.47,-31.485,-19.924,0.94759,5872.2
190.2,-1304.5,365.64,55.159,288.82,18.282,-19.018,0.94997,5605.1
-156.09,-1913,13.394,-45.265,246.23,0.66972,-27.89,0.92663,8219.9
65.629,-881.64,181.53,19.032,318.42,9.0767,-12.854,0.96619,3788.3
5.9789,-1124.7,-126.31,1.7339,301.41,-6.3156,-16.397,0.95687,4832.6
-102.72,-1472.2,-466.73,-29.788,277.08,-23.336,-21.463,0.94354,6325.8
31.764,-774.58,299.65,9.2115,325.91,14.982,-11.293,0.97029,3328.3
81.273,-1814.1,-874.07,23.569,253.15,-43.704,-26.448,0.93042,7795.1
60.773,-932.34,70.083,17.624,314.87,3.5041,-13.593,0.96424,4006.2
-126.01,-1496,-958.95,-36.542,275.42,-47.947,-21.81,0.94263,6428
15.019,-892.23,-81.592,4.3557,317.68,-4.0796,-13.008,0.96578,3833.8
-9.2221,-838.13,-71.456,-2.6744,321.47,-3.5728,-12.219,0.96786,3601.4
-24.08,-1057.5,-488.09,-6.9831,306.11,-24.404,-15.417,0.95944,4543.9
-127.15,-1651.8,-400.24,-36.873,264.51,-20.012,-24.082,0.93665,7097.5
-12.87,-829.04,-29.326,-3.7323,322.1,-1.4663,-12.087,0.9682,3562.3
-22.348,-1015.3,-424.43,-6.4809,309.07,-21.222,-14.802,0.96106,4362.5
-25.93,-1701.1,-47.759,-7.5197,261.05,-2.3879,-24.801,0.93476,7309.6
67.694,-1421.5,266.76,19.631,280.63,13.338,-20.724,0.94548,6107.9
115.44,-1027.2,42.311,33.479,308.23,2.1156,-14.976,0.9606,4413.9
-26.324,-747.61,205.9,-7.6339,327.8,10.295,-10.9,0.97133,3212.4
141.92,-1812.1,348.13,41.157,253.28,17.407,-26.42,0.9305,7786.6
-47.524,-914.07,-93.586,-13.782,316.15,-4.6793,-13.327,0.96494,3927.7
-178.99,-1361.8,-760.3,-51.907,284.81,-38.015,-19.853,0.94777,5851.3
70.164,-1202.5,-226.44,20.347,295.96,-11.322,-17.532,0.95388,5167.1
22.048,-1151.7,-392.43,6.3938,299.51,-19.621,-16.791,0.95583,4948.9
-17.123,-1988.1,-631.34,-4.9657,240.97,-31.567,-28.985,0.92375,8542.6
-103.19,-1398.9,-435.14,-29.926,282.21,-21.757,-20.395,0.94635,6011
-16.356,-1343.7,-597.85,-4.7432,286.08,-29.892,-19.589,0.94847,5773.6
