% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.12229,-1.5706e-14,0,0.060343,0,0,-0.036686,0.62191,14768
-0.14294,-3.1412e-14,0,0.054145,0,0,-0.042883,0.55804,17262
-0.078087,-1.5706e-14,0,0.073603,0,0,-0.023426,0.75857,9430
-0.095321,0,0,0.068432,0,0,-0.028596,0.70528,11511
-0.087643,0,0,0.070736,0,0,-0.026293,0.72902,10584
-0.14131,-1.5706e-14,0,0.054636,0,0,-0.042393,0.56309,17065
-0.11013,-1.5706e-14,0,0.06399,0,0,-0.033039,0.65949,13300
-0.085982,1.5706e-14,0,0.071234,1.1869e-14,0,-0.025795,0.73415,10384
-0.12584,-3.1412e-14,0,0.059276,0,0,-0.037753,0.61091,15197
-0.086787,-1.5706e-14,0,0.070992,0,0,-0.026036,0.73166,10481
-0.10557,-3.1412e-14,0,0.065359,0,0,-0.03167,0.6736,12749
-0.094933,0,0,0.068549,0,0,-0.02848,0.70648,11464
-0.11429,-1.5706e-14,0,0.062741,0,0,-0.034287,0.64663,13802
-0.093543,-1.5706e-14,0,0.068966,0,0,-0.028063,0.71078,11297
-0.12739,-1.5706e-14,0,0.058811,0,0,-0.038218,0.60612,15385
-0.10825,-1.5706e-14,0,0.064553,0,0,-0.032475,0.6653,13073
-0.12905,-1.5706e-14,0,0.058314,0,0,-0.038715,0.60099,15585
-0.097496,-4.7118e-14,0,0.06778,0,0,-0.029249,0.69856,11774
-0.10774,0,0,0.064706,0,0,-0.032323,0.66688,13011
-0.10233,-3.1412e-14,0,0.06633,0,0,-0.030698,0.68362,12357
-0.088197,-3.1412e-14,0,0.070569,0,0,-0.026459,0.72731,10651
-0.082959,-1.5706e-14,0,0.072141,0,0,-0.024888,0.7435,10018
-0.11886,-1.5706e-14,0,0.06137,0,0,-0.035658,0.6325,14354
-0.18257,-1.5706e-14,0,0.042258,0,0,-0.054771,0.43552,22048
-0.10797,1.5706e-14,0,0.064638,1.1869e-14,0,-0.03239,0.66618,13039
-0.10265,0,0,0.066234,0,0,-0.030795,0.68262,12396
-0.11004,0,0,0.064016,0,0,-0.033013,0.65976,13289
-0.11494,-3.1412e-14,0,0.062548,0,0,-0.034481,0.64463,13880
-0.095398,-1.5706e-14,0,0.068409,0,0,-0.028619,0.70504,11521
-0.088775,-1.5706e-14,0,0.070396,0,0,-0.026633,0.72552,10721
-0.11042,0,0,0.063902,0,0,-0.033126,0.65859,13335
-0.081835,-3.1412e-14,0,0.072478,0,0,-0.02455,0.74698,9882.7
-0.099404,-3.1412e-14,0,0.067208,0,0,-0.029821,0.69266,12004
-0.15352,-1.5706e-14,0,0.050973,0,0,-0.046055,0.52534,18539
