% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-792.33,-1.5706e-14,0,668.68,0,0,-237.7,0.73775,9.5685e+07
-878.91,-3.1412e-14,0,642.7,0,0,-263.67,0.70909,1.0614e+08
-1050.8,0,0,591.13,0,0,-315.25,0.65219,1.269e+08
-1177.1,0,0,553.24,0,0,-353.13,0.61039,1.4215e+08
-947.58,-3.1412e-14,0,622.1,0,0,-284.27,0.68636,1.1443e+08
-1225.4,0,0,538.74,0,0,-367.63,0.59439,1.4799e+08
-1142.3,-1.5706e-14,0,563.68,0,0,-342.69,0.62191,1.3795e+08
-1335.3,-3.1412e-14,0,505.79,0,0,-400.59,0.55804,1.6125e+08
-729.43,-1.5706e-14,0,687.55,0,0,-218.83,0.75857,8.8089e+07
-890.43,0,0,639.25,0,0,-267.13,0.70528,1.0753e+08
-818.7,0,0,660.76,0,0,-245.61,0.72902,9.887e+07
-1320,-1.5706e-14,0,510.37,0,0,-396,0.56309,1.5941e+08
-1028.8,-1.5706e-14,0,597.75,0,0,-308.63,0.65949,1.2424e+08
-803.19,1.5706e-14,0,665.42,1.1869e-14,0,-240.96,0.73415,9.6996e+07
-1175.5,-3.1412e-14,0,553.72,0,0,-352.66,0.61091,1.4196e+08
-810.71,-1.5706e-14,0,663.16,0,0,-243.21,0.73166,9.7904e+07
-986.12,-3.1412e-14,0,610.54,0,0,-295.84,0.6736,1.1909e+08
-886.8,0,0,640.34,0,0,-266.04,0.70648,1.0709e+08
-1067.6,-1.5706e-14,0,586.09,0,0,-320.29,0.64663,1.2893e+08
-873.82,-1.5706e-14,0,644.23,0,0,-262.15,0.71078,1.0553e+08
-1190,-1.5706e-14,0,549.37,0,0,-357.01,0.60612,1.4371e+08
-1011.2,-1.5706e-14,0,603.01,0,0,-303.36,0.6653,1.2212e+08
-1205.5,-1.5706e-14,0,544.73,0,0,-361.65,0.60099,1.4558e+08
