% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.047641,-1.5706e-14,0,0.025348,0,0,-0.014292,0.63945,5753.4
-0.054195,0,0,0.023382,0,0,-0.016259,0.58985,6544.8
-0.058767,-3.1412e-14,0,0.02201,0,0,-0.01763,0.55525,7096.9
-0.037609,-1.5706e-14,0,0.028358,0,0,-0.011283,0.71538,4541.8
-0.050735,-3.1412e-14,0,0.02442,0,0,-0.015221,0.61603,6127
-0.042049,-1.5706e-14,0,0.027026,0,0,-0.012615,0.68177,5078
-0.050176,-4.7118e-14,0,0.024587,0,0,-0.015053,0.62027,6059.4
-0.036161,-1.5706e-14,0,0.028792,0,0,-0.010848,0.72633,4366.9
-0.055329,-3.1412e-14,0,0.023042,0,0,-0.016599,0.58127,6681.7
-0.051331,-3.1412e-14,0,0.024241,0,0,-0.015399,0.61153,6198.9
-0.034407,0,0,0.029318,0,0,-0.010322,0.73961,4155.1
-0.036395,1.5706e-14,0,0.028722,1.1869e-14,0,-0.010919,0.72456,4395.2
-0.0416,-1.5706e-14,0,0.02716,0,0,-0.01248,0.68517,5023.7
-0.043703,-1.5706e-14,0,0.026529,0,0,-0.013111,0.66925,5277.7
-0.044973,-4.7118e-14,0,0.026148,0,0,-0.013492,0.65964,5431.1
-0.039688,0,0,0.027734,0,0,-0.011906,0.69964,4792.8
-0.036427,-1.5706e-14,0,0.028712,0,0,-0.010928,0.72432,4399.1
-0.061488,0,0,0.021194,0,0,-0.018446,0.53466,7425.5
-0.045849,0,0,0.025885,0,0,-0.013755,0.65301,5537
-0.047342,0,0,0.025438,0,0,-0.014203,0.64171,5717.2
-0.034557,-3.1412e-14,0,0.029273,0,0,-0.010367,0.73847,4173.3
-0.060631,-1.5706e-14,0,0.021451,0,0,-0.018189,0.54114,7322
-0.039892,0,0,0.027673,0,0,-0.011968,0.69809,4817.6
-0.031691,0,0,0.030133,0,0,-0.0095072,0.76016,3827.1
-0.044756,-1.5706e-14,0,0.026214,0,0,-0.013427,0.66129,5404.9
-0.039914,-1.5706e-14,0,0.027666,0,0,-0.011974,0.69793,4820.2
-0.043841,-3.1412e-14,0,0.026488,0,0,-0.013152,0.66821,5294.4
-0.052634,0,0,0.02385,0,0,-0.01579,0.60166,6356.3
-0.053635,-3.1412e-14,0,0.02355,0,0,-0.016091,0.59409,6477.2
-0.045362,-1.5706e-14,0,0.026032,0,0,-0.013609,0.6567,5478.1
-0.04531,-1.5706e-14,0,0.026047,0,0,-0.013593,0.65709,5471.8
-0.047391,-1.5706e-14,0,0.025423,0,0,-0.014217,0.64134,5723.1
-0.044273,0,0,0.026358,0,0,-0.013282,0.66494,5346.6
-0.040285,-3.1412e-14,0,0.027555,0,0,-0.012086,0.69512,4865
-0.047321,0,0,0.025444,0,0,-0.014196,0.64187,5714.7
-0.058594,0,0,0.022062,0,0,-0.017578,0.55655,7076.1
-0.043833,0,0,0.02649,0,0,-0.01315,0.66827,5293.5
-0.044367,-1.5706e-14,0,0.02633,0,0,-0.01331,0.66423,5357.9
-0.059821,-3.1412e-14,0,0.021694,0,0,-0.017946,0.54727,7224.2
-0.036095,-1.5706e-14,0,0.028812,0,0,-0.010828,0.72683,4358.9
-0.061001,-3.1412e-14,0,0.02134,0,0,-0.0183,0.53834,7366.7
-0.04363,0,0,0.026551,0,0,-0.013089,0.6698,5269
-0.038679,0,0,0.028037,0,0,-0.011604,0.70728,4671
-0.054173,0,0,0.023388,0,0,-0.016252,0.59002,6542.1
-0.047415,0,0,0.025416,0,0,-0.014225,0.64116,5726.1
-0.053644,0,0,0.023547,0,0,-0.016093,0.59402,6478.3
-0.045982,0,0,0.025846,0,0,-0.013795,0.65201,5553
-0.04584,-1.5706e-14,0,0.025888,0,0,-0.013752,0.65308,5535.8
-0.037067,-3.1412e-14,0,0.02852,0,0,-0.01112,0.71948,4476.3
-0.06177,-3.1412e-14,0,0.021109,0,0,-0.018531,0.53252,7459.5
-0.056048,-3.1412e-14,0,0.022826,0,0,-0.016814,0.57582,6768.6
-0.057341,-1.5706e-14,0,0.022438,0,0,-0.017202,0.56604,6924.7
-0.051596,0,0,0.024162,0,0,-0.015479,0.60952,6230.9
-0.040432,0,0,0.027511,0,0,-0.012129,0.69401,4882.7
-0.040948,0,0,0.027356,0,0,-0.012284,0.69011,4945
-0.035211,0,0,0.029077,0,0,-0.010563,0.73352,4252.3
-0.033582,-1.5706e-14,0,0.029566,0,0,-0.010074,0.74585,4055.4
-0.051172,-3.1412e-14,0,0.024289,0,0,-0.015352,0.61272,6179.8
