% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
23.106,-756.35,-97.542,6.7008,311.93,-4.8771,-11.389,0.96879,3250
-24.782,-1680.3,-279.77,-7.1866,247.25,-13.989,-25.302,0.93065,7220.2
36.971,-953.12,127.78,10.722,298.15,6.389,-14.352,0.96067,4095.4
-45.646,-798.17,146.75,-13.237,309,7.3377,-12.019,0.96706,3429.7
49.395,-1094.8,-2.3989,14.325,288.24,-0.11994,-16.485,0.95482,4704.2
-54.638,-1036.8,127.47,-15.845,292.3,6.3735,-15.612,0.95721,4455
-32.002,-1636.5,-430.02,-9.2806,250.32,-21.501,-24.642,0.93246,7031.7
6.5228,-1290.6,-315.86,1.8916,274.53,-15.793,-19.434,0.94674,5545.6
45.153,-1139.3,4.5456,13.094,285.12,0.22728,-17.155,0.95298,4895.3
88.013,-922.8,67.61,25.524,300.27,3.3805,-13.895,0.96192,3965.2
-293.65,-1070.7,-1277.9,-85.159,289.92,-63.896,-16.123,0.95581,4600.8
4.0639,-843.17,-186.45,1.1785,305.85,-9.3227,-12.696,0.9652,3623
60.398,-1149.4,-50.981,17.515,284.41,-2.5491,-17.308,0.95257,4938.8
-165.7,-1706.9,-731.82,-48.052,245.39,-36.591,-25.702,0.92956,7334.2
-67.373,-1096.3,-230.94,-19.538,288.13,-11.547,-16.509,0.95475,4710.8
100.15,-1516.3,-112.3,29.045,258.73,-5.6148,-22.833,0.93742,6515.5
15.913,-1046.2,97.312,4.6147,291.64,4.8656,-15.753,0.95683,4495.3
-37.467,-1256.4,-232.43,-10.865,276.92,-11.621,-18.918,0.94815,5398.5
45.74,-1123.7,-346.23,13.265,286.21,-17.312,-16.921,0.95362,4828.6
-36.186,-939.55,-531.02,-10.494,299.1,-26.551,-14.148,0.96123,4037.1
-130.11,-1221.2,-485.21,-37.733,279.39,-24.26,-18.389,0.9496,5247.4
-41.011,-1107.7,-871.56,-11.893,287.33,-43.578,-16.68,0.95429,4759.6
29.718,-1047.8,-536.24,8.6182,291.52,-26.812,-15.778,0.95676,4502.4
17.796,-839.36,270.6,5.1609,306.12,13.53,-12.639,0.96536,3606.7
-119.88,-1214.1,-111.3,-34.765,279.89,-5.5648,-18.281,0.9499,5216.7
-23.404,-1221.1,-805.66,-6.7872,279.39,-40.283,-18.387,0.94961,5246.9
-148,-1176.2,-193.79,-42.921,282.54,-9.6894,-17.711,0.95146,5054.1
-79.168,-2429.8,-993.06,-22.959,194.78,-49.653,-36.588,0.89972,10441
-180.3,-1755.7,-20.673,-52.287,241.97,-1.0337,-26.437,0.92754,7544.1
-659.84,-3008.1,-3378.8,-191.35,154.3,-168.94,-45.296,0.87586,12926
5.535,-1111.8,-542,1.6052,287.05,-27.1,-16.741,0.95412,4777.2
168.39,-2994.8,-621.74,48.834,155.23,-31.087,-45.096,0.87641,12868
-52.325,-1046.8,29.023,-15.174,291.6,1.4511,-15.762,0.9568,4497.8
32.524,-816.34,-126.1,9.4321,307.73,-6.3052,-12.292,0.96631,3507.7
16.14,-1261,-15.536,4.6806,276.6,-0.7768,-18.989,0.94796,5418.5
65.642,-2133.8,-1158,19.036,215.51,-57.901,-32.13,0.91194,9168.5
-0.34896,-1119.5,-194.81,-0.1012,286.51,-9.7404,-16.857,0.9538,4810.2
125.14,-1085.3,69.369,36.291,288.9,3.4684,-16.343,0.95521,4663.5
-109.81,-829.23,-290.57,-31.846,306.82,-14.529,-12.487,0.96578,3563.1
-184.36,-1159.9,-343.11,-53.464,283.68,-17.155,-17.466,0.95213,4984.1
-388.83,-1198.9,-786.91,-112.76,280.95,-39.345,-18.053,0.95052,5151.6
62.352,-904.61,79.245,18.082,301.55,3.9622,-13.622,0.96267,3887
115.6,-1263.9,468.08,33.523,276.4,23.404,-19.031,0.94784,5430.7
11.852,-836.35,-65.733,3.437,306.33,-3.2866,-12.594,0.96548,3593.7
-72.323,-991.82,-472.04,-20.974,295.44,-23.602,-14.935,0.95907,4261.8
