% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-140.91,3.1412e-14,0,81.096,2.3739e-14,0,-18.904,0.81096,7.6096e+06
-98.137,0,0,56.478,0,0,-43.522,0.56478,1.752e+07
-109.6,1.5706e-14,0,63.073,1.1869e-14,0,-36.927,0.63073,1.4865e+07
-117.77,3.1412e-14,0,67.775,0,0,-32.225,0.67775,1.2972e+07
-116.08,3.1412e-14,0,66.802,1.1869e-14,0,-33.198,0.66802,1.3364e+07
-126.87,3.1412e-14,0,73.014,0,0,-26.986,0.73014,1.0863e+07
-89.932,1.5706e-14,0,51.756,0,0,-48.244,0.51756,1.942e+07
-110.01,3.1412e-14,0,63.312,0,0,-36.688,0.63312,1.4768e+07
-122.39,1.5706e-14,0,70.436,1.1869e-14,0,-29.564,0.70436,1.1901e+07
-106.02,3.1412e-14,0,61.015,1.1869e-14,0,-38.985,0.61015,1.5693e+07
-112.87,1.5706e-14,0,64.956,0,0,-35.044,0.64956,1.4107e+07
-115.87,1.5706e-14,0,66.681,0,0,-33.319,0.66681,1.3412e+07
-123.37,3.1412e-14,0,70.998,0,0,-29.002,0.70998,1.1675e+07
-127.87,1.5706e-14,0,73.592,0,0,-26.408,0.73592,1.063e+07
-134.32,1.5706e-14,0,77.299,1.1869e-14,0,-22.701,0.77299,9.138e+06
-133.13,1.5706e-14,0,76.617,1.1869e-14,0,-23.383,0.76617,9.4126e+06
-115.23,3.1412e-14,0,66.313,0,0,-33.687,0.66313,1.3561e+07
-96.803,3.1412e-14,0,55.71,0,0,-44.29,0.5571,1.7829e+07
-105.1,3.1412e-14,0,60.485,0,0,-39.515,0.60485,1.5906e+07
-102.5,1.5706e-14,0,58.989,0,0,-41.011,0.58989,1.6509e+07
-110.54,1.5706e-14,0,63.617,1.1869e-14,0,-36.383,0.63617,1.4646e+07
-108.38,3.1412e-14,0,62.37,0,0,-37.63,0.6237,1.5148e+07
-127.36,3.1412e-14,0,73.294,1.1869e-14,0,-26.706,0.73294,1.075e+07
-94.939,3.1412e-14,0,54.637,0,0,-45.363,0.54637,1.8261e+07
-124.73,3.1412e-14,0,71.784,0,0,-28.216,0.71784,1.1358e+07
-103.6,3.1412e-14,0,59.622,1.1869e-14,0,-40.378,0.59622,1.6254e+07
-112.77,0,0,64.899,0,0,-35.101,0.64899,1.413e+07
-108.65,3.1412e-14,0,62.527,0,0,-37.473,0.62527,1.5084e+07
-129.96,1.5706e-14,0,74.789,0,0,-25.211,0.74789,1.0148e+07
-136.67,3.1412e-14,0,78.652,1.1869e-14,0,-21.348,0.78652,8.5936e+06
-109.49,3.1412e-14,0,63.009,0,0,-36.991,0.63009,1.4891e+07
-156.32,1.5706e-14,0,89.96,0,0,-10.04,0.8996,4.0414e+06
-145.31,1.5706e-14,0,83.626,0,0,-16.374,0.83626,6.5913e+06
-106.93,1.5706e-14,0,61.537,0,0,-38.463,0.61537,1.5483e+07
-110.92,1.5706e-14,0,63.833,0,0,-36.167,0.63833,1.4559e+07
-116.17,1.5706e-14,0,66.857,1.1869e-14,0,-33.143,0.66857,1.3342e+07
-130.75,1.5706e-14,0,75.248,0,0,-24.752,0.75248,9.9639e+06
-140.57,1.5706e-14,0,80.895,0,0,-19.105,0.80895,7.6906e+06
-139.41,3.1412e-14,0,80.231,0,0,-19.769,0.80231,7.958e+06
-156.85,0,0,90.266,0,0,-9.7339,0.90266,3.9183e+06
-148.05,0,0,85.201,0,0,-14.799,0.85201,5.9573e+06
-130.84,1.5706e-14,0,75.296,0,0,-24.704,0.75296,9.9445e+06
-100.8,3.1412e-14,0,58.012,1.1869e-14,0,-41.988,0.58012,1.6902e+07
-95.555,1.5706e-14,0,54.992,0,0,-45.008,0.54992,1.8118e+07
-107.76,3.1412e-14,0,62.018,0,0,-37.982,0.62018,1.529e+07
-140.65,1.5706e-14,0,80.947,0,0,-19.053,0.80947,7.6697e+06
-119.9,4.7118e-14,0,69.005,0,0,-30.995,0.69005,1.2477e+07
-127.7,1.5706e-14,0,73.492,0,0,-26.508,0.73492,1.0671e+07
-106.81,1.5706e-14,0,61.471,0,0,-38.529,0.61471,1.551e+07
-109.36,3.1412e-14,0,62.934,0,0,-37.066,0.62934,1.4921e+07
-129.78,1.5706e-14,0,74.686,0,0,-25.314,0.74686,1.019e+07
-120.54,1.5706e-14,0,69.371,0,0,-30.629,0.69371,1.233e+07
-129.41,1.5706e-14,0,74.477,0,0,-25.523,0.74477,1.0274e+07
-120.89,1.5706e-14,0,69.573,0,0,-30.427,0.69573,1.2248e+07
-121.68,1.5706e-14,0,70.027,0,0,-29.973,0.70027,1.2066e+07
-90.178,4.7118e-14,0,51.898,0,0,-48.102,0.51898,1.9363e+07
-110.92,3.1412e-14,0,63.834,0,0,-36.166,0.63834,1.4559e+07
-115.02,1.5706e-14,0,66.196,0,0,-33.804,0.66196,1.3608e+07
-95.031,0,0,54.69,0,0,-45.31,0.5469,1.8239e+07
-107.77,3.1412e-14,0,62.023,1.1869e-14,0,-37.977,0.62023,1.5287e+07
-110.27,1.5706e-14,0,63.459,1.1869e-14,0,-36.541,0.63459,1.4709e+07
-97.259,3.1412e-14,0,55.973,0,0,-44.027,0.55973,1.7723e+07
-115.34,1.5706e-14,0,66.376,0,0,-33.624,0.66376,1.3535e+07
-98.915,3.1412e-14,0,56.926,1.1869e-14,0,-43.074,0.56926,1.7339e+07
-117.95,1.5706e-14,0,67.882,0,0,-32.118,0.67882,1.2929e+07
-110.44,0,0,63.56,0,0,-36.44,0.6356,1.4669e+07
-95.771,1.5706e-14,0,55.116,0,0,-44.884,0.55116,1.8068e+07
-116.7,0,0,67.161,0,0,-32.839,0.67161,1.3219e+07
-127.03,3.1412e-14,0,73.106,0,0,-26.894,0.73106,1.0826e+07
-130.15,4.7118e-14,0,74.899,0,0,-25.101,0.74899,1.0104e+07
-114.58,0,0,65.938,0,0,-34.062,0.65938,1.3711e+07
-112.97,1.5706e-14,0,65.013,0,0,-34.987,0.65013,1.4084e+07
-111.07,1.5706e-14,0,63.923,0,0,-36.077,0.63923,1.4522e+07
-131.02,1.5706e-14,0,75.399,1.1869e-14,0,-24.601,0.75399,9.903e+06
-140.53,1.5706e-14,0,80.874,0,0,-19.126,0.80874,7.6991e+06
-118.17,3.1412e-14,0,68.009,0,0,-31.991,0.68009,1.2878e+07
-120.03,1.5706e-14,0,69.077,0,0,-30.923,0.69077,1.2448e+07
-105.02,0,0,60.437,0,0,-39.563,0.60437,1.5926e+07
-110.2,1.5706e-14,0,63.419,0,0,-36.581,0.63419,1.4725e+07
-105.7,3.1412e-14,0,60.828,1.1869e-14,0,-39.172,0.60828,1.5769e+07
-120.32,1.5706e-14,0,69.244,0,0,-30.756,0.69244,1.2381e+07
-112.5,1.5706e-14,0,64.745,0,0,-35.255,0.64745,1.4192e+07
-122.53,1.5706e-14,0,70.516,1.1869e-14,0,-29.484,0.70516,1.1869e+07
-129.38,3.1412e-14,0,74.456,0,0,-25.544,0.74456,1.0283e+07
-124.83,0,0,71.837,0,0,-28.163,0.71837,1.1337e+07
-101.64,0,0,58.497,0,0,-41.503,0.58497,1.6707e+07
-116.88,4.7118e-14,0,67.264,0,0,-32.736,0.67264,1.3178e+07
-94.891,1.5706e-14,0,54.61,0,0,-45.39,0.5461,1.8272e+07
-129.93,1.5706e-14,0,74.774,1.1869e-14,0,-25.226,0.74774,1.0155e+07
-125.66,3.1412e-14,0,72.317,0,0,-27.683,0.72317,1.1144e+07
-114.28,4.7118e-14,0,65.767,0,0,-34.233,0.65767,1.378e+07
-124.91,3.1412e-14,0,71.887,0,0,-28.113,0.71887,1.1317e+07
-114.25,0,0,65.751,0,0,-34.249,0.65751,1.3787e+07
