% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-36.425,-499.53,-237.74,-10.563,148.8,-11.887,-12.322,0.93294,2146.4
-70.573,-578.81,-210.56,-20.466,143.25,-10.528,-14.278,0.9223,2487.1
-5.0346,-447.58,-113.85,-1.46,152.44,-5.6925,-11.041,0.93992,1923.2
-46.507,-405.46,-110.75,-13.487,155.38,-5.5373,-10.002,0.94557,1742.2
-15.938,-728.47,90.025,-4.6219,132.77,4.5012,-17.97,0.90221,3130.1
31.143,-384.16,61.077,9.0316,156.88,3.0538,-9.4765,0.94843,1650.7
-40.105,-491.21,-202.17,-11.631,149.38,-10.108,-12.117,0.93406,2110.7
-13.104,-496.19,-91.711,-3.8001,149.03,-4.5855,-12.24,0.93339,2132.1
-23.927,-474.66,-104.55,-6.9387,150.54,-5.2277,-11.709,0.93628,2039.6
-7.4248,-423.77,118.95,-2.1532,154.1,5.9475,-10.454,0.94311,1820.9
-9.1544,-524.67,-278.2,-2.6548,147.04,-13.91,-12.943,0.92957,2254.5
-28.79,-461.31,-219.09,-8.3492,151.48,-10.955,-11.38,0.93808,1982.2
-62.097,-530.76,-231.69,-18.008,146.61,-11.584,-13.093,0.92875,2280.6
7.4479,-416.65,-46.208,2.1599,154.6,-2.3104,-10.278,0.94407,1790.3
5.3537,-668.28,-189.88,1.5526,136.99,-9.4938,-16.485,0.91029,2871.6
-46.347,-468.96,-158.27,-13.441,150.94,-7.9134,-11.568,0.93705,2015.1
-2.9462,-575.32,33.89,-0.8544,143.49,1.6945,-14.192,0.92277,2472.1
40.281,-462.98,16.195,11.681,151.36,0.80976,-11.421,0.93785,1989.4
16.36,-748.8,288.95,4.7445,131.35,14.448,-18.471,0.89948,3217.5
-16.804,-448.02,-46.394,-4.873,152.41,-2.3197,-11.052,0.93986,1925.1
22.226,-361.46,54.628,6.4456,158.46,2.7314,-8.9166,0.95148,1553.2
15.975,-487.09,-74.401,4.6326,149.67,-3.7201,-12.016,0.93461,2093
-135.28,-1234.2,-904.52,-39.232,97.375,-45.226,-30.445,0.83433,5303.1
-18.959,-876.04,-88.628,-5.4982,122.44,-4.4314,-21.61,0.8824,3764.2
37.567,-467.33,67.865,10.895,151.05,3.3932,-11.528,0.93727,2008
-29.897,-594.96,-265.19,-8.6701,142.12,-13.26,-14.676,0.92014,2556.5
11.917,-620.41,-2.1957,3.4561,140.34,-0.10979,-15.304,0.91672,2665.8
97.969,-735.94,-2.0048,28.411,132.25,-0.10024,-18.154,0.90121,3162.3
-95.479,-881.81,-438.78,-27.689,122.04,-21.939,-21.753,0.88163,3789
19.798,-957.75,-346.88,5.7415,116.72,-17.344,-23.626,0.87144,4115.3
-46.597,-824.29,-427.42,-13.513,126.07,-21.371,-20.334,0.88935,3541.9
25.596,-520.79,-50.337,7.4228,147.31,-2.5169,-12.847,0.93009,2237.8
-25.468,-435.84,-180.45,-7.3857,153.26,-9.0224,-10.751,0.94149,1872.8
-30.821,-529.47,109.16,-8.9382,146.7,5.4579,-13.061,0.92893,2275.1
-22.504,-510.41,-284.78,-6.526,148.04,-14.239,-12.591,0.93149,2193.2
1.1885,-372.16,-45.346,0.34465,157.72,-2.2673,-9.1804,0.95004,1599.1
-16.72,-587.3,71.803,-4.8488,142.66,3.5901,-14.488,0.92116,2523.6
-42.992,-448.49,-1.6529,-12.468,152.37,-0.082643,-11.063,0.9398,1927.1
4.1459,-853.34,-393.63,1.2023,124.03,-19.682,-21.05,0.88545,3666.7
-3.756,-593.29,-123.28,-1.0892,142.24,-6.1639,-14.635,0.92036,2549.3
-50.391,-565.93,-8.4892,-14.613,144.15,-0.42446,-13.96,0.92403,2431.7
47.963,-432.29,24.548,13.909,153.51,1.2274,-10.664,0.94197,1857.5
-81.914,-656.52,-618.69,-23.755,137.81,-30.935,-16.195,0.91187,2821
24.973,-413.58,-105.87,7.2421,154.82,-5.2933,-10.202,0.94448,1777.1
-10.729,-407.86,-49.613,-3.1115,155.22,-2.4807,-10.061,0.94525,1752.5
-226.23,-740.24,-466.32,-65.608,131.95,-23.316,-18.26,0.90063,3180.7
-2.5426,-593.89,-12.761,-0.73736,142.19,-0.63803,-14.65,0.92028,2551.9
55.009,-551,-42.086,15.953,145.2,-2.1043,-13.592,0.92604,2367.6
-6.2796,-518.44,-70.05,-1.8211,147.48,-3.5025,-12.789,0.93041,2227.7
8.874,-542.02,-51.337,2.5735,145.83,-2.5669,-13.371,0.92724,2329
-51.503,-642.62,-323.87,-14.936,138.78,-16.193,-15.852,0.91374,2761.3
23.183,-668.21,-94.352,6.723,136.99,-4.7176,-16.483,0.9103,2871.2
6.7627,-589.94,-67.304,1.9612,142.47,-3.3652,-14.553,0.92081,2534.9
2.8102,-487.89,-21.142,0.81495,149.61,-1.0571,-12.035,0.93451,2096.4
-18.496,-570.63,-32.058,-5.3637,143.82,-1.6029,-14.076,0.9234,2451.9
-55.048,-443.42,-159.25,-15.964,152.73,-7.9625,-10.938,0.94048,1905.3
2.4065,-368.32,-15.701,0.69788,157.98,-0.78507,-9.0857,0.95056,1582.6
15.659,-593.66,-0.43427,4.541,142.21,-0.021713,-14.644,0.92031,2550.9
42.106,-789.15,99.282,12.211,128.53,4.9641,-19.467,0.89407,3390.9
14.912,-402.47,-92.735,4.3244,155.59,-4.6367,-9.9282,0.94597,1729.4
-20.472,-468.49,-134.19,-5.937,150.97,-6.7097,-11.557,0.93711,2013.1
-35.913,-379.44,-15.744,-10.415,157.21,-0.78718,-9.36,0.94907,1630.4
-18.316,-423.85,-58.776,-5.3117,154.1,-2.9388,-10.456,0.9431,1821.2
-32.389,-656.98,-63.962,-9.3927,137.78,-3.1981,-16.206,0.91181,2823
-34.608,-532.26,-142.2,-10.036,146.51,-7.1099,-13.13,0.92855,2287.1
30.059,-642.51,-69.144,8.7172,138.79,-3.4572,-15.85,0.91375,2760.8
-77.266,-803.57,-191.01,-22.407,127.52,-9.5503,-19.823,0.89213,3452.8
-124.27,-749.19,-258.31,-36.039,131.32,-12.915,-18.481,0.89943,3219.2
-60.499,-576.9,-200.52,-17.545,143.38,-10.026,-14.231,0.92256,2478.9
94.171,-544.82,-4.0924,27.31,145.63,-0.20462,-13.44,0.92687,2341.1
3.9412,-550.96,-253.87,1.143,145.2,-12.694,-13.591,0.92604,2367.4
7.2029,-390.9,2.8145,2.0888,156.4,0.14073,-9.6427,0.94753,1679.7
5.2533,-1057.2,25.876,1.5235,109.77,1.2938,-26.078,0.85809,4542.5
-3.7981,-509.4,-53.694,-1.1014,148.11,-2.6847,-12.566,0.93162,2188.8
-17.589,-548.01,-328.55,-5.1007,145.41,-16.428,-13.518,0.92644,2354.7
12.248,-349.49,-78.895,3.5518,159.3,-3.9448,-8.6212,0.95309,1501.7
-46.081,-653.56,-112.25,-13.363,138.02,-5.6127,-16.122,0.91227,2808.3
3.4112,-590.45,-154.97,0.98924,142.44,-7.7487,-14.565,0.92074,2537.1
15.562,-517.53,-22.715,4.513,147.54,-1.1358,-12.766,0.93053,2223.8
26.16,-542.54,25.978,7.5864,145.79,1.2989,-13.383,0.92717,2331.2
-12.815,-596.15,-198.83,-3.7163,142.04,-9.9417,-14.706,0.91998,2561.6
-13.118,-345.67,-63.611,-3.8041,159.57,-3.1806,-8.5271,0.9536,1485.3
-27.908,-437.73,-73.753,-8.0934,153.13,-3.6877,-10.798,0.94124,1880.9
41.55,-543.94,-243.23,12.049,145.69,-12.161,-13.418,0.92698,2337.3
30.838,-506.74,-439.39,8.943,148.3,-21.969,-12.5,0.93198,2177.4
-44.157,-774.9,-450.11,-12.806,129.52,-22.505,-19.115,0.89598,3329.7
-5.4451,-554.25,136.36,-1.5791,144.97,6.8179,-13.672,0.9256,2381.6
26.624,-671.44,-545.73,7.721,136.77,-27.286,-16.563,0.90987,2885.1
-11.122,-442.29,-278.69,-3.2254,152.81,-13.934,-10.91,0.94063,1900.5
-7.2296,-534.26,-25.441,-2.0966,146.37,-1.2721,-13.179,0.92828,2295.7
-23.836,-487.69,341.62,-6.9123,149.63,17.081,-12.03,0.93453,2095.6
19.726,-629.95,-227.74,5.7206,139.67,-11.387,-15.54,0.91544,2706.8
41.537,-514.46,-14.401,12.046,147.75,-0.72005,-12.691,0.93094,2210.6
-31.969,-780.82,-313.04,-9.2711,129.11,-15.652,-19.261,0.89519,3355.1
18.592,-489.29,-9.0883,5.3916,149.52,-0.45441,-12.07,0.93432,2102.4
8.7935,-608.9,-131.11,2.5501,141.14,-6.5556,-15.02,0.91826,2616.4
-4.4106,-596.87,-105.96,-1.2791,141.99,-5.2982,-14.724,0.91988,2564.7
27.173,-657.94,237.78,7.8803,137.71,11.889,-16.23,0.91168,2827.1
12.402,-529.44,-37.392,3.5965,146.71,-1.8696,-13.06,0.92893,2274.9
5.9821,-416.88,-51.27,1.7348,154.59,-2.5635,-10.284,0.94404,1791.3
-10.046,-423.38,-59.654,-2.9135,154.13,-2.9827,-10.444,0.94317,1819.2
-67.437,-606.44,-128.8,-19.557,141.32,-6.4398,-14.96,0.91859,2605.8
18.412,-763.49,-554.13,5.3395,130.32,-27.706,-18.834,0.89751,3280.6
14.447,-589.95,2.9765,4.1897,142.47,0.14883,-14.553,0.92081,2535
22.276,-452.86,-70.044,6.4599,152.07,-3.5022,-11.171,0.93921,1945.9
20.518,-599.8,-39.772,5.9502,141.78,-1.9886,-14.796,0.91948,2577.3
-54.761,-727.44,-208.33,-15.881,132.85,-10.417,-17.945,0.90235,3125.7
-21.178,-408.01,-41.986,-6.1417,155.21,-2.0993,-10.065,0.94523,1753.2
-47.687,-565.94,-144.07,-13.829,144.15,-7.2034,-13.961,0.92403,2431.8
12.686,-411.06,-46.894,3.679,154.99,-2.3447,-10.14,0.94482,1766.3
-53.16,-442.09,-425.63,-15.417,152.82,-21.281,-10.906,0.94066,1899.6
30.709,-443.86,-143.04,8.9057,152.7,-7.152,-10.949,0.94042,1907.2
-60.765,-674.01,-304.21,-17.622,136.59,-15.21,-16.627,0.90952,2896.1
8.098,-566.22,52.829,2.3484,144.13,2.6414,-13.968,0.92399,2433
-6.7828,-512.21,13.269,-1.967,147.91,0.66347,-12.635,0.93124,2200.9
39.565,-520.63,-129.59,11.474,147.32,-6.4797,-12.843,0.93011,2237.1
7.8436,-591,-7.6245,2.2747,142.4,-0.38123,-14.579,0.92067,2539.5
-55.174,-666.53,-218.67,-16,137.11,-10.934,-16.442,0.91053,2864
-44.282,-800.88,-85.777,-12.842,127.71,-4.2888,-19.756,0.89249,3441.3
3.5299,-433.55,-10.618,1.0237,153.42,-0.53091,-10.695,0.9418,1862.9
-5.855,-435.52,-42.222,-1.698,153.28,-2.1111,-10.743,0.94154,1871.4
-1.8611,-465.65,-43.482,-0.53973,151.17,-2.1741,-11.487,0.93749,2000.9
12.82,-499.14,-144.29,3.7177,148.83,-7.2143,-12.313,0.933,2144.8
-64.088,-387.29,-336.04,-18.586,156.66,-16.802,-9.5536,0.94801,1664.1
-64.338,-566.49,-19.467,-18.658,144.11,-0.97334,-13.974,0.92396,2434.1
-74.989,-750.27,-289.48,-21.747,131.25,-14.474,-18.508,0.89929,3223.8
67.781,-740.57,41.273,19.657,131.93,2.0636,-18.269,0.90059,3182.2
36.374,-641.35,-65.878,10.548,138.87,-3.2939,-15.821,0.91391,2755.8
27.551,-582.58,-435.99,7.9897,142.99,-21.8,-14.371,0.9218,2503.3
-5.2462,-548.95,-92.958,-1.5214,145.34,-4.6479,-13.542,0.92631,2358.8
19.385,-626.77,54.5,5.6216,139.89,2.725,-15.461,0.91586,2693.2
52.679,-609.2,161.38,15.277,141.12,8.0692,-15.028,0.91822,2617.7
-96.624,-579.72,-324.96,-28.021,143.19,-16.248,-14.301,0.92218,2491
-31.365,-513.07,-154.29,-9.0958,147.85,-7.7145,-12.656,0.93113,2204.6
10.667,-462.37,38.104,3.0933,151.4,1.9052,-11.406,0.93793,1986.8
-10.905,-486.8,-91.754,-3.1623,149.69,-4.5877,-12.008,0.93465,2091.7
-45.042,-467.05,-122.85,-13.062,151.07,-6.1426,-11.521,0.93731,2006.8
7.6721,-716.36,93.047,2.2249,133.62,4.6524,-17.671,0.90384,3078.1
-2.9552,-667.4,-133.81,-0.857,137.05,-6.6904,-16.464,0.91041,2867.8
20.638,-497.53,-282.45,5.9851,148.94,-14.122,-12.273,0.93321,2137.8
-14.961,-555.16,-6.3468,-4.3385,144.91,-0.31734,-13.695,0.92548,2385.5
-10.893,-478.1,-31.771,-3.1589,150.3,-1.5885,-11.794,0.93582,2054.3
62.29,-634.38,72.96,18.064,139.36,3.648,-15.649,0.91484,2725.9
-27.888,-675.45,-360.28,-8.0876,136.49,-18.014,-16.662,0.90933,2902.3
20.312,-600.92,-204.02,5.8905,141.7,-10.201,-14.824,0.91933,2582.1
-38.236,-936.76,-403.36,-11.088,118.19,-20.168,-23.108,0.87425,4025.1
24.147,-494.78,-317.97,7.0027,149.13,-15.899,-12.205,0.93358,2126
-14.892,-537.27,-421.87,-4.3186,146.16,-21.093,-13.253,0.92788,2308.6
17.139,-593.17,-288.12,4.9703,142.24,-14.406,-14.632,0.92038,2548.8
21.575,-530.39,-83.496,6.2569,146.64,-4.1748,-13.084,0.9288,2279
-21.904,-682.68,89.465,-6.3521,135.98,4.4732,-16.841,0.90836,2933.4
-85.579,-658.07,-644.59,-24.818,137.7,-32.23,-16.233,0.91166,2827.7
-12.764,-472.71,-112.05,-3.7016,150.68,-5.6023,-11.661,0.93654,2031.2
36.61,-478.34,-30.836,10.617,150.28,-1.5418,-11.8,0.93579,2055.4
-27.688,-556.93,-105.8,-8.0295,144.78,-5.2901,-13.739,0.92524,2393.1
9.4351,-375.12,7.5397,2.7362,157.51,0.37698,-9.2536,0.94964,1611.9
23.352,-467.05,-48.322,6.7719,151.07,-2.4161,-11.521,0.93731,2006.9
-41.637,-578.89,-161.21,-12.075,143.24,-8.0606,-14.28,0.92229,2487.4
20.021,-627.87,-122.47,5.806,139.82,-6.1236,-15.488,0.91572,2697.9
-69.849,-544.98,-322.72,-20.256,145.62,-16.136,-13.444,0.92684,2341.7
-17.041,-514.4,-304.66,-4.9419,147.76,-15.233,-12.689,0.93095,2210.3
-29.483,-664.66,-276.2,-8.55,137.24,-13.81,-16.396,0.91078,2856
52.104,-801.39,-535.15,15.11,127.67,-26.758,-19.769,0.89242,3443.5
-74.422,-653.79,-172.03,-21.583,138,-8.6014,-16.128,0.91224,2809.3
19.772,-441.54,82.028,5.7338,152.86,4.1014,-10.892,0.94073,1897.2
8.8591,-499.85,-210.2,2.5691,148.78,-10.51,-12.33,0.9329,2147.8
-116.91,-540.12,-187.33,-33.904,145.96,-9.3664,-13.324,0.9275,2320.8
-29.692,-628.28,-334.95,-8.6107,139.79,-16.747,-15.498,0.91566,2699.6
-60.06,-528.36,-292.57,-17.417,146.78,-14.629,-13.034,0.92908,2270.3
-65.706,-731,-163.69,-19.055,132.6,-8.1844,-18.032,0.90187,3141
22.278,-529.17,-174.33,6.4606,146.72,-8.7163,-13.054,0.92897,2273.8
-55.73,-677.38,-211.29,-16.162,136.35,-10.564,-16.71,0.90907,2910.6
-67.175,-660.66,-304.41,-19.481,137.52,-15.22,-16.297,0.91132,2838.8
91.949,-630.61,176.76,26.665,139.62,8.8379,-15.556,0.91535,2709.7
-75.456,-924.79,6.4752,-21.882,119.03,0.32376,-22.813,0.87586,3973.7
31.727,-426.21,87.758,9.2007,153.93,4.3879,-10.514,0.94279,1831.4
2.8903,-543.7,-61.062,0.8382,145.71,-3.0531,-13.412,0.92702,2336.2
-49.655,-711.69,-225.63,-14.4,133.95,-11.281,-17.556,0.90447,3058
15.355,-374.45,144.86,4.4531,157.56,7.2429,-9.237,0.94974,1609
39.289,-876.99,-422.55,11.394,122.38,-21.127,-21.634,0.88228,3768.3
29.379,-450.72,33.88,8.5199,152.22,1.694,-11.118,0.9395,1936.7
-60.916,-723.18,-463.58,-17.666,133.14,-23.179,-17.84,0.90292,3107.4
7.2608,-431.32,-39.444,2.1056,153.57,-1.9722,-10.64,0.9421,1853.4
-4.4582,-405.17,-34.543,-1.2929,155.4,-1.7272,-9.9949,0.94561,1741
-11.641,-511.21,-235.95,-3.3758,147.98,-11.798,-12.611,0.93138,2196.6
-61.466,-798.51,-193.49,-17.825,127.87,-9.6744,-19.698,0.89281,3431.1
-6.2216,-400.78,-14.177,-1.8043,155.71,-0.70886,-9.8865,0.9462,1722.1
-10.804,-490.81,-205.18,-3.133,149.41,-10.259,-12.107,0.93412,2108.9
-12.535,-822.38,-23.088,-3.6352,126.2,-1.1544,-20.287,0.88961,3533.7
32.725,-687.18,128.96,9.4902,135.66,6.4479,-16.951,0.90776,2952.7
55.808,-496.59,20.454,16.184,149.01,1.0227,-12.25,0.93334,2133.8
-12.726,-361.41,99.536,-3.6904,158.47,4.9768,-8.9154,0.95149,1552.9
68.608,-876.04,168.3,19.896,122.44,8.4148,-21.61,0.8824,3764.2
-22.974,-441.89,-45.242,-6.6626,152.83,-2.2621,-10.901,0.94068,1898.7
-86.527,-658.31,-367.55,-25.093,137.69,-18.377,-16.239,0.91163,2828.7
33.919,-581.33,-109.46,9.8365,143.07,-5.4732,-14.34,0.92197,2497.9
10.658,-556.78,-189.71,3.0909,144.79,-9.4855,-13.735,0.92526,2392.4
-8.2778,-961.09,-305.21,-2.4006,116.49,-15.26,-23.708,0.87099,4129.7
-49.886,-676.27,-210.36,-14.467,136.43,-10.518,-16.682,0.90922,2905.9
-7.9069,-649.56,-289.02,-2.293,138.3,-14.451,-16.023,0.91281,2791.1
