% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-2.0499,0,0,1.1052,0,0,-0.61498,0.64249,2.4756e+05
-1.9695,-1.5706e-14,0,1.1293,0,0,-0.59084,0.65653,2.3784e+05
-1.4782,-1.5706e-14,0,1.2767,0,0,-0.44346,0.7422,1.7851e+05
-1.5055,0,0,1.2685,0,0,-0.45165,0.73744,1.8181e+05
-2.2842,-1.5706e-14,0,1.0349,0,0,-0.68526,0.60163,2.7585e+05
-2.278,-1.5706e-14,0,1.0368,0,0,-0.6834,0.60271,2.751e+05
-1.5819,0,0,1.2456,0,0,-0.47457,0.72411,1.9104e+05
-1.783,-3.1412e-14,0,1.1853,0,0,-0.53491,0.68904,2.1532e+05
-2.4794,-1.5706e-14,0,0.97636,0,0,-0.74382,0.56759,2.9942e+05
-1.7064,-1.5706e-14,0,1.2083,0,0,-0.51192,0.70241,2.0607e+05
-1.8194,-1.5706e-14,0,1.1743,0,0,-0.54583,0.68269,2.1972e+05
-2.4868,0,0,0.97414,0,0,-0.74603,0.5663,3.0031e+05
-3.1199,-1.5706e-14,0,0.78421,0,0,-0.93597,0.45589,3.7677e+05
-1.6533,-1.5706e-14,0,1.2242,0,0,-0.49598,0.71167,1.9965e+05
-1.6696,-1.5706e-14,0,1.2193,0,0,-0.50088,0.70882,2.0163e+05
-1.725,-3.1412e-14,0,1.2027,0,0,-0.51751,0.69915,2.0832e+05
-3.1043,1.5706e-14,0,0.78889,1.1869e-14,0,-0.93129,0.45861,3.7489e+05
-1.6994,-3.1412e-14,0,1.2103,0,0,-0.50983,0.70362,2.0523e+05
-2.9345,0,0,0.83983,0,0,-0.88034,0.48822,3.5438e+05
-2.5606,0,0,0.95199,0,0,-0.76818,0.55343,3.0923e+05
-1.9481,-3.1412e-14,0,1.1358,0,0,-0.58443,0.66025,2.3526e+05
-1.9851,-1.5706e-14,0,1.1246,0,0,-0.59554,0.65379,2.3973e+05
-2.2312,0,0,1.0508,0,0,-0.66935,0.61088,2.6945e+05
-2.0878,0,0,1.0938,0,0,-0.62633,0.63589,2.5213e+05
-1.5808,0,0,1.2459,0,0,-0.47424,0.72431,1.909e+05
-1.6001,-1.5706e-14,0,1.2401,0,0,-0.48003,0.72094,1.9324e+05
-3.0006,-3.1412e-14,0,0.81999,0,0,-0.90019,0.47669,3.6237e+05
-2.0033,-1.5706e-14,0,1.1192,0,0,-0.601,0.65062,2.4193e+05
-1.6749,-1.5706e-14,0,1.2177,0,0,-0.50248,0.70789,2.0227e+05
-1.5625,-1.5706e-14,0,1.2514,0,0,-0.46876,0.72749,1.887e+05
-2.1037,-3.1412e-14,0,1.0891,0,0,-0.6311,0.63312,2.5405e+05
-1.6503,1.5706e-14,0,1.2251,1.1869e-14,0,-0.49508,0.7122,1.9929e+05
-1.5771,-3.1412e-14,0,1.247,0,0,-0.47314,0.72495,1.9046e+05
-2.0674,-1.5706e-14,0,1.1,0,0,-0.62022,0.63945,2.4967e+05
-2.3518,0,0,1.0146,0,0,-0.70554,0.58985,2.8401e+05
-2.5502,-3.1412e-14,0,0.95512,0,0,-0.76505,0.55525,3.0797e+05
-1.632,-1.5706e-14,0,1.2306,0,0,-0.48961,0.71538,1.9709e+05
