% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-12.332,-627.34,-158.02,-3.5762,173.88,-7.9012,-13.819,0.93655,2695.6
-44.637,-690.63,-375.26,-12.945,169.45,-18.763,-15.212,0.93015,2967.5
-15.341,-729.97,-168.61,-4.4488,166.69,-8.4307,-16.079,0.92617,3136.6
-64.504,-677.82,-269.68,-18.706,170.34,-13.484,-14.93,0.93145,2912.5
22.527,-614.07,-267.51,6.5329,174.81,-13.375,-13.526,0.93789,2638.6
-17.258,-579.05,-194.53,-5.0049,177.26,-9.7263,-12.755,0.94143,2488.1
31.936,-595.53,10.176,9.2614,176.1,0.5088,-13.118,0.93977,2558.9
12.752,-553.54,-202.56,3.6981,179.04,-10.128,-12.193,0.94402,2378.5
-54.464,-999.56,-238.09,-15.795,147.82,-11.904,-22.017,0.89891,4295
18.269,-584.81,12.638,5.298,176.85,0.63191,-12.882,0.94085,2512.9
3.3044,-547.69,-166.64,0.95828,179.45,-8.3319,-12.064,0.94461,2353.4
-0.78706,-914.13,-230.33,-0.22825,153.8,-11.517,-20.136,0.90755,3927.9
-32.418,-459.91,-82.751,-9.4013,185.6,-4.1375,-10.131,0.95348,1976.2
-55.076,-853.94,-478,-15.972,158.01,-23.9,-18.81,0.91363,3669.3
-37.816,-627.68,-364.79,-10.967,173.85,-18.24,-13.826,0.93652,2697.1
20.735,-589.88,-325.02,6.0132,176.5,-16.251,-12.993,0.94034,2534.6
95.666,-556.97,-252.16,27.743,178.8,-12.608,-12.268,0.94367,2393.2
-61.551,-729.26,-203.22,-17.85,166.74,-10.161,-16.064,0.92624,3133.6
-17.913,-546.77,-76.19,-5.1948,179.52,-3.8095,-12.044,0.9447,2349.4
-23.534,-772.88,-83.039,-6.8248,163.69,-4.152,-17.024,0.92183,3321
135.12,-1055.2,-883.38,39.186,143.93,-44.169,-23.243,0.89328,4534.1
-77.646,-538.59,-260.81,-22.517,180.09,-13.041,-11.864,0.94553,2314.3
-109.06,-1010.8,-854.85,-31.627,147.03,-42.743,-22.265,0.89777,4343.4
-30.575,-638.35,-240.24,-8.8666,173.11,-12.012,-14.061,0.93544,2742.9
-27.539,-559.3,-577.74,-7.9863,178.64,-28.887,-12.32,0.94343,2403.3
3.5417,-661.5,-28.714,1.0271,171.49,-1.4357,-14.571,0.9331,2842.4
7.9803,-840.62,-208.59,2.3143,158.95,-10.429,-18.516,0.91498,3612
13.792,-451.47,-58.222,3.9997,186.19,-2.9111,-9.9445,0.95434,1939.9
-14.792,-1003,-167,-4.2897,147.58,-8.3498,-22.093,0.89856,4309.7
22.068,-568.91,76.271,6.3997,177.97,3.8136,-12.531,0.94246,2444.6
-27.246,-476.43,87.596,-7.9013,184.44,4.3798,-10.494,0.95181,2047.2
29.484,-653.47,-1.4319,8.5503,172.05,-0.071594,-14.394,0.93391,2807.9
-32.613,-618.85,76.086,-9.4579,174.47,3.8043,-13.632,0.93741,2659.2
-19.102,-976.8,-256.68,-5.5395,149.41,-12.834,-21.516,0.90121,4197.2
3.8934,-770.35,-188.54,1.1291,163.87,-9.4268,-16.969,0.92209,3310.1
26.951,-680.02,2.7132,7.8159,170.19,0.13566,-14.979,0.93122,2922
