% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
66.178,-1928.2,-321.05,19.192,192.66,-16.052,-31.563,0.90366,8285.1
190.79,-968.59,438.89,55.328,259.83,21.945,-15.855,0.95161,4161.9
-119.77,-824.8,-387.07,-34.733,269.89,-19.353,-13.501,0.95879,3544.1
-10.387,-1087.6,-654.77,-3.0122,251.5,-32.738,-17.803,0.94566,4673.3
-35.034,-718.5,223.45,-10.16,277.34,11.172,-11.761,0.9641,3087.3
33.375,-1138.1,287.65,9.6787,247.96,14.383,-18.63,0.94314,4890.3
28.319,-1013.1,-214.38,8.2124,256.71,-10.719,-16.583,0.94938,4353.1
-32.114,-1010.1,-110.1,-9.3131,256.93,-5.5049,-16.534,0.94953,4340.1
158.98,-2482.6,-320.46,46.105,153.85,-16.023,-40.638,0.87596,10667
197.18,-964.24,587.02,57.182,260.13,29.351,-15.784,0.95182,4143.2
-23.012,-1149.2,-326.65,-6.6736,247.19,-16.332,-18.812,0.94258,4938
-258.98,-1725.7,-1024.9,-75.103,206.83,-51.246,-28.249,0.91378,7415.2
-26.142,-848.86,-346.42,-7.5813,268.21,-17.321,-13.895,0.95759,3647.5
56.281,-1099.4,-567.16,16.322,250.67,-28.358,-17.996,0.94507,4723.9
-27.903,-1001,-355.5,-8.0919,257.56,-17.775,-16.385,0.94999,4301.1
51.121,-1179.4,-481.15,14.825,245.07,-24.058,-19.306,0.94108,5067.6
-47.772,-735.93,78.048,-13.854,276.12,3.9024,-12.047,0.96323,3162.2
-108.26,-766.07,-244.74,-31.394,274.01,-12.237,-12.54,0.96173,3291.7
180.68,-978.64,-63.798,52.396,259.13,-3.1899,-16.02,0.9511,4205.1
-28.876,-1407.4,163.64,-8.374,229.11,8.1821,-23.038,0.92968,6047.4
-51.27,-963.65,-76.123,-14.868,260.17,-3.8062,-15.774,0.95185,4140.7
-14.201,-723.99,-371.61,-4.1183,276.95,-18.58,-11.851,0.96383,3110.9
-1.9419,-1060.3,-394.59,-0.56316,253.41,-19.73,-17.356,0.94702,4556
31.244,-823.01,-17.822,9.0607,270.02,-0.8911,-13.472,0.95888,3536.4
-179.33,-1113.9,-988.14,-52.006,249.66,-49.407,-18.233,0.94435,4786.2
26.792,-739.13,-78.344,7.7697,275.89,-3.9172,-12.099,0.96307,3176
-29.086,-917.27,-243.09,-8.4351,263.42,-12.155,-15.015,0.95417,3941.4
26.526,-1486.4,-378.22,7.6925,223.58,-18.911,-24.331,0.92574,6386.8
-141.7,-896.69,-366.63,-41.092,264.86,-18.331,-14.678,0.9552,3853
125.83,-789.35,-210,36.491,272.38,-10.5,-12.921,0.96056,3391.8
-54.656,-1113.6,-775.54,-15.85,249.68,-38.777,-18.229,0.94436,4785.1
-18.551,-943.73,-237.72,-5.3798,261.57,-11.886,-15.448,0.95285,4055.1
-67.149,-1038.9,-564.52,-19.473,254.9,-28.226,-17.007,0.94809,4464.2
-23.077,-1098.1,-253.65,-6.6924,250.76,-12.683,-17.975,0.94514,4718.5
-97.035,-1019.7,-405.7,-28.14,256.25,-20.285,-16.691,0.94905,4381.4
33.889,-923.76,-402.42,9.8277,262.97,-20.121,-15.121,0.95385,3969.3
-25.962,-871.09,-292.63,-7.5291,266.65,-14.632,-14.259,0.95648,3743
48.042,-895.88,15.308,13.932,264.92,0.7654,-14.665,0.95524,3849.5
19.183,-832.71,-304.71,5.5632,269.34,-15.236,-13.631,0.9584,3578.1
-81.933,-1503.7,-358.17,-23.76,222.37,-17.908,-24.614,0.92487,6461.1
27.483,-879.75,19.012,7.97,266.05,0.9506,-14.401,0.95605,3780.2
4.971,-823.91,-250.68,1.4416,269.96,-12.534,-13.487,0.95884,3540.2
-1.184,-1375.2,-346.5,-0.34336,231.37,-17.325,-22.51,0.93129,5908.9
-48.768,-691.86,-124.49,-14.143,279.2,-6.2243,-11.325,0.96543,2972.9
-82.852,-1284.6,-719.08,-24.027,237.71,-35.954,-21.028,0.93582,5519.9
-56.888,-944.24,-548.77,-16.497,261.53,-27.439,-15.457,0.95282,4057.3
31.193,-887.37,-488.94,9.0458,265.51,-24.447,-14.526,0.95566,3813
143.91,-837.86,-379.33,41.735,268.98,-18.967,-13.715,0.95814,3600.2
-92.594,-1097.1,-305.72,-26.852,250.84,-15.286,-17.958,0.94519,4713.9
-26.947,-822.53,-114.62,-7.8147,270.05,-5.7308,-13.464,0.9589,3534.3
-35.403,-1162.7,-124.92,-10.267,246.24,-6.246,-19.032,0.94191,4995.9
203.27,-1587.4,-1328.9,58.949,216.51,-66.446,-25.984,0.92069,6820.9
-116.81,-810.23,-392.35,-33.874,270.91,-19.618,-13.263,0.95952,3481.5
