% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.04945,-1.5706e-14,0,0.038019,0,0,-0.014835,0.71932,5971.8
-0.07444,0,0,0.030522,0,0,-0.022332,0.57748,8989.6
-0.048991,-3.1412e-14,0,0.038156,0,0,-0.014697,0.72192,5916.4
-0.053217,-3.1412e-14,0,0.036888,0,0,-0.015965,0.69794,6426.7
-0.064927,-1.5706e-14,0,0.033376,0,0,-0.019478,0.63147,7840.9
-0.060179,-1.5706e-14,0,0.0348,0,0,-0.018054,0.65842,7267.5
-0.043367,0,0,0.039844,0,0,-0.01301,0.75385,5237.1
-0.10368,-1.5706e-14,0,0.021751,0,0,-0.031103,0.41153,12520
-0.061644,-1.5706e-14,0,0.03436,0,0,-0.018493,0.6501,7444.4
-0.055634,-1.5706e-14,0,0.036163,0,0,-0.01669,0.68422,6718.6
-0.078716,0,0,0.029239,0,0,-0.023615,0.5532,9506
-0.056386,-1.5706e-14,0,0.035938,0,0,-0.016916,0.67995,6809.4
-0.040565,-1.5706e-14,0,0.040684,0,0,-0.01217,0.76975,4898.8
-0.065982,-1.5706e-14,0,0.033059,0,0,-0.019794,0.62549,7968.2
-0.056285,1.5706e-14,0,0.035968,1.1869e-14,0,-0.016885,0.68052,6797.2
-0.068282,-1.5706e-14,0,0.032369,0,0,-0.020485,0.61243,8246
-0.06356,-3.1412e-14,0,0.033786,0,0,-0.019068,0.63923,7675.7
-0.085945,0,0,0.02707,0,0,-0.025783,0.51217,10379
-0.076842,0,0,0.029801,0,0,-0.023053,0.56384,9279.7
-0.094795,0,0,0.024415,0,0,-0.028439,0.46194,11448
-0.07438,-3.1412e-14,0,0.03054,0,0,-0.022314,0.57782,8982.4
-0.058697,-3.1412e-14,0,0.035245,0,0,-0.017609,0.66683,7088.5
-0.053972,0,0,0.036662,0,0,-0.016192,0.69365,6517.9
-0.045013,0,0,0.03935,0,0,-0.013504,0.7445,5435.9
-0.048411,-1.5706e-14,0,0.03833,0,0,-0.014523,0.72522,5846.3
-0.085593,-3.1412e-14,0,0.027176,0,0,-0.025678,0.51417,10337
-0.072907,-3.1412e-14,0,0.030981,0,0,-0.021872,0.58617,8804.6
-0.052168,-1.5706e-14,0,0.037203,0,0,-0.01565,0.70389,6300
-0.048079,0,0,0.03843,0,0,-0.014424,0.7271,5806.2
-0.070955,-3.1412e-14,0,0.031567,0,0,-0.021286,0.59726,8568.8
-0.064031,-1.5706e-14,0,0.033644,0,0,-0.019209,0.63655,7732.7
-0.059404,-1.5706e-14,0,0.035032,0,0,-0.017821,0.66282,7173.9
-0.055068,0,0,0.036333,0,0,-0.01652,0.68743,6650.2
-0.047073,0,0,0.038732,0,0,-0.014122,0.73281,5684.7
-0.063279,-3.1412e-14,0,0.03387,0,0,-0.018984,0.64083,7641.8
-0.060628,-3.1412e-14,0,0.034665,0,0,-0.018188,0.65587,7321.7
-0.043171,1.5706e-14,0,0.039902,1.1869e-14,0,-0.012951,0.75496,5213.5
-0.089838,-1.5706e-14,0,0.025902,0,0,-0.026951,0.49008,10849
-0.05093,1.5706e-14,0,0.037575,1.1869e-14,0,-0.015279,0.71092,6150.5
-0.040421,0,0,0.040727,0,0,-0.012126,0.77057,4881.4
-0.057478,-1.5706e-14,0,0.03561,0,0,-0.017243,0.67375,6941.2
-0.05231,-3.1412e-14,0,0.037161,0,0,-0.015693,0.70308,6317.2
-0.062985,0,0,0.033958,0,0,-0.018896,0.64249,7606.3
-0.060513,-1.5706e-14,0,0.0347,0,0,-0.018154,0.65653,7307.7
-0.045419,-1.5706e-14,0,0.039228,0,0,-0.013626,0.7422,5484.9
-0.046258,0,0,0.038976,0,0,-0.013877,0.73744,5586.2
-0.070184,-1.5706e-14,0,0.031798,0,0,-0.021055,0.60163,8475.7
-0.069994,-1.5706e-14,0,0.031856,0,0,-0.020998,0.60271,8452.7
-0.048605,0,0,0.038272,0,0,-0.014582,0.72411,5869.7
-0.054785,-3.1412e-14,0,0.036418,0,0,-0.016435,0.68904,6616
-0.076181,-1.5706e-14,0,0.029999,0,0,-0.022854,0.56759,9199.9
-0.05243,-1.5706e-14,0,0.037125,0,0,-0.015729,0.70241,6331.6
-0.055903,-1.5706e-14,0,0.036083,0,0,-0.016771,0.68269,6751.1
-0.076408,0,0,0.029931,0,0,-0.022922,0.5663,9227.3
-0.095861,-1.5706e-14,0,0.024095,0,0,-0.028758,0.45589,11576
-0.050798,-1.5706e-14,0,0.037614,0,0,-0.015239,0.71167,6134.5
-0.0513,-1.5706e-14,0,0.037464,0,0,-0.01539,0.70882,6195.2
-0.053003,-3.1412e-14,0,0.036953,0,0,-0.015901,0.69915,6400.8
-0.095381,1.5706e-14,0,0.024239,1.1869e-14,0,-0.028614,0.45861,11519
-0.052217,-3.1412e-14,0,0.037189,0,0,-0.015665,0.70362,6305.9
-0.090164,0,0,0.025804,0,0,-0.027049,0.48822,10889
-0.078677,0,0,0.029251,0,0,-0.023603,0.55343,9501.3
-0.059856,-3.1412e-14,0,0.034897,0,0,-0.017957,0.66025,7228.5
-0.060995,-1.5706e-14,0,0.034555,0,0,-0.018298,0.65379,7365.9
-0.068555,0,0,0.032287,0,0,-0.020566,0.61088,8278.9
-0.064148,0,0,0.033609,0,0,-0.019245,0.63589,7746.8
-0.048571,0,0,0.038282,0,0,-0.014571,0.72431,5865.7
-0.049165,-1.5706e-14,0,0.038104,0,0,-0.014749,0.72094,5937.3
-0.092196,-3.1412e-14,0,0.025195,0,0,-0.027659,0.47669,11134
-0.061554,-1.5706e-14,0,0.034388,0,0,-0.018466,0.65062,7433.5
-0.051464,-1.5706e-14,0,0.037415,0,0,-0.015439,0.70789,6215
-0.04801,-1.5706e-14,0,0.038451,0,0,-0.014403,0.72749,5797.9
-0.064637,-3.1412e-14,0,0.033463,0,0,-0.019391,0.63312,7805.8
-0.050705,1.5706e-14,0,0.037642,1.1869e-14,0,-0.015212,0.7122,6123.3
-0.048459,-3.1412e-14,0,0.038316,0,0,-0.014538,0.72495,5852.1
-0.063522,-1.5706e-14,0,0.033797,0,0,-0.019057,0.63945,7671.1
-0.07226,0,0,0.031176,0,0,-0.021678,0.58985,8726.4
-0.078356,-3.1412e-14,0,0.029347,0,0,-0.023507,0.55525,9462.6
-0.050145,-1.5706e-14,0,0.03781,0,0,-0.015043,0.71538,6055.7
-0.067647,-3.1412e-14,0,0.03256,0,0,-0.020294,0.61603,8169.3
-0.056065,-1.5706e-14,0,0.036034,0,0,-0.01682,0.68177,6770.6
-0.066901,-4.7118e-14,0,0.032783,0,0,-0.02007,0.62027,8079.2
-0.048214,-1.5706e-14,0,0.038389,0,0,-0.014464,0.72633,5822.5
-0.073771,-3.1412e-14,0,0.030722,0,0,-0.022131,0.58127,8908.9
-0.068441,-3.1412e-14,0,0.032321,0,0,-0.020532,0.61153,8265.2
-0.045876,0,0,0.039091,0,0,-0.013763,0.73961,5540.2
-0.048527,1.5706e-14,0,0.038296,1.1869e-14,0,-0.014558,0.72456,5860.3
-0.055466,-1.5706e-14,0,0.036214,0,0,-0.01664,0.68517,6698.3
-0.058271,-1.5706e-14,0,0.035373,0,0,-0.017481,0.66925,7037
-0.059964,-4.7118e-14,0,0.034865,0,0,-0.017989,0.65964,7241.4
-0.052917,0,0,0.036979,0,0,-0.015875,0.69964,6390.5
-0.04857,-1.5706e-14,0,0.038283,0,0,-0.014571,0.72432,5865.5
-0.081984,0,0,0.028259,0,0,-0.024595,0.53466,9900.7
-0.061133,0,0,0.034514,0,0,-0.01834,0.65301,7382.6
-0.063123,0,0,0.033917,0,0,-0.018937,0.64171,7623
-0.046077,-3.1412e-14,0,0.039031,0,0,-0.013823,0.73847,5564.4
-0.080841,-1.5706e-14,0,0.028601,0,0,-0.024252,0.54114,9762.6
-0.05319,0,0,0.036897,0,0,-0.015957,0.69809,6423.4
-0.042254,0,0,0.040177,0,0,-0.012676,0.76016,5102.8
-0.059674,-1.5706e-14,0,0.034951,0,0,-0.017902,0.66129,7206.5
-0.053219,-1.5706e-14,0,0.036888,0,0,-0.015966,0.69793,6426.9
-0.058455,-3.1412e-14,0,0.035317,0,0,-0.017537,0.66821,7059.2
-0.070179,0,0,0.0318,0,0,-0.021054,0.60166,8475
-0.071514,-3.1412e-14,0,0.0314,0,0,-0.021454,0.59409,8636.3
-0.060483,-1.5706e-14,0,0.034709,0,0,-0.018145,0.6567,7304.1
-0.060414,-1.5706e-14,0,0.03473,0,0,-0.018124,0.65709,7295.8
-0.063188,-1.5706e-14,0,0.033897,0,0,-0.018956,0.64134,7630.8
-0.059031,0,0,0.035145,0,0,-0.017709,0.66494,7128.7
