% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-2.1384,-3.1412e-14,0,1.284,0,0,-0.64152,0.66683,2.5824e+05
-1.9663,0,0,1.3356,0,0,-0.58988,0.69365,2.3745e+05
-1.6399,0,0,1.4335,0,0,-0.49196,0.7445,1.9804e+05
-1.7637,-1.5706e-14,0,1.3964,0,0,-0.5291,0.72522,2.1298e+05
-3.1182,-3.1412e-14,0,0.99004,0,0,-0.93547,0.51417,3.7657e+05
-2.6561,-3.1412e-14,0,1.1287,0,0,-0.79682,0.58617,3.2076e+05
-1.9005,-1.5706e-14,0,1.3553,0,0,-0.57016,0.70389,2.2951e+05
-1.7515,0,0,1.4,0,0,-0.52546,0.7271,2.1152e+05
-2.5849,-3.1412e-14,0,1.15,0,0,-0.77548,0.59726,3.1217e+05
-2.3327,-1.5706e-14,0,1.2257,0,0,-0.69982,0.63655,2.8171e+05
-2.1642,-1.5706e-14,0,1.2763,0,0,-0.64925,0.66282,2.6135e+05
-2.0062,0,0,1.3237,0,0,-0.60185,0.68743,2.4227e+05
-1.7149,0,0,1.411,0,0,-0.51447,0.73281,2.071e+05
-2.3053,-3.1412e-14,0,1.2339,0,0,-0.69159,0.64083,2.784e+05
-2.2087,-3.1412e-14,0,1.2629,0,0,-0.66262,0.65587,2.6674e+05
-1.5728,1.5706e-14,0,1.4537,1.1869e-14,0,-0.47183,0.75496,1.8993e+05
-3.2729,-1.5706e-14,0,0.94364,0,0,-0.98186,0.49008,3.9524e+05
-1.8554,1.5706e-14,0,1.3689,1.1869e-14,0,-0.55662,0.71092,2.2407e+05
-1.4726,0,0,1.4837,0,0,-0.44177,0.77057,1.7783e+05
-2.094,-1.5706e-14,0,1.2973,0,0,-0.62819,0.67375,2.5287e+05
-1.9057,-3.1412e-14,0,1.3538,0,0,-0.57171,0.70308,2.3014e+05
