Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus
6,Brazil,corn,-0.25518266886374,-0.0415659865040224,-4719366589.01817,1008961363.80616,-839161538.660496,0.398246017741628,-0.269642665332501
6,Canada,corn,0.319864251733819,-0.178930431618736,632035508.890861,-70980026.5014104,241962306.949282,-0.613524778684931,0.0502088518959807
6,China,corn,-0.413350376541889,-0.0640266160657687,-47153745212.0576,8999763602.82756,-11978849231.5719,0.214244717951839,-0.447364706499873
6,Egypt,corn,-0.208136766300687,-0.0356358370092271,-658813478.890193,130086569.507277,-238718759.711833,0.44809230920301,-0.237398988088678
6,India,corn,-0.220254389933683,-0.0502980562365367,-1012272678.31926,194213152.690678,-349975439.282525,0.325885674451919,-0.260356983721871
6,Indonesia,corn,-0.133595038953697,-0.0527252083722006,-942069465.594283,177345840.928064,-267978145.294338,0.305972771440843,-0.184817189555871
6,Mexico,corn,-0.229939656958774,-0.0743198000305228,-1485513392.88611,277948616.29963,-366404226.322366,0.13233392008685,-0.284249746692988
6,Pakistan,corn,-0.00913750556541575,-0.101798026549445,-8781416.32173507,1425281.51997446,32532816.4155593,-0.0787868864460817,-0.126233995270979
6,Russia,corn,0.480537606887977,-0.242314871683031,754258882.289643,-31109492.1421792,591394560.950934,-0.988895851314587,0.0150008021493223
6,South Africa,corn,-0.101207162932633,-0.0861322927627572,-294586827.783558,51891461.2490649,-7780918.24331331,0.040224321261246,-0.184609840704349
6,Thailand,corn,0.6956143570426,-0.188835376565069,746681449.879345,-65347627.0725055,180917503.425395,-0.676025539574197,0.306183537677502
6,Ukraine,corn,-0.0236905783440486,-0.0970699512995405,-112927321.989418,18654731.4195076,123567666.052016,-0.0432354179291209,-0.133198875329227
6,United States,corn,-0.0443374557433506,-0.0977577800599728,-2664071162.97543,442148455.854817,-464908560.127075,-0.0484606523795571,-0.147667788290027
6,Vietnam,corn,-0.35133323445236,-0.04914833620758,-752192930.983291,139925846.694264,-249860109.087273,0.335413490536994,-0.387133157481833
6,Argentina,soybean,0.308065938024213,-0.144136098771992,9032358931.72865,-4342457603.1516,312061836996.364,-0.143478169941882,0.131488803534996
6,Brazil,soybean,-0.93264624190704,-0.099128600645105,-70714697876.0348,37752253453.9627,688051384624.321,-0.101444023739628,-0.932789864779436
6,Canada,soybean,0.110656694437978,-0.164098623930881,498336044.065015,-244101594.130426,35681434811.8221,-0.161433087583983,-0.0323765073768927
6,China,soybean,0.104314559245596,-0.139042314302527,2002199845.11576,-977953496.160361,58808922641.6712,-0.138752870645928,-0.0312719814397583
6,India,soybean,-0.170009699984322,-0.123683722822563,-1015754307.77034,510379843.062159,64539029572.303,-0.124120121402241,-0.238499918036893
6,Japan,soybean,-0.331436715308862,-0.111576696673222,-228242032.385781,116520249.525823,1246280561.83397,-0.112849343253884,-0.371339301082808
