Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original
19,Australia,corn,0.193,-0.0627249999999998,18455869.1831028,1080179.01579537,11193564.930522,7262304.25258082,-19536048.1988982,0.0785259209039547,-0.121515574375,160769912,160769912
19,Brazil,corn,-0.0620105970149255,0.0155026492537314,-947124199.058125,19129466.2780828,-616974104.393107,-330150094.665018,927994732.780045,-0.0281422044560928,0.031245630641347,29699984085.2,29699984085.2
19,Canada,corn,0.016598780487805,-0.00381771951219517,31804996.5430466,108802.367704639,13109682.0979799,18695314.4450667,-31913798.9107509,0.0106649607070623,-0.0076208640421164,4187687739.13043,4187687739.13043
19,China,corn,0.0350057391304346,-0.00350057391304349,3319122719.22471,13439284.1583061,767833189.19393,2551289530.03078,-3332562003.383,0.0286120083829341,-0.00698889380836621,476836834950,476836834950
19,Egypt,corn,0.038537435897436,-0.0129100410256411,97907197.2521893,1123546.87202297,58309373.5147921,39597823.7373972,-99030744.1242123,0.0174969991694666,-0.0256534128919984,3860334082.68657,3860334082.68657
19,India,corn,-0.371356521739131,0.0928391304347826,-1601448701.2364,120850964.643075,-650862217.67216,-950586483.564239,1480597736.59332,-0.278758696372834,0.194297365009452,7620266680,7620266680
19,Indonesia,corn,-0.0238985163204747,0.00941601543026704,-142299813.67569,1131612.81423799,-94701511.9318092,-47598301.7438812,141168200.861452,-0.00941384254701583,0.018920692207117,7461048428.68021,7461048428.68021
19,Mexico,corn,0.135676338028169,-0.0183163056338028,715545480.901641,17824664.1861094,262752731.171276,452792749.730365,-733370145.087749,0.0932598440409991,-0.0362971242155347,20204634965.9259,20204634965.9259
19,Pakistan,corn,-0.14620552238806,0.0570201537313434,-133670147.459647,6076173.90644437,-83118254.4571324,-50551893.0025144,127593973.553203,-0.0692757342090062,0.117291605394233,1087835511.53846,1087835511.53846
19,Russia,corn,-0.0388107563025211,0.0110610655462185,-67589952.9455081,767304.06817154,-39540794.4225863,-28049158.5229218,66822648.877337,-0.0193859375344633,0.0222444782634549,3004010617.19298,3004010617.19298
19,South Africa,corn,0.161702978723404,-0.0307235659574469,383691930.59324,15402265.5320862,190500702.63,193191227.96324,-399094196.125328,0.0896206827036708,-0.0605031944097522,6596250000,6596250000
19,Thailand,corn,-0.323664074074073,0.038839688888889,-372146205.429114,15295434.5745711,-94514255.9817781,-277631949.447335,356850770.854543,-0.277516398355771,0.0791878992107634,4506380070.83333,4506380070.83333
19,Ukraine,corn,0.0485585714285713,-0.0169955,198303239.958033,3107167.45347379,127976065.277965,70327174.6800675,-201410407.411506,0.0195480038925248,-0.0337021529797498,5976188154.28572,5976188154.28572
19,United States,corn,-0.00076879524438545,0.000131848384412063,-40538920.9524023,5896.94331046621,-15340738.2616674,-25198182.6907349,40533024.0090637,-0.000533149784797128,0.000263714152820499,153700601865.889,153700601865.889
19,Vietnam,corn,-0.124832083333334,0.0199731333333333,-228585749.631263,3340773.10820562,-53524270.6682204,-175061478.963043,225244976.523058,-0.102071867853335,0.040345192721818,5582944616.875,5582944616.875
19,Argentina,soybean,0.0416579710144928,-0.00104144927536231,678743923.926901,4915334.97045797,235985327.69385,442758596.233051,-683659258.8974,0.0321011005987138,-0.00208181393413161,328395947250,328395947250
19,Brazil,soybean,-0.0470394736842108,0.00188157894736834,-1766055966.02705,15629730.1970844,-664536780.407505,-1101519185.61954,1750426235.8299,-0.0356977629180157,0.00376669823407189,464711035250,464711035250
19,Canada,soybean,0.0757824561403509,-0.0189456140350877,184049791.462113,4102577.79906802,108272494.92864,75777296.5334725,-188152369.261181,0.0359902786551173,-0.037532291779009,5013079680,5013079680
19,China,soybean,0.0695599999999999,-0.00173899999999995,722555759.924186,12148240.3311869,349288106.129583,373267653.794603,-734704000.255402,0.0455604536774192,-0.00347497587900013,211427079162,211427079162
19,India,soybean,-0.456206896551724,0.0342155172413793,-1611752661.11282,143260292.743285,-628049658.285,-983703002.827818,1468492368.36953,-0.37905939430411,0.0696017361028536,21098502000,21098502000
19,Japan,soybean,0.127849438202247,-0.00958870786516853,44098680.9899239,1297585.9953151,20298657.75808,23800023.2318439,-45396266.985239,0.0818486057688383,-0.0190854724118135,2378577066.66667,2378577066.66667
19,United States,soybean,0.0623665377176016,-0.0205185909090908,2367831801.88156,79736195.9299002,2557018518.19799,-189186716.316422,-2447567997.81146,-0.00736867100883046,-0.0406161692452872,60260926702.1277,60260926702.1277
20,Argentina,corn,0.0391794285714286,-0.0137128,180544185.625872,3818370.56679231,194917113.700676,-14372928.0748034,-184362556.192665,-0.00466690886892324,-0.0272375591161601,6768688611.42857,6768688611.42857
20,Australia,corn,0.313412612612613,-0.101859099099099,28235238.7843296,2848485.79215937,18177225.0224032,10058013.7619264,-31083724.576489,0.10875539851408,-0.193342922128918,160769912,160769912
20,Brazil,corn,0.0285102985074625,-0.0071275746268656,417825218.569835,4043659.30081476,283663062.99854,134162155.571295,-421868877.870651,0.011436067635202,-0.0142043469336698,29699984085.2,29699984085.2
20,Canada,corn,0.20936756097561,-0.0481545390243901,376291378.256061,17310307.0201048,165358061.577852,210933316.678209,-393601685.276165,0.120329376689197,-0.0939902184201287,4187687739.13043,4187687739.13043
20,China,corn,0.36661652173913,-0.0366616521739131,32848264887.6186,1474082186.98517,8041548045.85737,24806716841.7612,-34322347074.6038,0.278200487194796,-0.0719792276077052,476836834950,476836834950
20,Egypt,corn,-0.166034700854701,0.0556216247863247,-462234703.813255,20855628.9904369,-251220123.059552,-211014580.753703,441379074.822818,-0.0932405267693021,0.11433701471652,3860334082.68657,3860334082.68657
20,India,corn,0.0143813695652177,-0.00359534239130434,54515186.3472109,181246.030591063,25205670.4014363,29309515.9457746,-54696432.3778009,0.00859499119504445,-0.00717775829569798,7620266680,7620266680
20,Indonesia,corn,0.0318620178041546,-0.0125536350148368,184139324.074713,2011418.91226595,126258099.824655,57881224.2500572,-186150742.986979,0.0114475666474508,-0.0249496762775882,7461048428.68021,7461048428.68021
20,Mexico,corn,-0.171067887323944,0.0230941647887325,-972331042.757962,28336754.9093657,-331292510.273488,-641038532.484475,943994287.848602,-0.132032046889827,0.0467216700247542,20204634965.9259,20204634965.9259
20,Pakistan,corn,-0.167358208955224,0.0652697014925375,-154601255.849667,7961532.65132732,-95143616.8088702,-59457639.040797,146639723.19834,-0.0814800664078081,0.134799536918,1087835511.53846,1087835511.53846
20,Russia,corn,0.268159663865546,-0.0764255042016807,404988933.849827,36631119.7207975,273203800.994949,131785132.854878,-441620053.570624,0.0910821745831641,-0.14701015071088,3004010617.19298,3004010617.19298
20,South Africa,corn,0.382151063829787,-0.0726087021276595,837090899.395139,86023817.589825,450208442.325,386882457.070139,-923114716.984963,0.17947331405387,-0.139945380630656,6596250000,6596250000
20,Thailand,corn,0.00598666666666693,-0.000718400000000041,6467208.24291117,5232.90659708223,1748187.05915899,4719021.18375218,-6472441.14950848,0.00471705711567577,-0.00143628390144011,4506380070.83333,4506380070.83333
20,Ukraine,corn,0.211711111111111,-0.0740988888888889,793781041.145101,59063633.2940918,557964416.549624,235816624.595477,-852844674.439194,0.0655471276428365,-0.14270713244321,5976188154.28572,5976188154.28572
20,United States,corn,0.06317357992074,-0.010834268956407,3272607994.33629,39817735.0760874,1260581880.14813,2012026114.18816,-3312425729.41238,0.0425709783499602,-0.0215511565289941,153700601865.889,153700601865.889
20,Vietnam,corn,-0.0965550000000007,0.0154488000000001,-175830729.169015,1998683.744794,-41399901.5026458,-134430827.666369,173832045.424221,-0.0783816391718757,0.0311362654214403,5582944616.875,5582944616.875
20,Argentina,soybean,0.0651246376811592,-0.00162811594202902,1056449963.79116,12012890.8991827,368920007.140649,687529956.650513,-1068462854.69037,0.0498476336559944,-0.00325358112253734,328395947250,328395947250
20,Brazil,soybean,0.111613157894737,-0.00446452631578941,4052171801.80195,87994872.2855227,1576783131.04465,2475388670.7573,-4140166674.08746,0.0802217873753465,-0.00890912063635455,464711035250,464711035250
20,Canada,soybean,0.0895964912280701,-0.0223991228070175,216327430.770315,5734578.15819544,128008989.6288,88318441.1415153,-222062008.928511,0.0419466707375163,-0.0442965249115112,5013079680,5013079680
20,China,soybean,0.238294736842105,-0.00595736842105279,2369026060.19626,142568351.848229,1196571554.51734,1172454505.67892,-2511594412.04456,0.143107924439281,-0.0118792466036014,211427079162,211427079162
20,India,soybean,0.279218390804597,-0.020941379310345,820746018.284538,53664882.3220108,384393607.938,436352410.346538,-874410900.606552,0.168143718066954,-0.04144421725327,21098502000,21098502000
20,Japan,soybean,0.199157303370787,-0.0149367977528089,67377272.003447,3148697.7662809,31620208.88,35757063.123447,-70525969.7697277,0.122969029674167,-0.0296504875785096,2378577066.66667,2378577066.66667
20,United States,soybean,0.029306576402321,-0.00964186363636354,1138846205.96225,17606880.5101569,1201565155.1003,-62718949.1380577,-1156453086.4724,-0.00244285281343404,-0.019190761738345,60260926702.1277,60260926702.1277
21,Argentina,corn,0.0411473333333333,-0.0144015666666667,189343997.805554,4211582.07092803,204707412.595132,-15363414.7895775,-193555579.876483,-0.0049885212230429,-0.0285957282108789,6768688611.42857,6768688611.42857
21,Australia,corn,0.0482115315315316,-0.0156687477477478,4931252.24574823,67403.5815755172,2796160.14817672,2135092.09757151,-4998655.82732376,0.0230863466119554,-0.0310919858395131,160769912,160769912
21,Brazil,corn,-0.0422332835820898,0.0105583208955223,-639348033.401979,8873209.2872842,-420199829.835022,-219148203.566957,630474824.114689,-0.0186803325233765,0.0212281199311775,29699984085.2,29699984085.2
21,Canada,corn,-0.166138048780488,0.0382117512195121,-337052308.040082,10899942.1825901,-131215483.299576,-205836824.740506,326152365.857492,-0.117422023276171,0.0778836403702863,4187687739.13043,4187687739.13043
21,China,corn,0.244348695652174,-0.0244348695652174,22363376583.857,654813587.952437,5359665098.31141,17003711485.5455,-23018190171.8095,0.190691934348805,-0.0482726762797659,476836834950,476836834950
21,Egypt,corn,-0.106997435897436,0.035844141025641,-290361570.285818,8661085.08271049,-161893320.34111,-128468249.944708,281700485.203107,-0.0567659697030902,0.0729730844971481,3860334082.68657,3860334082.68657
21,India,corn,0.172882391304348,-0.0432205978260871,618278099.352699,26192052.508824,303004282.983506,315273816.369193,-644470151.861523,0.0924537846593789,-0.0845731755757297,7620266680,7620266680
21,Indonesia,corn,-0.056926706231454,0.0224291222551929,-344863715.404305,6420784.44088222,-225580746.39964,-119282969.004665,338442930.963422,-0.023591410777483,0.045361310035524,7461048428.68021,7461048428.68021
21,Mexico,corn,0.296160563380282,-0.0399816760563381,1498401272.11338,84931263.5329382,573548770.73139,924852501.38199,-1583332535.64632,0.190488032529617,-0.078364817692402,20204634965.9259,20204634965.9259
21,Pakistan,corn,-0.036252686567164,0.0141385477611941,-31351864.8930347,373579.497936491,-20609755.2105208,-10742109.682514,30978285.3950984,-0.0147208638689913,0.0284769940551837,1087835511.53846,1087835511.53846
21,Russia,corn,0.0832174789915963,-0.023716981512605,137274680.829322,3527706.12477143,84782816.4832455,52491864.3460767,-140802386.954094,0.0362793059352913,-0.0468714678131408,3004010617.19298,3004010617.19298
21,South Africa,corn,0.145126808510638,-0.0275740936170213,346349554.020012,12406345.0463553,170972478.12,175377075.900012,-358755899.066367,0.0813567646856264,-0.0543878565952423,6596250000,6596250000
21,Thailand,corn,0.474848148148148,-0.0569817777777777,466009521.004794,32921705.4591249,138662035.800353,327347485.204441,-498931226.463919,0.327211242386164,-0.11071663255684,4506380070.83333,4506380070.83333
21,Ukraine,corn,0.0269652380952383,-0.00943783333333339,111314052.969673,958167.365082988,71066857.3886756,40247195.5809975,-112272220.334756,0.0111870317478221,-0.018786593968639,5976188154.28572,5976188154.28572
21,United States,corn,0.0247122589167768,-0.00423815240422733,1293959400.28589,6092990.02893241,493114777.524129,800844622.761757,-1300052390.31482,0.0169444814144617,-0.00845834287265299,153700601865.889,153700601865.889
21,Vietnam,corn,0.443895833333333,-0.0710233333333333,722633360.487285,42243187.5146509,190329281.52281,532304078.964476,-764876548.001936,0.310366803294994,-0.137002352788889,5582944616.875,5582944616.875
21,Argentina,soybean,-0.0719971014492757,0.00179992753623179,-1197923791.0786,14682057.3918288,-407851346.687139,-790072444.391459,1183241733.68671,-0.0572822193255222,0.00360309481159928,328395947250,328395947250
21,Brazil,soybean,-0.0488447368421054,0.00195378947368417,-1834521410.36279,16852414.08533,-690040122.022024,-1144481288.34077,1817668996.27747,-0.037090068179171,0.00391139624067592,464711035250,464711035250
21,Canada,soybean,-0.0705789473684211,0.0176447368421053,-182028222.717635,3558523.3973803,-100838097.7632,-81190124.9544346,178469699.320255,-0.0385610909180846,0.0356008104224378,5013079680,5013079680
21,China,soybean,0.116941052631579,-0.00292352631578958,1200083888.81434,34334302.2475345,587206998.31058,612876890.503761,-1234418191.06192,0.0748067744308817,-0.00583850562546003,211427079162,211427079162
21,India,soybean,0.110737931034483,-0.00830534482758622,340564300.118071,8441020.44105669,152450390.9763,188113909.141771,-349005320.559128,0.0724876759087611,-0.0165417109024673,21098502000,21098502000
21,Japan,soybean,0.0787056179775279,-0.00590292134831455,27506470.0684208,491756.340370625,12496092.47744,15010377.5909808,-27998226.4087915,0.0516208940603797,-0.0117709982161849,2378577066.66667,2378577066.66667
21,United States,soybean,0.0203423597678917,-0.00669263636363633,795426662.340589,8483106.20837279,834033642.622179,-38606980.2815895,-803909768.548958,-0.00150371094693367,-0.0133404813457768,60260926702.1277,60260926702.1277
22,Argentina,corn,0.0216306666666665,-0.00757073333333341,100936056.274421,1163862.53442757,107612266.636342,-6676210.36192036,-102099918.808849,-0.00216777438714551,-0.0150841506634622,6768688611.42857,6768688611.42857
22,Australia,corn,0.191706306306306,-0.0623045495495494,18343561.6000182,1065746.50520622,11118533.6125916,7225027.98742664,-19409308.1052244,0.0781228597063944,-0.120727242204527,160769912,160769912
22,Brazil,corn,-0.0364852238805973,0.00912130597014924,-550898512.364131,6622242.17761303,-363009540.480561,-187888971.88357,544276270.186516,-0.0160157756948623,0.0183258101628996,29699984085.2,29699984085.2
22,Canada,corn,0.312053658536585,-0.0717723414634146,541094135.412893,38454267.2684905,246459326.57112,294634808.841773,-579548402.681383,0.168077871514993,-0.138393413927688,4187687739.13043,4187687739.13043
22,China,corn,0.0260279130434786,-0.00260279130434783,2471553406.92305,7429786.37569979,570909113.096288,1900644293.82677,-2478983193.29883,0.0213152015197943,-0.00519880808612189,476836834950,476836834950
22,Egypt,corn,0.0662388034188034,-0.0221899991452991,166101476.001107,3319330.68907813,100223147.694599,65878328.3065076,-169420806.690185,0.029109505191726,-0.0438876022285299,3860334082.68657,3860334082.68657
22,India,corn,0.00213936521739113,-0.000534841304347714,8145076.06074523,4010.86340508296,3749582.70096015,4395493.35978508,-8149086.92414951,0.00128897477512506,-0.00106939655347462,7620266680,7620266680
22,Indonesia,corn,-0.0536068249258159,0.0211210890207716,-324193033.346087,5693720.5461305,-212425210.931996,-111767822.414091,318499312.799956,-0.0221050887002357,0.0426882784429662,7461048428.68021,7461048428.68021
22,Mexico,corn,0.0895526760563382,-0.0120896112676057,477813766.828654,7765515.06242662,173428989.604762,304384777.223892,-485579281.891079,0.062692869683224,-0.0240330638346094,20204634965.9259,20204634965.9259
22,Pakistan,corn,-0.0524623880597012,0.0204603313432836,-45752691.1349809,782345.795214309,-29825016.5175103,-15927674.6174706,44970345.3397667,-0.0218271025639445,0.041339287845244,1087835511.53846,1087835511.53846
22,Russia,corn,0.181151260504201,-0.0516281092436976,285459176.199329,16716525.2893885,184558752.093263,100900424.106066,-302175701.488718,0.0697364706082918,-0.100590756823316,3004010617.19298,3004010617.19298
22,South Africa,corn,0.147897446808511,-0.028100514893617,352622817.184308,12884569.7096602,174236540.085,178386277.099308,-365507386.893968,0.0827527217832484,-0.0554113908499477,6596250000,6596250000
22,Thailand,corn,-0.245812222222222,0.0294974666666667,-278596853.982331,8822258.39690043,-71780469.8004383,-206816384.181893,269774595.58543,-0.206730306700561,0.0598650338730844,4506380070.83333,4506380070.83333
22,Ukraine,corn,0.377747619047619,-0.132211666666667,1287746297.65975,188033975.179498,995553463.201549,292192834.458197,-1475780272.83924,0.081217348647102,-0.246943408530556,5976188154.28572,5976188154.28572
22,United States,corn,0.0217301188903568,-0.00372671538969618,1138750959.24501,4711180.90690895,433608387.573035,705142571.671974,-1143462140.15192,0.0149195922163243,-0.00743954237179656,153700601865.889,153700601865.889
22,Vietnam,corn,0.0500991666666663,-0.00801586666666665,88607461.3511767,538090.776798867,21481027.0350022,67126434.3161745,-89145552.1279755,0.039138938923466,-0.0159674792149154,5582944616.875,5582944616.875
22,Argentina,soybean,0.00730579710144981,-0.000182644927536247,119797573.739282,151179.221978463,41386099.2521831,78411474.4870987,-119948752.961243,0.00568502712769226,-0.000365256495902882,328395947250,328395947250
22,Brazil,soybean,-0.02325,0.000930000000000029,-868582775.596071,3818321.45668336,-328457759.714701,-540125015.881371,864764454.139404,-0.0175042387048193,0.00186086490000004,464711035250,464711035250
22,Canada,soybean,0.196350877192982,-0.0490877192982456,452540412.380838,27541346.1411247,280531938.8928,172008473.488038,-480081758.521963,0.0816950877779243,-0.0957658344105879,5013079680,5013079680
22,China,soybean,0.0690189473684209,-0.00172547368421055,717034257.122471,11959992.0583521,346571268.16235,370462988.960121,-728994249.180847,0.0452181207670449,-0.00344797010898626,211427079162,211427079162
22,India,soybean,-0.0645816091954021,0.00484362068965504,-207752178.331737,2870911.90471718,-88908032.5028992,-118844145.828837,204881266.427017,-0.0457953160709763,0.00971070204069546,21098502000,21098502000
22,Japan,soybean,-0.0367550561797754,0.00275662921348321,-13239028.795955,107243.920846055,-5835600.97536,-7403427.82059497,13131784.8751087,-0.0254604896441936,0.00552085743158685,2378577066.66667,2378577066.66667
22,United States,soybean,0.00971470019342355,-0.00319613636363624,382654007.089921,1934688.48765219,398301223.73964,-15647216.6497192,-384588695.577568,-0.000609446550691399,-0.00638205743961765,60260926702.1277,60260926702.1277
23,Argentina,corn,-0.00243321904761927,0.000851626666666465,-11548427.8921611,14727.3393367456,-12105231.0116961,556803.119534969,11533700.5528231,0.000180794713733891,0.00170397860131267,6768688611.42857,6768688611.42857
23,Australia,corn,0.0155641441441439,-0.00505834684684683,1615321.59370589,7024.76186806422,902685.27495068,712636.318755209,-1622346.35557398,0.00770560159056545,-0.0100911068208707,160769912,160769912
23,Brazil,corn,-0.0280229850746268,0.00700574626865672,-421505402.721054,3906607.85486415,-278814540.59663,-142690862.124424,417598794.866192,-0.0121630600166754,0.0140605730180943,29699984085.2,29699984085.2
23,Canada,corn,-0.224485121951219,0.0516315780487803,-463497841.864156,19900368.0623436,-177297879.604404,-286199962.259752,443597473.801813,-0.163266114663742,0.105928975949368,4187687739.13043,4187687739.13043
23,China,corn,0.0781952173913045,-0.00781952173913049,7361056698.04341,67059145.5408211,1715172558.57846,5645884139.46495,-7428115843.58429,0.0633170333770378,-0.0155778985580323,476836834950,476836834950
23,Egypt,corn,-0.00253863247863246,0.000850441880341879,-6573647.11217023,4875.56811637881,-3841098.03795243,-2732549.0742178,6568771.54405403,-0.00120742516556437,0.00170160701207564,3860334082.68657,3860334082.68657
23,India,corn,0.0432660869565219,-0.0108165217391305,162317560.031987,1640450.9454961,75830797.7860159,86486762.2459712,-163958010.977484,0.0253621711585855,-0.0215160463357279,7620266680,7620266680
23,Indonesia,corn,-0.00978467359050423,0.00385516139465877,-57827671.6891739,189691.845724824,-38773259.8272697,-19054411.8619041,57637979.8434486,-0.00376852170186965,0.00772518505869614,7461048428.68021,7461048428.68021
23,Mexico,corn,-0.0463067605633802,0.00625141267605629,-255480979.203286,2076356.5448971,-89678332.9101668,-165802646.293119,253404622.65839,-0.0341496831477298,0.0125419055125591,20204634965.9259,20204634965.9259
23,Pakistan,corn,-0.100849253731343,0.0393312089552239,-90145591.7602329,2890999.51851428,-57333086.989731,-32812504.7705019,87254592.2417188,-0.0449658800927588,0.0802093619083273,1087835511.53846,1087835511.53846
23,Russia,corn,-0.113508235294118,0.0323498470588236,-204065539.211382,6563236.17719876,-115643347.994837,-88422191.2165446,197502303.034183,-0.0611122459942426,0.0657462067223763,3004010617.19298,3004010617.19298
23,South Africa,corn,0.221697872340425,-0.0421225957446808,515046995.319841,28951536.4389002,261180101.85,253866893.469841,-543998531.758741,0.117767895305041,-0.0824708784170917,6596250000,6596250000
23,Thailand,corn,-0.147589259259259,0.0177107111111112,-164216308.525588,3180404.31424116,-43098045.6193546,-121118262.906233,161035904.211347,-0.121067853191087,0.0357350915102834,4506380070.83333,4506380070.83333
23,Ukraine,corn,-0.106560634920635,0.0372962222222223,-469054677.591657,14963268.0237119,-280840444.219506,-188214233.372151,454091409.567945,-0.0523156601032937,0.0759834526364939,5976188154.28572,5976188154.28572
23,United States,corn,-0.0480554821664466,0.00824151519154561,-2566931907.15066,23040476.3988418,-958911464.837167,-1608020442.31349,2543891430.75183,-0.0340229199577971,0.0165509529557437,153700601865.889,153700601865.889
23,Vietnam,corn,0.0917808333333332,-0.0146849333333334,160960472.133837,1805920.12269941,39352881.3612013,121607590.772636,-162766392.256536,0.0709048844373548,-0.0291542193996622,5582944616.875,5582944616.875
23,Argentina,soybean,-0.0062011594202899,0.000155028985507327,-101938592.516667,108918.759235956,-35128514.4773316,-66810078.0393353,101829673.757446,-0.00484389700029618,0.000310082005000889,328395947250,328395947250
23,Brazil,soybean,0.00405710526315764,-0.000162284210526321,150702020.538617,116267.711704659,57315600.2435883,93386420.2950287,-150818288.250305,0.00302644414638959,-0.00032454208488759,464711035250,464711035250
23,Canada,soybean,-0.0175131578947369,0.00437828947368419,-44212628.8482501,219103.037441955,-25021533.9528002,-19191094.8954499,43993525.8108082,-0.00911477295417823,0.00877574836608386,5013079680,5013079680
23,China,soybean,0.0441978947368422,-0.00110494736842113,462068926.313767,4904529.99462467,221935004.996352,240133921.317415,-466973456.308411,0.029310362918774,-0.00220867382815522,211427079162,211427079162
23,India,soybean,0.0579931034482761,-0.00434948275862076,180820979.39138,2315020.50558787,79837786.4931003,100983192.89828,-183135999.896973,0.0389127895562775,-0.00868004751697408,21098502000,21098502000
23,Japan,soybean,0.0545348314606743,-0.00409011235955053,19181408.8392987,236094.816523288,8658496.23808004,10522912.6012186,-19417503.6558218,0.0361884405173481,-0.00816349569998733,2378577066.66667,2378577066.66667
23,United States,soybean,0.0089791102514507,-0.00295412727272722,353858210.481873,1652794.46979636,368142148.500592,-14283938.0187187,-355511004.951668,-0.000556347940382999,-0.00589952767751107,60260926702.1277,60260926702.1277
24,Argentina,corn,0.0226212380952381,-0.0079174333333332,105484080.365747,1272900.97830703,112540345.753664,-7056265.38791704,-106756981.344053,-0.00229117875974598,-0.0157721809160788,6768688611.42857,6768688611.42857
24,Australia,corn,-0.0069871351351354,0.0022708189189189,-732403.471275895,1415.72663829312,-405238.087116419,-327165.384159476,730987.744637579,-0.00353757735637268,0.00454679445640039,160769912,160769912
24,Brazil,corn,0.0338750746268654,-0.00846876865671632,495205879.080077,5708625.44870474,337039874.39646,158166004.683617,-500914504.528782,0.0134821710298946,-0.0168658172708717,29699984085.2,29699984085.2
24,Canada,corn,0.0233278536585368,-0.0053654063414634,44601839.7150412,214899.570538165,18424290.0083114,26177549.7067299,-44816739.2855792,0.0149332892928749,-0.0107020250977178,4187687739.13043,4187687739.13043
24,China,corn,0.249581739130435,-0.0249581739130434,22821765380.87,683161283.698375,5474449261.22054,17347316119.6494,-23504926664.5684,0.194545365547292,-0.0492934373810132,476836834950,476836834950
24,Egypt,corn,-0.118247008547008,0.0396127478632477,-322472457.68043,10578056.6751897,-178914575.601877,-143557882.078553,311894401.00524,-0.0634335906982331,0.0807946655197728,3860334082.68657,3860334082.68657
24,India,corn,0.275989130434783,-0.0689972826086958,948528048.1271,66750107.1003304,483715478.1797,464812569.9474,-1015278155.22743,0.136305899880269,-0.133233940210007,7620266680,7620266680
24,Indonesia,corn,-0.0142209792284866,0.00560306581602378,-84244421.5211809,400695.976397628,-56352796.8024843,-27891624.7186966,83843725.5447826,-0.00551631789081671,0.0112375259785861,7461048428.68021,7461048428.68021
24,Mexico,corn,0.0267348732394364,-0.00360920788732386,144890161.614836,692100.859577175,51775136.7944592,93115024.8203764,-145582262.474407,0.0191785153313371,-0.00720538939307363,20204634965.9259,20204634965.9259
24,Pakistan,corn,0.153905970149254,-0.0600233283582089,119938685.584402,6733076.90965443,87495980.865783,32442704.718619,-126671762.494056,0.0444591103442265,-0.11644385676922,1087835511.53846,1087835511.53846
24,Russia,corn,0.16347512605042,-0.0465904109243697,259782071.849296,13613401.4208362,166550126.000667,93231945.848629,-273395473.270132,0.064436467032014,-0.0910101554586377,3004010617.19298,3004010617.19298
24,South Africa,corn,-1.96754468086419e-05,3.73833489352674e-06,-49318.303300978,0.228033037925605,-23179.4520493758,-26138.8512516022,49318.0752668381,-1.21257146038951e-05,7.47668376226463e-06,6596250000,6596250000
24,Thailand,corn,0.20357962962963,-0.0244295555555555,211437103.162932,6051199.44933107,59447985.6392306,151989117.523701,-217488302.612263,0.151925859283895,-0.0482623079264693,4506380070.83333,4506380070.83333
24,Ukraine,corn,0.142941587301587,-0.0500295555555556,556089286.576422,26924649.4119592,376722406.966866,179366879.609556,-583013935.98838,0.0498564669595833,-0.0975561546820246,5976188154.28572,5976188154.28572
24,United States,corn,-0.00509550858652547,0.000873879722589064,-269008102.772597,259048.243505173,-101677090.365501,-167331012.407097,268749054.529083,-0.00354043362371255,0.00174852311094773,153700601865.889,153700601865.889
24,Vietnam,corn,0.198851666666667,-0.0318162666666667,341128223.724393,8477211.4242352,85261658.2635486,255866565.460845,-349605435.148629,0.149186322499421,-0.062620258508729,5582944616.875,5582944616.875
24,Argentina,soybean,0.059269565217391,-0.00148173913043482,962523302.613228,9949938.01847217,335752016.468399,626771286.144829,-972473240.631714,0.0454424787685657,-0.00296128271001893,328395947250,328395947250
24,Brazil,soybean,0.128160526315789,-0.00512642105263167,4636375565.12046,116020608.26438,1810551370.21682,2825824194.90364,-4752396173.38489,0.0915786156742479,-0.0102265619124544,464711035250,464711035250
24,Canada,soybean,-0.0422491228070173,0.0105622807017543,-107733508.758995,1275131.17774045,-60362492.4268796,-47371016.3321149,106458377.581254,-0.0224987714785501,0.0212361231771313,5013079680,5013079680
24,China,soybean,0.095576842105263,-0.00238942105263157,986234476.229667,22935044.2693782,479928898.343782,506305577.885885,-1009169520.49908,0.061798850217496,-0.00477313277229658,211427079162,211427079162
24,India,soybean,0.324068965517241,-0.0243051724137933,940851898.151683,72289800.6765054,446138374.041,494713524.110682,-1013141698.82819,0.190632546880891,-0.0480196034215222,21098502000,21098502000
24,Japan,soybean,0.0748831460674157,-0.00561623595505616,26197124.4612787,445150.295405728,11889198.53888,14307925.9223987,-26642274.7566843,0.0492051531540217,-0.0112009298038094,2378577066.66667,2378577066.66667
24,United States,soybean,0.0396015473887816,-0.013028909090909,1527889157.60313,32149672.5901162,1623657392.70196,-95768235.0988312,-1560038830.19324,-0.00373009601984599,-0.0258880657097189,60260926702.1277,60260926702.1277
25,Argentina,corn,0.0375332380952382,-0.0131366333333333,173163239.758095,3504240.83519867,186727338.915277,-13564099.1571822,-176667480.593292,-0.00440428104323301,-0.0261006955313321,6768688611.42857,6768688611.42857
25,Australia,corn,0.140756576576576,-0.0457458873873874,13798145.9303695,574537.670609837,8163564.14149173,5634581.78887774,-14372683.6009793,0.0609256660822271,-0.0893990885619151,160769912,160769912
