Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
8,China,soybean,0.101632047477745,-0.0821186943620177,956586739.856062,73588499.663279,1448135730.6,-491548990.743937,-1030175239.51934,-0.0637023195843645,-0.157493908760313,6541048143.56436,6541048143.56436,12154000
8,United States,soybean,0.0828295042321644,-0.0669262394195889,2949449292.48014,224976591.684743,5432281498.49,-2482832206.00985,-3174425884.16489,-0.108520018064753,-0.12937335731633,24536936738.8614,24536936738.8614,106877870
9,Argentina,corn,0.0188106796116505,-0.0151990291262136,87067763.1243835,1381461.41653763,146880542.868001,-59812779.7436175,-88449224.5409212,-0.0217652378551395,-0.0301670477660478,2931981452.9703,2931981452.9703,33087165
9,Brazil,corn,0.0236280487804876,-0.0190914634146343,342088381.789176,5438583.21377232,460349753.3206,-118261371.531424,-347526965.002951,-0.0106467018583367,-0.0378184428539559,9189351511.5099,9189351511.5099,79881614
9,China,corn,0.0331950207468878,-0.0268215767634855,3070254783.79264,50612634.0089626,3049411199.04,20843584.7526398,-3120867417.80161,0.000237233206478892,-0.0529237565468914,58969121268.5643,58969121268.5643,215646300
9,Mexico,corn,0.0289179104477613,-0.0233656716417911,153466258.705424,2445194.32584366,169112794.664801,-15646535.9593773,-155911453.031268,-0.00330433221684769,-0.0461853886723104,3375774406.43564,3375774406.43564,23273257
9,United States,corn,0.0463839454751989,-0.0374782279439606,2339595557.24682,59910571.16738,2583246015.56001,-243650458.313187,-2399506128.4142,-0.00527706694413509,-0.0735518383181019,32623333193.0693,32623333193.0693,361091140
9,Argentina,soybean,0.030201342281879,-0.0244026845637585,480923077.112092,8926198.56619122,591112705.050002,-110189627.93791,-489849275.678286,-0.0083054192991935,-0.0482098781135984,10160765694.6163,10160765694.6163,53397715
9,Brazil,soybean,0.0296052631578948,-0.023921052631579,1067655903.27432,19811365.1869737,1338367781.52,-270711878.245686,-1087467268.46129,-0.00914789712064474,-0.0472698885041552,23005496794.5545,23005496794.5545,86760520
9,China,soybean,0.0556379821958458,-0.0449554896142433,552838409.689403,22054201.6413205,792775035,-239936625.310597,-574892611.330722,-0.0310946006875066,-0.0878899831820303,6541048143.56436,6541048143.56436,12154000
9,United States,soybean,0.0435308343409915,-0.0351729141475213,1633577101.73707,62138560.9938572,2854921663.44,-1221344561.70293,-1695715662.73093,-0.0533827189684698,-0.0691086944054135,24536936738.8614,24536936738.8614,106877870
10,Argentina,corn,0.0139563106796117,-0.0112766990291262,64992851.8264783,760450.665294909,108975886.644001,-43983034.8175225,-65753302.4917731,-0.0160049611219818,-0.022426234117259,2931981452.9703,2931981452.9703,33087165
10,Brazil,corn,0.0175304878048779,-0.0141646341463417,255490114.317375,2993767.45066135,341549816.979801,-86059702.662426,-258483881.768038,-0.0077476862004809,-0.0281286314321832,9189351511.5099,9189351511.5099,79881614
10,China,corn,0.0363070539419086,-0.0293360995850623,3348551464.31853,60547340.4892374,3335293498.95002,13257965.368515,-3409098804.80778,0.000150896771024984,-0.0578115924312598,58969121268.5643,58969121268.5643,215646300
10,Mexico,corn,0.0214552238805972,-0.0173358208955225,114683115.317402,1346001.87135412,125470783.1384,-10787667.8209982,-116029117.188757,-0.00227820639776896,-0.0343711111049236,3375774406.43564,3375774406.43564,23273257
10,United States,corn,0.065316168118137,-0.0527754638394546,3233760860.97276,118798096.346478,3637632144.35999,-403871283.38723,-3352558957.31924,-0.00874718567739637,-0.10276567809544,32623333193.0693,32623333193.0693,361091140
