Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
10,United States,soybean,0.0739973360959007,-0.0478318780523901,2717241222.92993,146705970.734054,3965168977,-1247927754.07006,-2863947193.66399,-0.0486057860804089,-0.0933758675467616,30671170923.5767,30671170923.5767,106877870
11,Argentina,corn,0.0133689839572192,-0.00864171122994652,62499555.0991055,570090.083582884,85285476.5039999,-22785921.4048944,-63069645.1826887,-0.00739861899660583,-0.0172087432869113,3664976816.21287,3664976816.21287,33087165
11,Brazil,corn,0.0168792198049513,-0.0109107276819205,247032952.065454,2255906.51809941,267299856.7668,-20266904.7013454,-249288858.583553,-0.00172756387174783,-0.021702411385292,11486689389.3874,11486689389.3874,79881614
11,China,corn,0.0850077279752706,-0.0549489953632149,7610847052.28152,267324252.620634,6289410598.02001,1321436454.26151,-7878171304.90215,0.0148309393870709,-0.106878598635003,73711401585.7054,73711401585.7054,215646300
11,Mexico,corn,0.0207756232686982,-0.0134293628808864,111555205.725007,1020026.23893076,98194525.9344005,13360679.7906065,-112575231.963938,0.00275184378348744,-0.0266783779743865,4219718008.04455,4219718008.04455,23273257
11,United States,corn,0.0855401921724865,-0.0552931802202953,4220342883.78234,164601115.54884,3848509370.12,371833513.662338,-4384943999.33118,0.00786735139682623,-0.107529024661717,40779166491.3366,40779166491.3366,361091140
11,Argentina,soybean,0.0393211920529803,-0.0254172185430463,625173468.6438,12267274.1056758,623952299.774999,1221168.86880112,-637440742.749474,8.85377834307894e-05,-0.0501884020876277,12700957118.2704,12700957118.2704,53397715
11,Brazil,soybean,0.0385239253852395,-0.0249018653690186,1387155451.01209,27211789.736456,1412721547.16,-25566096.1479111,-1414367240.74854,-0.000828539757583983,-0.0491836278391807,28756870993.1931,28756870993.1931,86760520
11,China,soybean,0.0556366289675301,-0.0359635169646115,559585727.11373,17936981.060653,644790361.800001,-85204634.6862707,-577522708.174383,-0.0104009453430238,-0.070633659376759,8176310179.45544,8176310179.45544,12154000
11,United States,soybean,0.0762172561787778,-0.0492668343939616,2792056923.49272,155640364.351758,4084124046.31,-1292067122.81727,-2947697287.84447,-0.0503249791250814,-0.0961064478167214,30671170923.5767,30671170923.5767,106877870
12,Argentina,corn,0.00891265597147953,-0.00576114081996431,41853878.4041185,253373.370481285,56856984.3359999,-15003105.9318814,-42107251.7745996,-0.00487152845756172,-0.0114890908963812,3664976816.21287,3664976816.21287,33087165
12,Brazil,corn,0.0112528132033009,-0.00727381845461364,165493818.648829,1002625.11915529,178199904.511201,-12706085.8623714,-166496443.767986,-0.00108307485581168,-0.0144947284743168,11486689389.3874,11486689389.3874,79881614
12,China,corn,0.0360638845955693,-0.0233116950025761,3348504603.36827,48113455.9353942,2668234799.16,680269804.208267,-3396618059.30367,0.00763490382040785,-0.0460799548812589,73711401585.7054,73711401585.7054,215646300
