Scenario,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus
27,Argentina,corn,-0.128432158107709,-0.656491022147782,-266383280.950262,-142394171.434489,3382232474.86752,-0.881577934600026,-0.545403541757663
27,Australia,corn,-0.242979758582162,-0.622473855946283,-11547113.0704685,-5941609.21300588,88720875.9372,-0.776535601380853,-0.407994404969999
27,Brazil,corn,-0.201274277631484,-0.651123708077609,-1316435009.18037,-699407612.562577,14018392488.2144,-0.825703717240419,-0.524829061244102
27,Canada,corn,-0.32891162442218,-0.625792603868379,-287083975.388055,-148261094.59616,1587301160.64,-0.792793647192786,-0.422133126296706
27,China,corn,-0.586320721796061,-0.642810205305874,-24859907570.3436,-13084312047.1518,76198526225.01,-0.869250172236111,-0.492142738943826
27,Egypt,corn,-0.230519258142041,-0.624218326007896,-270619023.493687,-139515597.883888,2221738074.6086,-0.778198803468881,-0.415446054363786
27,India,corn,-0.293160360898031,-0.628152187260973,-504789994.322528,-261373335.21562,3196701872.26,-0.788785901142056,-0.432089167509684
27,Indonesia,corn,-0.20007977153278,-0.622610847501565,-534870977.106903,-275261274.668065,5138513585.4132,-0.776438226171697,-0.408581160078043
27,Mexico,corn,-0.379869763417166,-0.650159859424163,-913712080.571921,-484914707.362297,4604232216.0352,-0.822479635399952,-0.521090446879989
27,Pakistan,corn,-0.201274277631483,-0.622945309209202,-77625806.9263939,-39963357.5510725,741599224.926,-0.776890691691304,-0.410012574666559
27,Russia,corn,-0.226644984895957,-0.636848456790133,-173695673.764352,-90810964.8453777,1522222300.0502,-0.796341187877038,-0.468090574291306
27,South Africa,corn,-0.286922906410839,-0.646926925267421,-318269526.927235,-168291345.487999,2190746550,-0.808408636971863,-0.508452802765552
27,Thailand,corn,-0.499458392641089,-0.64150727036855,-240513111.546658,-126402083.316752,874958754.553,-0.844396548645125,-0.486929829348198
27,Ukraine,corn,-0.214053596846181,-0.626523518589317,-405407716.856049,-209536984.54215,3656231912.792,-0.781709151499985,-0.425225716688638
27,United States,corn,-0.35628471866075,-0.640339448235162,-8374067193.05026,-4395241483.53388,44152419143.5,-0.810440232386585,-0.482236733972123
27,Vietnam,corn,-0.561890691721225,-0.611539766810084,-461998079.559593,-234898905.392775,1382783722.7076,-0.849831381974449,-0.360291203778982
27,Argentina,soybean,-1,-0.715711589500571,3078712005.46875,0,-3078712005.46875,-1,-1
27,Brazil,soybean,-1,-0.700711589500571,6691838907.6,0,-6691838907.6,-1,-1
27,Canada,soybean,-0.671336199534031,-0.572877539617062,-2109406254.90043,908674702.289769,19205093797.744,-0.80882234576757,-0.624081605561545
27,China,soybean,-0.805603439440834,-0.720571503514548,-10046822994.5157,4598812318.42359,33087530567.8707,-0.897744812024675,-0.724591299190378
27,India,soybean,-0.8796819166308,-0.67473544575326,-3348122969.86546,1503357624.8693,30459963735.0208,-0.933848841088729,-0.690063803601037
27,Japan,soybean,-0.859913783672805,-0.67621805572511,-368746977.921797,165675067.61753,742583558.404813,-0.923206248677079,-0.691133656981522
27,United States,soybean,-0.370078949452996,-0.618955615130535,-18056997289.0736,7924098074.82356,214391435114.46,-0.672246126303958,-0.652094493957687
27,China,sugarcane,1.14455762847659,-0.896989813437106,2617015570.30613,25405405597.5163,-Inf,-0.938271678093531,-0.989388901464278
28,Argentina,corn,-0.128432158107709,-0.656491022147782,-266383280.950262,-142394171.434489,3382232474.86752,-0.881577934600026,-0.545403541757663
28,Australia,corn,-0.242979758582162,-0.622473855946283,-11547113.0704685,-5941609.21300588,88720875.9372,-0.776535601380853,-0.407994404969999
28,Brazil,corn,-0.201274277631484,-0.651123708077609,-1316435009.18037,-699407612.562577,14018392488.2144,-0.825703717240419,-0.524829061244102
28,Canada,corn,-0.32891162442218,-0.625792603868379,-287083975.388055,-148261094.59616,1587301160.64,-0.792793647192786,-0.422133126296706
28,China,corn,-0.586320721796061,-0.642810205305874,-24859907570.3436,-13084312047.1518,76198526225.01,-0.869250172236111,-0.492142738943826
28,Egypt,corn,-0.230519258142041,-0.624218326007896,-270619023.493687,-139515597.883888,2221738074.6086,-0.778198803468881,-0.415446054363786
28,India,corn,-0.293160360898031,-0.628152187260973,-504789994.322528,-261373335.21562,3196701872.26,-0.788785901142056,-0.432089167509684
28,Indonesia,corn,-0.20007977153278,-0.622610847501565,-534870977.106903,-275261274.668065,5138513585.4132,-0.776438226171697,-0.408581160078043
28,Mexico,corn,-0.379869763417166,-0.650159859424163,-913712080.571921,-484914707.362297,4604232216.0352,-0.822479635399952,-0.521090446879989
28,Pakistan,corn,-0.201274277631483,-0.622945309209202,-77625806.9263939,-39963357.5510725,741599224.926,-0.776890691691304,-0.410012574666559
28,Russia,corn,-0.226644984895957,-0.636848456790133,-173695673.764352,-90810964.8453777,1522222300.0502,-0.796341187877038,-0.468090574291306
28,South Africa,corn,-0.286922906410839,-0.646926925267421,-318269526.927235,-168291345.487999,2190746550,-0.808408636971863,-0.508452802765552
28,Thailand,corn,-0.499458392641089,-0.64150727036855,-240513111.546658,-126402083.316752,874958754.553,-0.844396548645125,-0.486929829348198
28,Ukraine,corn,-0.214053596846181,-0.626523518589317,-405407716.856049,-209536984.54215,3656231912.792,-0.781709151499985,-0.425225716688638
28,United States,corn,-0.35628471866075,-0.640339448235162,-8374067193.05026,-4395241483.53388,44152419143.5,-0.810440232386585,-0.482236733972123
28,Vietnam,corn,-0.561890691721225,-0.611539766810084,-461998079.559593,-234898905.392775,1382783722.7076,-0.849831381974449,-0.360291203778982
28,Argentina,soybean,-1,-0.715711589500571,3078712005.46875,0,-3078712005.46875,-1,-1
28,Brazil,soybean,-1,-0.700711589500571,6691838907.6,0,-6691838907.6,-1,-1
28,Canada,soybean,-0.671336199534031,-0.572877539617062,-2109406254.90043,908674702.289769,19205093797.744,-0.80882234576757,-0.624081605561545
28,China,soybean,-0.805603439440834,-0.720571503514548,-10046822994.5157,4598812318.42359,33087530567.8707,-0.897744812024675,-0.724591299190378
28,India,soybean,-0.8796819166308,-0.67473544575326,-3348122969.86546,1503357624.8693,30459963735.0208,-0.933848841088729,-0.690063803601037
28,Japan,soybean,-0.859913783672805,-0.67621805572511,-368746977.921797,165675067.61753,742583558.404813,-0.923206248677079,-0.691133656981522
28,United States,soybean,-0.370078949452996,-0.618955615130535,-18056997289.0736,7924098074.82356,214391435114.46,-0.672246126303958,-0.652094493957687
28,China,sugarcane,1.14455762847659,-0.896989813437106,2617015570.30613,25405405597.5163,-Inf,-0.938271678093531,-0.989388901464278
29,Argentina,corn,-0.128432158107709,-0.656491022147782,-266383280.950262,-142394171.434489,3382232474.86752,-0.881577934600026,-0.545403541757663
29,Australia,corn,-0.242979758582162,-0.622473855946283,-11547113.0704685,-5941609.21300588,88720875.9372,-0.776535601380853,-0.407994404969999
29,Brazil,corn,-0.201274277631484,-0.651123708077609,-1316435009.18037,-699407612.562577,14018392488.2144,-0.825703717240419,-0.524829061244102
29,Canada,corn,-0.32891162442218,-0.625792603868379,-287083975.388055,-148261094.59616,1587301160.64,-0.792793647192786,-0.422133126296706
29,China,corn,-0.586320721796061,-0.642810205305874,-24859907570.3436,-13084312047.1518,76198526225.01,-0.869250172236111,-0.492142738943826
29,Egypt,corn,-0.230519258142041,-0.624218326007896,-270619023.493687,-139515597.883888,2221738074.6086,-0.778198803468881,-0.415446054363786
29,India,corn,-0.293160360898031,-0.628152187260973,-504789994.322528,-261373335.21562,3196701872.26,-0.788785901142056,-0.432089167509684
29,Indonesia,corn,-0.20007977153278,-0.622610847501565,-534870977.106903,-275261274.668065,5138513585.4132,-0.776438226171697,-0.408581160078043
29,Mexico,corn,-0.379869763417166,-0.650159859424163,-913712080.571921,-484914707.362297,4604232216.0352,-0.822479635399952,-0.521090446879989
29,Pakistan,corn,-0.201274277631483,-0.622945309209202,-77625806.9263939,-39963357.5510725,741599224.926,-0.776890691691304,-0.410012574666559
29,Russia,corn,-0.226644984895957,-0.636848456790133,-173695673.764352,-90810964.8453777,1522222300.0502,-0.796341187877038,-0.468090574291306
29,South Africa,corn,-0.286922906410839,-0.646926925267421,-318269526.927235,-168291345.487999,2190746550,-0.808408636971863,-0.508452802765552
29,Thailand,corn,-0.499458392641089,-0.64150727036855,-240513111.546658,-126402083.316752,874958754.553,-0.844396548645125,-0.486929829348198
29,Ukraine,corn,-0.214053596846181,-0.626523518589317,-405407716.856049,-209536984.54215,3656231912.792,-0.781709151499985,-0.425225716688638
29,United States,corn,-0.35628471866075,-0.640339448235162,-8374067193.05026,-4395241483.53388,44152419143.5,-0.810440232386585,-0.482236733972123
29,Vietnam,corn,-0.561890691721225,-0.611539766810084,-461998079.559593,-234898905.392775,1382783722.7076,-0.849831381974449,-0.360291203778982
29,Argentina,soybean,-1,-0.715711589500571,3078712005.46875,0,-3078712005.46875,-1,-1
29,Brazil,soybean,-1,-0.700711589500571,6691838907.6,0,-6691838907.6,-1,-1
29,Canada,soybean,-0.671336199534031,-0.572877539617062,-2109406254.90043,908674702.289769,19205093797.744,-0.80882234576757,-0.624081605561545
29,China,soybean,-0.805603439440834,-0.720571503514548,-10046822994.5157,4598812318.42359,33087530567.8707,-0.897744812024675,-0.724591299190378
29,India,soybean,-0.8796819166308,-0.67473544575326,-3348122969.86546,1503357624.8693,30459963735.0208,-0.933848841088729,-0.690063803601037
29,Japan,soybean,-0.859913783672805,-0.67621805572511,-368746977.921797,165675067.61753,742583558.404813,-0.923206248677079,-0.691133656981522
29,United States,soybean,-0.370078949452996,-0.618955615130535,-18056997289.0736,7924098074.82356,214391435114.46,-0.672246126303958,-0.652094493957687
29,China,sugarcane,1.14455762847659,-0.896989813437106,2617015570.30613,25405405597.5163,-Inf,-0.938271678093531,-0.989388901464278
30,Argentina,corn,-0.128432158107709,-0.656491022147782,-266383280.950262,-142394171.434489,3382232474.86752,-0.881577934600026,-0.545403541757663
30,Australia,corn,-0.242979758582162,-0.622473855946283,-11547113.0704685,-5941609.21300588,88720875.9372,-0.776535601380853,-0.407994404969999
30,Brazil,corn,-0.201274277631484,-0.651123708077609,-1316435009.18037,-699407612.562577,14018392488.2144,-0.825703717240419,-0.524829061244102
30,Canada,corn,-0.32891162442218,-0.625792603868379,-287083975.388055,-148261094.59616,1587301160.64,-0.792793647192786,-0.422133126296706
30,China,corn,-0.586320721796061,-0.642810205305874,-24859907570.3436,-13084312047.1518,76198526225.01,-0.869250172236111,-0.492142738943826
30,Egypt,corn,-0.230519258142041,-0.624218326007896,-270619023.493687,-139515597.883888,2221738074.6086,-0.778198803468881,-0.415446054363786
30,India,corn,-0.293160360898031,-0.628152187260973,-504789994.322528,-261373335.21562,3196701872.26,-0.788785901142056,-0.432089167509684
30,Indonesia,corn,-0.20007977153278,-0.622610847501565,-534870977.106903,-275261274.668065,5138513585.4132,-0.776438226171697,-0.408581160078043
30,Mexico,corn,-0.379869763417166,-0.650159859424163,-913712080.571921,-484914707.362297,4604232216.0352,-0.822479635399952,-0.521090446879989
30,Pakistan,corn,-0.201274277631483,-0.622945309209202,-77625806.9263939,-39963357.5510725,741599224.926,-0.776890691691304,-0.410012574666559
30,Russia,corn,-0.226644984895957,-0.636848456790133,-173695673.764352,-90810964.8453777,1522222300.0502,-0.796341187877038,-0.468090574291306
30,South Africa,corn,-0.286922906410839,-0.646926925267421,-318269526.927235,-168291345.487999,2190746550,-0.808408636971863,-0.508452802765552
30,Thailand,corn,-0.499458392641089,-0.64150727036855,-240513111.546658,-126402083.316752,874958754.553,-0.844396548645125,-0.486929829348198
30,Ukraine,corn,-0.214053596846181,-0.626523518589317,-405407716.856049,-209536984.54215,3656231912.792,-0.781709151499985,-0.425225716688638
30,United States,corn,-0.35628471866075,-0.640339448235162,-8374067193.05026,-4395241483.53388,44152419143.5,-0.810440232386585,-0.482236733972123
30,Vietnam,corn,-0.561890691721225,-0.611539766810084,-461998079.559593,-234898905.392775,1382783722.7076,-0.849831381974449,-0.360291203778982
30,Argentina,soybean,-1,-0.715711589500571,3078712005.46875,0,-3078712005.46875,-1,-1
30,Brazil,soybean,-1,-0.700711589500571,6691838907.6,0,-6691838907.6,-1,-1
30,Canada,soybean,-0.671336199534031,-0.572877539617062,-2109406254.90043,908674702.289769,19205093797.744,-0.80882234576757,-0.624081605561545
30,China,soybean,-0.805603439440834,-0.720571503514548,-10046822994.5157,4598812318.42359,33087530567.8707,-0.897744812024675,-0.724591299190378
30,India,soybean,-0.8796819166308,-0.67473544575326,-3348122969.86546,1503357624.8693,30459963735.0208,-0.933848841088729,-0.690063803601037
30,Japan,soybean,-0.859913783672805,-0.67621805572511,-368746977.921797,165675067.61753,742583558.404813,-0.923206248677079,-0.691133656981522
30,United States,soybean,-0.370078949452996,-0.618955615130535,-18056997289.0736,7924098074.82356,214391435114.46,-0.672246126303958,-0.652094493957687
30,China,sugarcane,1.14455762847659,-0.896989813437106,2617015570.30613,25405405597.5163,-Inf,-0.938271678093531,-0.989388901464278
31,Argentina,corn,-0.128432158107709,-0.656491022147782,-266383280.950262,-142394171.434489,3382232474.86752,-0.881577934600026,-0.545403541757663
31,Australia,corn,-0.242979758582162,-0.622473855946283,-11547113.0704685,-5941609.21300588,88720875.9372,-0.776535601380853,-0.407994404969999
31,Brazil,corn,-0.201274277631484,-0.651123708077609,-1316435009.18037,-699407612.562577,14018392488.2144,-0.825703717240419,-0.524829061244102
31,Canada,corn,-0.32891162442218,-0.625792603868379,-287083975.388055,-148261094.59616,1587301160.64,-0.792793647192786,-0.422133126296706
31,China,corn,-0.586320721796061,-0.642810205305874,-24859907570.3436,-13084312047.1518,76198526225.01,-0.869250172236111,-0.492142738943826
31,Egypt,corn,-0.230519258142041,-0.624218326007896,-270619023.493687,-139515597.883888,2221738074.6086,-0.778198803468881,-0.415446054363786
31,India,corn,-0.293160360898031,-0.628152187260973,-504789994.322528,-261373335.21562,3196701872.26,-0.788785901142056,-0.432089167509684
31,Indonesia,corn,-0.20007977153278,-0.622610847501565,-534870977.106903,-275261274.668065,5138513585.4132,-0.776438226171697,-0.408581160078043
31,Mexico,corn,-0.379869763417166,-0.650159859424163,-913712080.571921,-484914707.362297,4604232216.0352,-0.822479635399952,-0.521090446879989
31,Pakistan,corn,-0.201274277631483,-0.622945309209202,-77625806.9263939,-39963357.5510725,741599224.926,-0.776890691691304,-0.410012574666559
31,Russia,corn,-0.226644984895957,-0.636848456790133,-173695673.764352,-90810964.8453777,1522222300.0502,-0.796341187877038,-0.468090574291306
31,South Africa,corn,-0.286922906410839,-0.646926925267421,-318269526.927235,-168291345.487999,2190746550,-0.808408636971863,-0.508452802765552
31,Thailand,corn,-0.499458392641089,-0.64150727036855,-240513111.546658,-126402083.316752,874958754.553,-0.844396548645125,-0.486929829348198
31,Ukraine,corn,-0.214053596846181,-0.626523518589317,-405407716.856049,-209536984.54215,3656231912.792,-0.781709151499985,-0.425225716688638
31,United States,corn,-0.35628471866075,-0.640339448235162,-8374067193.05026,-4395241483.53388,44152419143.5,-0.810440232386585,-0.482236733972123
31,Vietnam,corn,-0.561890691721225,-0.611539766810084,-461998079.559593,-234898905.392775,1382783722.7076,-0.849831381974449,-0.360291203778982
31,Argentina,soybean,-1,-0.715711589500571,3078712005.46875,0,-3078712005.46875,-1,-1
31,Brazil,soybean,-1,-0.700711589500571,6691838907.6,0,-6691838907.6,-1,-1
31,Canada,soybean,-0.671336199534031,-0.572877539617062,-2109406254.90043,908674702.289769,19205093797.744,-0.80882234576757,-0.624081605561545
31,China,soybean,-0.805603439440834,-0.720571503514548,-10046822994.5157,4598812318.42359,33087530567.8707,-0.897744812024675,-0.724591299190378
31,India,soybean,-0.8796819166308,-0.67473544575326,-3348122969.86546,1503357624.8693,30459963735.0208,-0.933848841088729,-0.690063803601037
31,Japan,soybean,-0.859913783672805,-0.67621805572511,-368746977.921797,165675067.61753,742583558.404813,-0.923206248677079,-0.691133656981522
31,United States,soybean,-0.370078949452996,-0.618955615130535,-18056997289.0736,7924098074.82356,214391435114.46,-0.672246126303958,-0.652094493957687
31,China,sugarcane,1.14455762847659,-0.896989813437106,2617015570.30613,25405405597.5163,-Inf,-0.938271678093531,-0.989388901464278
