Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
9,Brazil,soybean,0.0313588850174217,-0.0253379790940766,1130070900.71296,20984860.6858537,1338367781.52,-208296880.807041,-1151055761.39881,-0.00675043409564377,-0.0500339450035816,23005496794.5545,23005496794.5545,86760520
9,China,soybean,0.0596184419713832,-0.0481717011128776,591376240.198422,23632006.2102544,792775035,-201398794.801578,-615008246.408677,-0.0245847877242246,-0.0940228894376469,6541048143.56436,6541048143.56436,12154000
9,United States,soybean,0.0475875743555849,-0.0384507600793126,1782721433.96767,67929398.4691606,2854921663.44,-1072200229.47234,-1850650832.43682,-0.0417613398044289,-0.0754230592079483,24536936738.8614,24536936738.8614,106877870
10,Argentina,corn,0.0152519893899203,-0.0123236074270559,70988843.4513165,831049.533425726,108975886.644001,-37987043.1926842,-71819892.9847431,-0.0123344434660391,-0.0244953435540954,2931981452.9703,2931981452.9703,33087165
10,Brazil,corn,0.0187296416938109,-0.0151335504885994,272831892.007095,3198552.8463092,341549816.979802,-68717924.9727077,-276030444.853405,-0.00585755971490047,-0.0300380766268077,9189351511.5099,9189351511.5099,79881614
10,China,corn,0.0373134328358206,-0.0301492537313434,3439922769.43943,62225624.98041,3335293498.95,104629270.489426,-3502148394.41985,0.00117429057124757,-0.0593895299621294,58969121268.5643,58969121268.5643,215646300
10,Mexico,corn,0.0223735408560313,-0.0180778210116732,119546449.370062,1403612.84639262,125470783.1384,-5924333.7683382,-120950062.216455,-0.00122021044641518,-0.0358288344108165,3375774406.43564,3375774406.43564,23273257
10,United States,corn,0.0679802955665026,-0.0549280788177339,3361802721.98219,123643654.167902,3637632144.36,-275829422.377808,-3485446376.15009,-0.00583607155271226,-0.106839063792861,32623333193.0693,32623333193.0693,361091140
10,Argentina,soybean,0.0345744680851062,-0.0279361702127661,548705735.186832,11070262.3175365,640372097.137502,-91666361.9506702,-559775997.50437,-0.00664603947056448,-0.0550919108193752,10160765694.6163,10160765694.6163,53397715
10,Brazil,soybean,0.0339721254355403,-0.0274494773519163,1221015621.54812,24628065.6660367,1449898429.98,-228882808.431877,-1245643687.21415,-0.00741757777629196,-0.0541454808969396,23005496794.5545,23005496794.5545,86760520
